,round,algorithm,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,Optimal,75.02322895430301,0.6801290512084961,100,0,97,0.03391813665708279,49,0.667333867322677,0.3559258857605371
1,0,Optimal,75.02322895430301,0.6801290512084961,100,1,5,0.17548940131250776,53,0.9431001456909001,0.2955997675049008
2,0,Optimal,75.02322895430301,0.6801290512084961,100,3,51,0.891581648390714,62,0.8185142256894499,0.2484459378375135
3,0,Optimal,75.02322895430301,0.6801290512084961,100,4,38,0.694045167328972,100,0.6332123808210516,0.619114686607928
4,0,Optimal,75.02322895430301,0.6801290512084961,100,5,45,0.798575736617653,61,0.8101207205415994,0.39224462646668296
5,0,Optimal,75.02322895430301,0.6801290512084961,100,6,27,0.35026039536056863,74,0.6924653481946967,0.3008559062793309
6,0,Optimal,75.02322895430301,0.6801290512084961,100,7,17,0.32262636627920943,64,0.43113354462165665,0.2503021134613761
7,0,Optimal,75.02322895430301,0.6801290512084961,100,8,17,0.5158715637944361,36,0.43113354462165665,0.47197332173408724
8,0,Optimal,75.02322895430301,0.6801290512084961,100,9,12,0.8358000908559919,96,0.6110490202814008,0.20534463483802512
9,0,Optimal,75.02322895430301,0.6801290512084961,100,12,18,0.3187033699358409,77,0.6531454261360438,0.27356357412191223
10,0,Optimal,75.02322895430301,0.6801290512084961,100,13,12,0.33109549591465753,39,0.6110490202814008,0.497602143363026
11,0,Optimal,75.02322895430301,0.6801290512084961,100,14,9,0.7051731096493935,93,0.6770285125388856,0.7232579281985685
12,0,Optimal,75.02322895430301,0.6801290512084961,100,15,42,0.9074121286701358,87,0.8106544196289273,0.3301997649823737
13,0,Optimal,75.02322895430301,0.6801290512084961,100,17,45,0.16494000576149537,12,0.776548745808538,0.3974484177673184
14,0,Optimal,75.02322895430301,0.6801290512084961,100,18,40,0.919297812858056,55,0.8800295529936488,0.27134332238573794
15,0,Optimal,75.02322895430301,0.6801290512084961,100,20,70,0.53972009402651,26,0.6786823029110673,0.5467285127954468
16,0,Optimal,75.02322895430301,0.6801290512084961,100,21,56,0.9669527367638956,61,0.8704130263938399,0.5728207383082069
17,0,Optimal,75.02322895430301,0.6801290512084961,100,22,33,0.9086228223000338,66,0.6652564885123208,0.32938252339212565
18,0,Optimal,75.02322895430301,0.6801290512084961,100,23,70,0.919525677969736,7,0.6786823029110673,0.5583007104538205
19,0,Optimal,75.02322895430301,0.6801290512084961,100,24,11,0.25643191446375024,1,0.679504363678645,0.41073915891040247
20,0,Optimal,75.02322895430301,0.6801290512084961,100,26,85,0.9045128633810066,90,0.7434820800688194,0.2497471073918282
21,0,Optimal,75.02322895430301,0.6801290512084961,100,27,0,0.2462812224331029,80,0.756055950172846,0.531092374506797
22,0,Optimal,75.02322895430301,0.6801290512084961,100,28,63,0.5703173998919041,78,0.7265211386055126,0.4594388864723793
23,0,Optimal,75.02322895430301,0.6801290512084961,100,29,31,0.9112247463316457,42,0.6049369845194059,0.3495709147883061
24,0,Optimal,75.02322895430301,0.6801290512084961,100,30,41,0.5098521028017688,93,0.6064630240062117,0.4859864522893663
25,0,Optimal,75.02322895430301,0.6801290512084961,100,32,72,0.928527382750803,24,0.784737646235874,0.43333442513082676
