,round,algorithm,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,Optimal,63.61406855006166,3.0578720569610596,100,0,42,0.971466972426044,15,0.5261846222708654,5.7953539338154725
1,0,Optimal,63.61406855006166,3.0578720569610596,100,1,1,0.5995897769090014,100,0.4767601022078509,4.685403885480572
2,0,Optimal,63.61406855006166,3.0578720569610596,100,5,99,0.8664214570395035,39,0.5707238921008682,3.347239263803681
3,0,Optimal,63.61406855006166,3.0578720569610596,100,6,42,0.6030843812789571,76,0.5261846222708654,2.3091828680959363
4,0,Optimal,63.61406855006166,3.0578720569610596,100,9,3,0.45703036670973485,36,0.6992181427355156,3.4276094276094278
5,0,Optimal,63.61406855006166,3.0578720569610596,100,10,52,0.9976470155710825,2,0.7556279219378363,4.130904907975459
6,0,Optimal,63.61406855006166,3.0578720569610596,100,11,15,0.5032808386376161,55,0.8976961172075908,4.904040404040404
7,0,Optimal,63.61406855006166,3.0578720569610596,100,12,58,0.6889829477486455,11,0.8250334773435949,3.685763888888889
8,0,Optimal,63.61406855006166,3.0578720569610596,100,14,48,0.8214330905551716,3,0.7290813424330598,1.8894941634241245
9,0,Optimal,63.61406855006166,3.0578720569610596,100,15,41,0.37172967509820065,78,0.7752867684501227,1.6907335350915118
10,0,Optimal,63.61406855006166,3.0578720569610596,100,17,0,0.9060867672844224,13,0.6494374169094159,7.540039447731756
11,0,Optimal,63.61406855006166,3.0578720569610596,100,18,36,0.7892059905668921,49,0.7617272309665131,3.073959938366718
12,0,Optimal,63.61406855006166,3.0578720569610596,100,19,93,0.30999743207640135,93,0.6547371750106227,2.191283231083845
13,0,Optimal,63.61406855006166,3.0578720569610596,100,20,42,0.9371197742803088,70,0.5261846222708654,3.3368606701940036
14,0,Optimal,63.61406855006166,3.0578720569610596,100,22,0,0.8598043843795528,8,0.6494374169094159,4.902356902356902
15,0,Optimal,63.61406855006166,3.0578720569610596,100,24,23,0.34669375710152167,84,0.7048591872857695,4.125
16,0,Optimal,63.61406855006166,3.0578720569610596,100,25,98,0.6934648735416689,52,0.6599862509144596,6.8067718606180145
17,0,Optimal,63.61406855006166,3.0578720569610596,100,26,94,0.9383367675054599,5,0.6421144011103341,4.030678548222408
18,0,Optimal,63.61406855006166,3.0578720569610596,100,27,82,0.2532735603034481,23,0.5665698737967617,4.171717171717171
