,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
848,Optimal,32.35711434848711,1.9760470390319824,900,65.0,0,58
849,Optimal,35.21466189638767,1.7954320907592773,900,71.0,0,62
850,Optimal,31.068132515929,1.5777850151062012,900,63.0,0,54
851,Optimal,42.195412282150976,1.9940569400787354,900,85.0,0,74
852,Optimal,37.28737120663627,3.144526720046997,900,75.0,0,65
853,Optimal,39.413027312518174,2.1722559928894043,900,80.0,0,61
854,Optimal,39.28635471182925,1.6031241416931152,900,80.0,0,59
855,Optimal,29.114334756776735,1.2582058906555176,900,59.0,0,51
856,Optimal,35.294077568785,1.4834990501403809,900,72.0,0,58
857,Optimal,46.726744924771964,3.449218988418579,900,94.0,0,84
858,Optimal,35.87602408081026,2.783292770385742,900,73.0,0,58
859,Optimal,39.241629633069174,1.4496920108795166,900,79.0,0,70
860,Optimal,28.9915816585917,2.220215082168579,900,59.0,0,49
861,Optimal,39.282896414901764,2.105065107345581,900,79.0,0,70
862,Optimal,33.71954760735758,1.1027259826660156,900,68.0,0,62
863,Optimal,33.589301812107514,1.6209499835968018,900,68.0,0,59
864,Optimal,36.69305215514936,2.306931972503662,900,75.0,0,57
865,Optimal,31.119559725503947,1.966538906097412,900,63.0,0,52
866,Optimal,38.031703443264476,3.1082687377929688,900,77.0,0,65
867,Optimal,31.56569293103495,1.909909963607788,900,64.0,0,50
868,Optimal,39.19144525467819,3.214160919189453,900,79.0,0,70
869,Optimal,43.58264581021631,2.2505898475646973,900,89.0,0,67
870,Optimal,38.52758393116578,3.105619192123413,900,78.0,0,66
871,Optimal,37.20107258924688,1.3385841846466064,900,75.0,0,65
872,Optimal,42.88665072570196,4.133713960647583,900,87.0,0,68
873,Optimal,36.713129391681434,1.5711591243743896,900,74.0,0,66
874,Optimal,36.524310929636385,1.428912878036499,900,74.0,0,63
875,Optimal,42.664839779511425,2.7573769092559814,900,86.0,0,79
876,Optimal,37.66194624675617,1.7636079788208008,900,76.0,0,66
877,Optimal,29.591598179711035,1.2123048305511475,900,60.0,0,52
878,Optimal,36.306445167811326,1.5149462223052979,900,73.0,0,66
879,Optimal,41.88882510054272,1.6122899055480957,900,84.0,0,77
880,Optimal,44.4915070721141,2.232055187225342,900,90.0,0,77
881,Optimal,35.67116157593491,1.8130128383636475,900,72.0,0,65
882,Optimal,38.577969780852506,1.5939640998840332,900,78.0,0,64
883,Optimal,29.944291282492273,1.445176124572754,900,60.0,0,57
884,Optimal,42.360545122473646,4.030305862426758,900,86.0,0,68
885,Optimal,43.62496471313103,2.6980881690979004,900,89.0,0,69
886,Optimal,32.1816311784862,1.2861518859863281,900,65.0,0,52
887,Optimal,35.725400909362875,1.8860690593719482,900,73.0,0,53
888,Optimal,33.86667299134522,1.6205589771270752,900,69.0,0,56
889,Optimal,27.272846374215423,1.0789477825164795,900,55.0,0,48
890,Optimal,45.531663233943114,3.5087850093841553,900,92.0,0,73
891,Optimal,35.224645640996755,2.5344340801239014,900,71.0,0,60
892,Optimal,41.11854614814381,1.9189019203186035,900,84.0,0,64
893,Optimal,36.7512069217389,2.549659013748169,900,75.0,0,59
894,Optimal,33.81366417337118,1.6677749156951904,900,69.0,0,53
895,Optimal,37.562590152000524,1.8685529232025146,900,76.0,0,66
896,Optimal,35.65935495525225,2.3227031230926514,900,72.0,0,60
897,Optimal,34.52725792125778,1.8393800258636475,900,70.0,0,60
898,Optimal,30.801366660072325,1.94150710105896,900,62.0,0,56
899,Optimal,39.02279095813014,1.7774889469146729,900,79.0,0,61
900,Optimal,40.892468294544315,2.2633469104766846,1000,83.0,0,68
901,Optimal,33.72225807222846,2.8264410495758057,1000,68.0,0,63
902,Optimal,43.656647094477314,3.1739683151245117,1000,89.0,0,74
903,Optimal,43.309201524679615,1.3464500904083252,1000,87.0,0,81
904,Optimal,31.87382554573332,1.0696887969970703,1000,64.0,0,62
905,Optimal,39.6588811047705,1.8765361309051514,1000,80.0,0,65
906,Optimal,38.07246583572206,2.334712028503418,1000,77.0,0,64
907,Optimal,43.3027739982714,3.1209309101104736,1000,87.0,0,79
908,Optimal,41.07497442119247,1.864607810974121,1000,83.0,0,72
909,Optimal,36.720719485743345,2.6289539337158203,1000,74.0,0,66
910,Optimal,39.488919758367686,2.4284019470214844,1000,80.0,0,67
911,Optimal,51.723631399302256,3.925140142440796,1000,105.0,0,80
912,Optimal,40.786842222010904,1.7577509880065918,1000,83.0,0,65
913,Optimal,29.290922198548202,1.184216022491455,1000,60.0,0,44
914,Optimal,41.468946462320616,3.730922222137451,1000,84.0,0,68
915,Optimal,41.59939336883057,2.5780551433563232,1000,85.0,0,62
916,Optimal,33.58715273064434,1.2644970417022705,1000,68.0,0,58
917,Optimal,36.88359859223188,2.2633891105651855,1000,75.0,0,59
918,Optimal,40.07079178490984,1.425511121749878,1000,81.0,0,67
919,Optimal,39.739413549940394,2.7832038402557373,1000,80.0,0,71
920,Optimal,40.14253469754506,1.676124095916748,1000,81.0,0,70
921,Optimal,35.69475227058998,2.7502450942993164,1000,72.0,0,62
922,Optimal,43.90945235959342,2.798898220062256,1000,89.0,0,72
923,Optimal,36.65460057567789,3.7106120586395264,1000,74.0,0,65
924,Optimal,36.338888558157635,4.098807096481323,1000,73.0,0,66
925,Optimal,48.986091201905246,2.4239752292633057,1000,99.0,0,80
926,Optimal,43.37006597947231,2.8090240955352783,1000,88.0,0,73
927,Optimal,43.91420643980509,1.774488925933838,1000,89.0,0,76
928,Optimal,33.552719194954044,1.9579439163208008,1000,68.0,0,56
929,Optimal,43.93625841329633,1.210341215133667,1000,90.0,0,67
930,Optimal,43.18680248492424,2.7357969284057617,1000,87.0,0,76
931,Optimal,25.460730543420187,1.0249462127685547,1000,51.0,0,49
932,Optimal,39.08876550032093,2.8752613067626953,1000,79.0,0,65
933,Optimal,41.910522800718766,2.787057876586914,1000,85.0,0,68
934,Optimal,39.291142366758464,1.698685884475708,1000,80.0,0,64
935,Optimal,35.89819759765587,1.6347100734710693,1000,73.0,0,59
936,Optimal,40.68753757048659,2.068876028060913,1000,82.0,0,70
937,Optimal,45.54441931086076,2.1810660362243652,1000,92.0,0,77
938,Optimal,44.646103220752636,2.036566972732544,1000,91.0,0,68
939,Optimal,41.2172479230165,1.4137389659881592,1000,83.0,0,74
940,Optimal,41.47729970065657,1.7100439071655273,1000,84.0,0,68
941,Optimal,43.974444942219854,2.246495008468628,1000,89.0,0,77
942,Optimal,40.975775761571455,2.9769039154052734,1000,83.0,0,69
943,Optimal,38.94194165470334,2.550673007965088,1000,79.0,0,59
944,Optimal,41.96129201065521,3.3026440143585205,1000,85.0,0,73
945,Optimal,33.36038169572555,1.4263949394226074,1000,67.0,0,61
946,Optimal,30.686173629827472,2.342791795730591,1000,62.0,0,55
947,Optimal,51.49578910831576,2.646310806274414,1000,104.0,0,88
948,Optimal,34.199519165645974,1.4512720108032227,1000,69.0,0,59
949,Optimal,34.43406783144122,2.936537265777588,1000,70.0,0,55
950,Optimal,31.74936743853603,1.750701904296875,1000,65.0,0,48
951,Optimal,39.75040061899255,3.4300739765167236,1000,80.0,0,72
952,Optimal,40.58197014843949,1.8818912506103516,1000,82.0,0,68
953,Optimal,41.01885573842554,2.730772018432617,1000,83.0,0,68
954,Optimal,44.4821795112509,2.986542224884033,1000,91.0,0,70
955,Optimal,35.73258848298228,1.47727370262146,1000,72.0,0,60
956,Optimal,32.28330997175746,2.8772029876708984,1000,65.0,0,56
957,Optimal,53.31980880126294,1.843743085861206,1000,108.0,0,90
958,Optimal,35.171088748624435,2.8212900161743164,1000,71.0,0,62
959,Optimal,39.24538359029078,2.884965181350708,1000,79.0,0,71
960,Optimal,31.191513856879187,1.613847017288208,1000,63.0,0,53
961,Optimal,44.64865908076342,3.0439558029174805,1000,90.0,0,74
962,Optimal,29.832406186121798,1.7656919956207275,1000,60.0,0,55
963,Optimal,33.95997420402516,1.8606178760528564,1000,69.0,0,50
964,Optimal,39.73390140161459,2.9160070419311523,1000,81.0,0,63
965,Optimal,37.371427353214365,2.813232898712158,1000,76.0,0,62
966,Optimal,42.74496846945361,2.138099193572998,1000,86.0,0,74
967,Optimal,36.29695077137024,1.350553035736084,1000,74.0,0,54
968,Optimal,39.16054187851769,3.106795072555542,1000,79.0,0,70
969,Optimal,43.67250126880515,2.230085849761963,1000,88.0,0,75
970,Optimal,48.199372760598344,1.785696029663086,1000,98.0,0,81
971,Optimal,41.72607760335701,2.724877119064331,1000,84.0,0,76
972,Optimal,45.68668755366238,2.253180980682373,1000,92.0,0,81
973,Optimal,36.35795934243781,2.030269145965576,1000,73.0,0,68
974,Optimal,34.65534034450485,2.452857732772827,1000,70.0,0,62
975,Optimal,47.531064396437976,1.980126142501831,1000,96.0,0,82
976,Optimal,40.53102871972343,2.626173734664917,1000,82.0,0,69
977,Optimal,31.642915430247673,2.2584550380706787,1000,64.0,0,53
978,Optimal,37.44751582077324,2.148104190826416,1000,76.0,0,60
979,Optimal,39.166252931025625,1.775784969329834,1000,79.0,0,68
980,Optimal,45.01946561934221,1.8643829822540283,1000,91.0,0,75
981,Optimal,33.77020527962964,3.475867986679077,1000,68.0,0,60
982,Optimal,42.61306088117781,3.855292797088623,1000,86.0,0,73
983,Optimal,30.129397636188255,1.6470539569854736,1000,61.0,0,50
984,Optimal,49.88911789497552,2.1960649490356445,1000,101.0,0,86
985,Optimal,47.129886737463636,2.818242073059082,1000,95.0,0,83
986,Optimal,34.267999801161906,2.2358551025390625,1000,69.0,0,62
987,Optimal,40.80249567751597,2.366212844848633,1000,82.0,0,73
988,Optimal,37.347634490321056,2.940595865249634,1000,76.0,0,59
989,Optimal,32.17660878984643,1.968186855316162,1000,65.0,0,58
990,Optimal,47.792165960430296,2.43178391456604,1000,97.0,0,78
991,Optimal,41.98030243281493,1.852437973022461,1000,85.0,0,71
992,Optimal,46.73407641028685,2.36169695854187,1000,94.0,0,83
993,Optimal,45.285520040320115,2.5741169452667236,1000,92.0,0,72
994,Optimal,36.1924640499173,2.5045888423919678,1000,73.0,0,64
995,Optimal,38.68837252515541,2.636132001876831,1000,78.0,0,67
996,Optimal,39.887413966169724,3.5744519233703613,1000,81.0,0,67
997,Optimal,36.65447659520172,2.1754188537597656,1000,75.0,0,59
998,Optimal,32.32849369265483,1.43361496925354,1000,65.0,0,58
999,Optimal,40.34903730039831,1.9016602039337158,1000,82.0,0,68
1000,Greedy,19.57328694044349,0.005120038986206055,100,22.0,5,18
1001,Greedy,19.280418541401076,0.004952907562255859,100,23.0,1,18
1002,Greedy,23.015658689770138,0.005568027496337891,100,27.0,5,24
1003,Greedy,24.037653219244387,0.006433010101318359,100,28.0,2,22
1004,Greedy,16.2281108737556,0.0049669742584228516,100,19.0,0,15
1005,Greedy,18.672675362812306,0.005702018737792969,100,23.0,3,16
1006,Greedy,20.243299639898666,0.005669832229614258,100,23.0,1,19
1007,Greedy,18.317832760705176,0.0053272247314453125,100,21.0,1,19
1008,Greedy,18.609409222275975,0.005772829055786133,100,23.0,0,17
1009,Greedy,19.458934458140522,0.005704164505004883,100,22.0,0,20
1010,Greedy,20.917887837786587,0.005163908004760742,100,26.0,2,24
1011,Greedy,24.967949792492057,0.006297111511230469,100,29.0,2,26
1012,Greedy,18.458421362873985,0.005778789520263672,100,21.0,3,15
1013,Greedy,13.758422071755987,0.0047149658203125,100,16.0,2,15
1014,Greedy,19.261927257209198,0.00563812255859375,100,23.0,3,19
1015,Greedy,22.584110607183852,0.0049588680267333984,100,28.0,2,26
1016,Greedy,16.149803748941128,0.004672050476074219,100,19.0,1,15
1017,Greedy,19.00077349301017,0.005306243896484375,100,23.0,2,18
1018,Greedy,17.83910888912903,0.00466609001159668,100,21.0,3,21
1019,Greedy,17.64347507964925,0.006493091583251953,100,22.0,3,18
1020,Greedy,20.706210205691338,0.00611114501953125,100,24.0,3,19
1021,Greedy,19.12062390383062,0.004797220230102539,100,22.0,3,15
1022,Greedy,17.823157594670093,0.00566411018371582,100,22.0,1,14
1023,Greedy,18.610356559003737,0.004933834075927734,100,22.0,1,15
1024,Greedy,19.395712437252058,0.005334138870239258,100,23.0,2,21
1025,Greedy,25.60868530323908,0.006597995758056641,100,32.0,1,25
1026,Greedy,24.96273142862907,0.006505250930786133,100,28.0,4,22
1027,Greedy,22.506731526801047,0.006063699722290039,100,26.0,4,24
1028,Greedy,15.379974584431267,0.004505157470703125,100,18.0,1,14
1029,Greedy,24.63301278529782,0.006323099136352539,100,28.0,2,25
1030,Greedy,18.74853933172318,0.005399227142333984,100,22.0,2,18
1031,Greedy,14.892727084050875,0.00499725341796875,100,18.0,1,15
1032,Greedy,18.198393507549262,0.005869150161743164,100,23.0,1,20
1033,Greedy,23.65979527041443,0.006372690200805664,100,27.0,2,20
1034,Greedy,21.346253036262475,0.007016181945800781,100,25.0,2,22
1035,Greedy,18.257287678263616,0.005020856857299805,100,21.0,0,20
1036,Greedy,18.054088303636505,0.005856990814208984,100,20.0,3,20
1037,Greedy,22.98415876056308,0.005400896072387695,100,27.0,6,22
1038,Greedy,26.12481885021229,0.0057830810546875,100,30.0,4,21
1039,Greedy,20.004370161979878,0.004335880279541016,100,24.0,3,20
1040,Greedy,23.89711216282884,0.005519866943359375,100,28.0,3,24
1041,Greedy,27.695429528465628,0.004667997360229492,100,32.0,7,26
1042,Greedy,21.35507060320467,0.005456686019897461,100,26.0,1,21
1043,Greedy,18.07654668528898,0.005510807037353516,100,21.0,1,13
1044,Greedy,21.92465714536002,0.005435943603515625,100,25.0,2,21
1045,Greedy,18.44091788875518,0.005060672760009766,100,23.0,3,19
1046,Greedy,14.483367750106899,0.0046329498291015625,100,17.0,3,13
1047,Greedy,21.429509490871226,0.006079196929931641,100,26.0,1,21
1048,Greedy,17.978208113003287,0.0057141780853271484,100,22.0,1,18
1049,Greedy,18.25315002726005,0.005009174346923828,100,21.0,2,16
1050,Greedy,17.77442710434375,0.005105018615722656,100,21.0,1,18
1051,Greedy,24.28421252312733,0.005815029144287109,100,28.0,1,23
1052,Greedy,21.076494903805123,0.005873918533325195,100,25.0,3,20
1053,Greedy,20.614527308431423,0.0056498050689697266,100,24.0,2,19
1054,Greedy,22.017542140769947,0.0066471099853515625,100,27.0,1,23
1055,Greedy,17.745174866215685,0.005259037017822266,100,21.0,2,16
1056,Greedy,17.666747034712735,0.004961967468261719,100,20.0,5,18
1057,Greedy,24.907960893105734,0.005897998809814453,100,30.0,0,24
1058,Greedy,20.083662949147904,0.005712985992431641,100,24.0,1,18
1059,Greedy,18.41649319355905,0.0064051151275634766,100,23.0,2,17
1060,Greedy,15.95813274306155,0.004770994186401367,100,19.0,2,17
1061,Greedy,19.167172362536096,0.0061151981353759766,100,23.0,2,16
1062,Greedy,18.073259777677503,0.00525212287902832,100,21.0,3,15
1063,Greedy,17.727112053749504,0.005458354949951172,100,20.0,2,16
1064,Greedy,19.378175526609176,0.00598907470703125,100,23.0,2,19
1065,Greedy,21.107308867602253,0.0060842037200927734,100,24.0,6,22
1066,Greedy,23.400983608683337,0.005435943603515625,100,27.0,3,21
1067,Greedy,16.016870255300752,0.0047838687896728516,100,19.0,1,15
1068,Greedy,24.278018503547724,0.006116151809692383,100,28.0,5,25
1069,Greedy,26.33100544893124,0.0069501399993896484,100,32.0,5,26
1070,Greedy,22.177897669693174,0.00556182861328125,100,25.0,6,22
1071,Greedy,21.53781140808996,0.005536079406738281,100,25.0,3,22
1072,Greedy,21.841466451759906,0.005149126052856445,100,25.0,2,19
1073,Greedy,21.195756668341296,0.006849050521850586,100,27.0,2,20
1074,Greedy,19.344117358239146,0.004541873931884766,100,22.0,3,21
1075,Greedy,24.399884855306453,0.006690263748168945,100,29.0,4,23
1076,Greedy,17.879333017834888,0.005294084548950195,100,20.0,7,19
1077,Greedy,16.294549526466557,0.004698753356933594,100,19.0,3,17
1078,Greedy,22.393721923740166,0.00501704216003418,100,26.0,3,22
1079,Greedy,22.05519178519473,0.00637507438659668,100,25.0,3,20
1080,Greedy,22.634258916293895,0.0069408416748046875,100,27.0,4,20
1081,Greedy,19.620598650257406,0.0052530765533447266,100,23.0,1,17
1082,Greedy,21.264929104008214,0.0045511722564697266,100,24.0,3,17
1083,Greedy,13.375903022789903,0.00472712516784668,100,17.0,2,14
1084,Greedy,25.131431910852257,0.006223917007446289,100,29.0,4,25
1085,Greedy,24.428285247329264,0.005964994430541992,100,28.0,3,22
1086,Greedy,16.745452339057618,0.005387067794799805,100,20.0,1,17
1087,Greedy,16.56128245339265,0.005272865295410156,100,21.0,4,19
1088,Greedy,19.53928511285703,0.004960060119628906,100,24.0,3,16
1089,Greedy,16.303973933039657,0.0044019222259521484,100,19.0,1,17
1090,Greedy,22.686552077424793,0.005926847457885742,100,29.0,1,23
1091,Greedy,20.371425078427524,0.005210161209106445,100,23.0,4,15
1092,Greedy,20.485143255021978,0.0059452056884765625,100,25.0,3,19
1093,Greedy,20.00952031659064,0.005692958831787109,100,24.0,2,20
1094,Greedy,19.40311620980686,0.005800962448120117,100,22.0,2,16
1095,Greedy,18.643458396839733,0.005686759948730469,100,22.0,2,19
1096,Greedy,16.101785614362953,0.005496025085449219,100,20.0,0,15
1097,Greedy,18.475835695782568,0.005208015441894531,100,21.0,4,18
1098,Greedy,16.998513948920536,0.004973888397216797,100,19.0,1,14
1099,Greedy,25.81841564077546,0.0054759979248046875,100,29.0,5,29
1100,Greedy,21.376698283090846,0.011255025863647461,200,32.0,0,25
1101,Greedy,18.88433662703682,0.011922359466552734,200,29.0,0,23
1102,Greedy,22.026765170616056,0.01297307014465332,200,35.0,0,28
1103,Greedy,22.31975762002102,0.011770963668823242,200,32.0,0,25
1104,Greedy,18.490892629295082,0.010791778564453125,200,29.0,0,19
1105,Greedy,24.097881830193902,0.011786937713623047,200,36.0,1,31
1106,Greedy,20.54172668358229,0.01322174072265625,200,30.0,0,16
1107,Greedy,19.902632149204294,0.012948036193847656,200,33.0,0,29
1108,Greedy,19.832336253756573,0.01135110855102539,200,30.0,0,25
1109,Greedy,19.747184086118605,0.011618852615356445,200,29.0,0,25
1110,Greedy,19.914974078526686,0.012279033660888672,200,32.0,0,23
1111,Greedy,26.28216902455108,0.015325784683227539,200,39.0,0,32
1112,Greedy,20.25606620570274,0.012408018112182617,200,32.0,0,25
1113,Greedy,14.286062939852485,0.011276006698608398,200,23.0,0,14
1114,Greedy,20.5137628769546,0.01125192642211914,200,31.0,0,27
1115,Greedy,20.481195421410213,0.010193109512329102,200,30.0,0,22
1116,Greedy,17.410237706524907,0.010172843933105469,200,26.0,0,21
1117,Greedy,19.397853586121975,0.010476112365722656,200,29.0,0,19
1118,Greedy,18.82481090128838,0.011226177215576172,200,27.0,0,24
1119,Greedy,17.39708626158733,0.012125015258789062,200,27.0,0,21
1120,Greedy,23.89964983753579,0.013298988342285156,200,34.0,0,27
1121,Greedy,20.141706941528266,0.013183832168579102,200,29.0,1,23
1122,Greedy,19.009792833395853,0.012195825576782227,200,29.0,0,20
1123,Greedy,19.216659157636325,0.00986790657043457,200,27.0,0,22
1124,Greedy,19.52453406677207,0.012862920761108398,200,32.0,0,21
1125,Greedy,24.832161753585353,0.014475107192993164,200,43.0,0,37
1126,Greedy,21.095018858841833,0.011809110641479492,200,31.0,1,24
1127,Greedy,26.72038249435659,0.013223886489868164,200,39.0,0,32
1128,Greedy,18.42429118412195,0.01028585433959961,200,27.0,0,22
1129,Greedy,20.470377418144448,0.01256704330444336,200,31.0,0,26
1130,Greedy,19.975027607820632,0.013466119766235352,200,31.0,0,24
1131,Greedy,12.756035922196595,0.010126829147338867,200,22.0,0,19
1132,Greedy,20.368756855583324,0.012701988220214844,200,30.0,0,26
1133,Greedy,25.43162475248601,0.014003276824951172,200,38.0,1,29
1134,Greedy,22.845281750273347,0.013559103012084961,200,34.0,0,30
1135,Greedy,21.848564176071886,0.011497020721435547,200,32.0,0,27
1136,Greedy,21.66750211079764,0.011605978012084961,200,30.0,1,21
1137,Greedy,21.737321686262362,0.013241767883300781,200,32.0,1,24
1138,Greedy,26.260591365032088,0.01140904426574707,200,38.0,0,33
1139,Greedy,21.628788420423525,0.010577201843261719,200,32.0,0,25
1140,Greedy,18.017912795375814,0.012468099594116211,200,27.0,0,21
1141,Greedy,24.271716848310767,0.010120868682861328,200,38.0,0,30
1142,Greedy,21.799196220716677,0.012262821197509766,200,34.0,0,26
1143,Greedy,16.54169492829246,0.011026144027709961,200,22.0,0,17
1144,Greedy,21.203684355601666,0.011352062225341797,200,33.0,0,27
1145,Greedy,19.01604480560669,0.011342048645019531,200,29.0,0,23
1146,Greedy,16.788527218319263,0.009821891784667969,200,24.0,0,17
1147,Greedy,22.949096756156298,0.013025760650634766,200,31.0,0,21
1148,Greedy,18.91077111565942,0.011002063751220703,200,27.0,0,22
1149,Greedy,16.88816578424293,0.010072946548461914,200,29.0,0,27
1150,Greedy,21.220147054058334,0.010596752166748047,200,31.0,0,23
1151,Greedy,22.934971314467596,0.01139688491821289,200,33.0,1,27
1152,Greedy,22.3772501657477,0.011734962463378906,200,35.0,0,29
1153,Greedy,17.61540277423214,0.010644912719726562,200,25.0,0,18
1154,Greedy,23.244599177981375,0.012757062911987305,200,40.0,0,32
1155,Greedy,17.218623722273502,0.009850740432739258,200,26.0,0,19
1156,Greedy,17.881200876265915,0.008751869201660156,200,24.0,1,19
1157,Greedy,26.059720880267207,0.015717029571533203,200,38.0,0,31
1158,Greedy,20.64195762243907,0.011884927749633789,200,34.0,0,25
1159,Greedy,19.417673072963687,0.014674901962280273,200,31.0,0,28
1160,Greedy,16.009322178311194,0.010730981826782227,200,26.0,0,17
1161,Greedy,19.783451139609948,0.011786937713623047,200,28.0,1,22
1162,Greedy,20.378747610412514,0.011045217514038086,200,29.0,0,24
1163,Greedy,17.58293987569895,0.009592056274414062,200,28.0,0,20
1164,Greedy,21.115890736564065,0.013689041137695312,200,34.0,0,30
1165,Greedy,21.50802704371776,0.012183189392089844,200,32.0,0,22
1166,Greedy,23.142282787697575,0.013545036315917969,200,36.0,1,25
1167,Greedy,17.51512769280201,0.010477066040039062,200,29.0,0,20
1168,Greedy,21.76649338941216,0.012434959411621094,200,33.0,2,31
1169,Greedy,24.890023583499765,0.01305699348449707,200,38.0,0,31
1170,Greedy,23.0050017893517,0.013518810272216797,200,35.0,0,30
1171,Greedy,22.103187396405836,0.01276707649230957,200,37.0,0,30
1172,Greedy,22.780312404482363,0.01332402229309082,200,34.0,1,25
1173,Greedy,20.971338228334798,0.01037907600402832,200,32.0,0,22
1174,Greedy,17.56322628404822,0.010068893432617188,200,27.0,0,21
1175,Greedy,22.70845940829443,0.014533758163452148,200,31.0,0,22
1176,Greedy,22.81117237743927,0.011168956756591797,200,33.0,0,23
1177,Greedy,17.544852068851768,0.009334087371826172,200,26.0,0,22
1178,Greedy,22.567605175836675,0.010914802551269531,200,34.0,0,26
1179,Greedy,22.081170022742715,0.013806819915771484,200,30.0,1,18
1180,Greedy,21.32205430928723,0.012357950210571289,200,31.0,0,23
1181,Greedy,20.49338790134562,0.011751890182495117,200,28.0,0,24
1182,Greedy,19.990304451673406,0.010842084884643555,200,29.0,0,19
1183,Greedy,15.959425202168845,0.010365962982177734,200,27.0,0,21
1184,Greedy,24.627586953930315,0.014262676239013672,200,37.0,0,23
1185,Greedy,25.277317225292727,0.012542963027954102,200,38.0,1,26
1186,Greedy,19.41892534689411,0.011445045471191406,200,31.0,0,27
1187,Greedy,21.118644766433345,0.013046979904174805,200,33.0,0,28
1188,Greedy,20.10099303729544,0.010917186737060547,200,32.0,0,26
1189,Greedy,13.340595104754257,0.01120305061340332,200,21.0,0,12
1190,Greedy,24.847092860040167,0.012745141983032227,200,41.0,0,35
1191,Greedy,22.50455954884027,0.010921955108642578,200,32.0,1,22
1192,Greedy,25.18527387387988,0.01466512680053711,200,38.0,0,28
1193,Greedy,18.592884567408085,0.01335597038269043,200,31.0,0,22
1194,Greedy,18.979599240559246,0.013562917709350586,200,28.0,0,21
1195,Greedy,21.88516893509323,0.011622190475463867,200,33.0,0,25
1196,Greedy,17.15109454728862,0.01017308235168457,200,25.0,0,22
1197,Greedy,21.064784965599927,0.011531829833984375,200,30.0,0,22
1198,Greedy,15.747369660611595,0.010225057601928711,200,25.0,0,19
1199,Greedy,25.353428494739205,0.011661052703857422,200,37.0,1,27
1200,Greedy,20.158196764046497,0.016855955123901367,300,37.0,0,33
1201,Greedy,17.658461696881204,0.01964592933654785,300,33.0,0,21
1202,Greedy,20.586172418927593,0.01781296730041504,300,40.0,0,32
1203,Greedy,19.050116241265464,0.016170263290405273,300,34.0,0,30
1204,Greedy,17.12556187929513,0.01800394058227539,300,32.0,0,22
1205,Greedy,22.654968923978295,0.018617868423461914,300,39.0,0,31
1206,Greedy,19.90907986561201,0.020082950592041016,300,37.0,0,27
1207,Greedy,19.767292163782496,0.02062511444091797,300,38.0,0,26
1208,Greedy,21.14442589836544,0.0191190242767334,300,38.0,0,29
1209,Greedy,17.761188811795023,0.0180509090423584,300,33.0,0,29
1210,Greedy,21.84785474431155,0.021194934844970703,300,41.0,0,31
1211,Greedy,25.505884946736906,0.02742290496826172,300,47.0,0,39
1212,Greedy,21.390987636689104,0.021391868591308594,300,40.0,0,31
1213,Greedy,15.080307568754343,0.018106937408447266,300,28.0,0,26
1214,Greedy,22.026725548783183,0.01952505111694336,300,44.0,0,34
1215,Greedy,21.689241028880346,0.017807960510253906,300,42.0,0,32
1216,Greedy,20.435617644518533,0.015189886093139648,300,34.0,0,31
1217,Greedy,19.531503547115335,0.018838167190551758,300,36.0,0,29
1218,Greedy,18.242575182173564,0.014712095260620117,300,33.0,0,23
1219,Greedy,19.641640710836672,0.01880192756652832,300,39.0,0,31
1220,Greedy,21.195388329361084,0.01922011375427246,300,42.0,0,29
1221,Greedy,20.96308375458559,0.017724990844726562,300,38.0,0,26
1222,Greedy,22.84077558023793,0.021008729934692383,300,42.0,0,29
1223,Greedy,21.55899278266005,0.017368078231811523,300,41.0,0,26
1224,Greedy,20.544093577967118,0.019539833068847656,300,41.0,0,33
1225,Greedy,28.01569531804281,0.02007293701171875,300,53.0,0,38
1226,Greedy,26.201737309651385,0.022379159927368164,300,46.0,0,38
1227,Greedy,23.860189120585815,0.021190881729125977,300,44.0,0,38
1228,Greedy,20.33227501128697,0.01568913459777832,300,37.0,0,28
1229,Greedy,22.89478958046551,0.017962932586669922,300,42.0,0,33
1230,Greedy,20.627173956434877,0.020947933197021484,300,39.0,0,32
1231,Greedy,13.509536305155894,0.013777971267700195,300,25.0,0,22
1232,Greedy,19.379604373710013,0.018885135650634766,300,35.0,0,31
1233,Greedy,23.75900338084533,0.021281957626342773,300,43.0,0,34
1234,Greedy,20.381980921937146,0.023046016693115234,300,38.0,0,33
1235,Greedy,20.921649899410212,0.018925905227661133,300,37.0,0,31
1236,Greedy,22.322896654733455,0.018732070922851562,300,37.0,0,27
1237,Greedy,20.422651183629565,0.019182682037353516,300,40.0,0,30
1238,Greedy,24.965056519468114,0.02212810516357422,300,44.0,0,33
1239,Greedy,20.178529468664077,0.01662611961364746,300,36.0,0,28
1240,Greedy,21.54331246425609,0.018259048461914062,300,41.0,0,32
1241,Greedy,21.127918977691984,0.020131826400756836,300,39.0,0,34
1242,Greedy,23.885349546970136,0.019433021545410156,300,45.0,0,37
1243,Greedy,16.87301380831454,0.0165407657623291,300,32.0,0,27
1244,Greedy,19.195948978779715,0.019642114639282227,300,35.0,0,28
1245,Greedy,16.1222414879817,0.017150163650512695,300,32.0,0,26
1246,Greedy,18.207634720424892,0.01611495018005371,300,31.0,0,28
1247,Greedy,26.789944405991733,0.021652936935424805,300,50.0,0,33
1248,Greedy,20.60743153461984,0.017702817916870117,300,37.0,0,32
