,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,74.6545540940475,0.5582468509674072,100,78.0,26,68
1,1,Optimal,71.50755307535478,0.5757791996002197,100,77.0,15,66
2,2,Optimal,69.24629397892646,0.5918629169464111,100,74.0,19,59
3,3,Optimal,68.51948891482381,0.9771490097045898,100,73.0,12,59
4,4,Optimal,76.32002742769419,0.7451021671295166,100,80.0,31,67
5,0,Optimal,90.15559364940728,15.006003856658936,200,98.0,14,71
6,1,Optimal,89.52467490016441,1.3095710277557373,200,99.0,15,68
7,2,Optimal,94.10077368439283,122.46317505836487,200,104.0,23,71
8,3,Optimal,83.04196860376231,1.6211471557617188,200,92.0,14,60
9,4,Optimal,86.39915894183727,39.95788097381592,200,92.0,17,75
10,0,Optimal,108.55975094738386,127.84464120864868,300,120.0,20,82
11,1,Optimal,114.7627069736182,2.9149701595306396,300,132.0,11,71
12,2,Optimal,109.22784068335928,124.16393613815308,300,123.0,19,70
13,3,Optimal,97.00194409391224,124.46287107467651,300,107.0,20,72
14,4,Optimal,109.24001057737127,2.6171810626983643,300,121.0,18,73
15,0,Optimal,132.72835140077646,7.05076003074646,400,157.0,7,77
16,1,Optimal,115.34185512396088,15.944891929626465,400,132.0,19,73
17,2,Optimal,126.10312592372553,5.540143013000488,400,147.0,13,78
18,3,Optimal,111.4105910762263,5.787195920944214,400,128.0,9,67
19,4,Optimal,117.78693896343181,2.7617740631103516,400,139.0,7,68
20,0,Optimal,131.75804386381074,5.0594048500061035,500,160.0,13,67
21,1,Optimal,132.74795298291698,66.62599897384644,500,160.0,10,69
22,2,Optimal,134.9601202883072,126.74397110939026,500,166.0,3,74
23,3,Optimal,142.56750672845567,4.466148853302002,500,171.0,11,73
24,4,Optimal,125.36881770893064,2.5830929279327393,500,149.0,13,74
25,0,Optimal,144.8825866391343,2.5966920852661133,600,183.0,14,68
26,1,Optimal,130.25184600992637,9.977116107940674,600,164.0,9,59
27,2,Optimal,137.11169805386817,22.56559109687805,600,172.0,5,70
28,3,Optimal,142.3763697773651,4.0354719161987305,600,177.0,10,73
29,4,Optimal,138.80102650677316,9.848160028457642,600,176.0,6,65
30,0,Optimal,153.6744116294767,10.047905921936035,700,203.0,5,71
31,1,Optimal,151.797612523049,5.736540794372559,700,195.0,7,72
32,2,Optimal,152.0265213813406,7.6001808643341064,700,198.0,7,81
33,3,Optimal,149.9590974002893,13.711436033248901,700,202.0,5,77
34,4,Optimal,143.97004575970794,5.470128774642944,700,193.0,5,73
35,0,Optimal,173.45065965219766,7.082288980484009,800,235.0,8,92
