,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,67.41443604259891,0.699739933013916,100,71.0,26,58
1,1,Optimal,77.24946932649327,0.6505489349365234,100,84.0,22,63
2,2,Optimal,62.699326288610436,11.033027172088623,100,67.0,19,55
3,3,Optimal,73.91790431780656,0.7166106700897217,100,79.0,20,57
4,4,Optimal,67.51929121307569,1.5207500457763672,100,74.0,11,56
5,0,Optimal,84.89987521025573,1.6008613109588623,200,94.0,10,63
6,1,Optimal,90.92309449394722,121.83251714706421,200,100.0,21,64
7,2,Optimal,92.85007610955815,1.0362458229064941,200,101.0,24,73
8,3,Optimal,96.05810988233524,121.42557907104492,200,104.0,20,70
9,4,Optimal,86.30423598176182,122.61851191520691,200,93.0,18,70
10,0,Optimal,108.198108495413,2.5630950927734375,300,122.0,16,78
11,1,Optimal,109.19482512546334,13.633796215057373,300,125.0,16,68
12,2,Optimal,99.04245360701621,30.74946427345276,300,112.0,14,67
13,3,Optimal,98.85133774404277,1.2274482250213623,300,112.0,20,67
14,4,Optimal,108.93377703181315,121.62161779403687,300,122.0,11,75
15,0,Optimal,124.38428947557117,3.7311408519744873,400,148.0,11,70
16,1,Optimal,114.39674765647173,1.9819698333740234,400,135.0,18,59
17,2,Optimal,123.88281031746416,122.86389398574829,400,142.0,24,85
18,3,Optimal,115.12363164693384,44.1245551109314,400,135.0,6,65
19,4,Optimal,125.48292565758611,12.550780773162842,400,147.0,11,69
20,0,Optimal,134.84940015379956,3.841860055923462,500,165.0,10,67
21,1,Optimal,130.91507956098013,84.37801218032837,500,159.0,12,73
22,2,Optimal,141.81687806534282,122.64652633666992,500,172.0,6,74
23,3,Optimal,139.56780517611847,5.795140981674194,500,170.0,8,67
24,4,Optimal,124.79741423112026,6.2833452224731445,500,149.0,12,82
25,0,Optimal,149.63160647773967,5.410973072052002,600,187.0,6,71
26,1,Optimal,144.67686107256614,3.1007399559020996,600,181.0,6,77
27,2,Optimal,137.55402862517943,14.138211965560913,600,175.0,5,67
28,3,Optimal,149.25354631024175,7.6808860301971436,600,188.0,15,83
29,4,Optimal,124.87978869801955,21.86591386795044,600,158.0,3,66
30,0,Optimal,148.34821820529055,2.6207528114318848,700,192.0,7,73
31,1,Optimal,152.03919987146114,15.509132146835327,700,201.0,11,78
32,2,Optimal,150.57936740511732,122.60029315948486,700,194.0,9,73
33,3,Optimal,157.42681073225867,123.28136706352234,700,204.0,3,89
34,4,Optimal,147.2735295021384,4.763543128967285,700,190.0,7,64
35,0,Optimal,160.85549306664169,7.9796319007873535,800,215.0,8,78
36,1,Optimal,156.94643257855805,3.9445481300354004,800,214.0,3,79
37,2,Optimal,173.3305429596402,35.79587006568909,800,241.0,0,90
38,3,Optimal,139.23838849249142,3.9447836875915527,800,186.0,6,70
39,4,Optimal,149.80969366458027,126.27755975723267,800,203.0,3,69
40,0,Optimal,154.24240029049346,8.896602153778076,900,220.0,4,75
41,1,Optimal,166.0021206843707,124.14704632759094,900,234.0,6,103
42,2,Optimal,150.5989197617338,124.15032482147217,900,216.0,2,82
43,3,Optimal,157.79360936890964,122.89605712890625,900,226.0,6,70
44,4,Optimal,153.98112187484824,8.317357063293457,900,219.0,2,85
45,0,Optimal,161.40334201393762,124.42099905014038,1000,246.0,4,71
46,1,Optimal,144.31971183180454,3.9226789474487305,1000,215.0,2,75
47,2,Optimal,159.1146387390463,24.365243911743164,1000,242.0,4,84
48,3,Optimal,147.318131334653,6.35700798034668,1000,221.0,1,69
49,4,Optimal,168.62704215214453,5.002143859863281,1000,248.0,5,78
50,0,EGP,65.92819739261219,0.008620023727416992,100,71.0,17,55
51,1,EGP,66.43353834509288,0.010599851608276367,100,72.0,16,54
52,2,EGP,64.24069167549857,0.00985407829284668,100,71.0,12,53
53,3,EGP,68.32054318196568,0.010413169860839844,100,74.0,15,59
54,4,EGP,68.34904630361352,0.00989675521850586,100,75.0,17,46
55,0,EGP,74.05388862524912,0.024220705032348633,200,81.0,16,55
56,1,EGP,80.43595553363384,0.025403976440429688,200,89.0,11,59
