,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,62.75754280029605,0.009155750274658203,100,68,16,54
1,1,EGP,66.61145699332197,0.010828733444213867,100,74,9,55
2,2,EGP,72.62278884185227,0.009949207305908203,100,79,14,64
3,3,EGP,63.396238881327406,0.010128259658813477,100,70,11,53
4,4,EGP,61.39820063952472,0.009961843490600586,100,68,12,53
5,0,EGP,80.36019540729293,0.024610042572021484,200,89,14,58
6,1,EGP,71.82345365097771,0.026568889617919922,200,79,13,45
7,2,EGP,90.18933464224668,0.023298025131225586,200,101,11,67
8,3,EGP,83.92673467001316,0.027633190155029297,200,94,12,58
9,4,EGP,87.10230467037695,0.02610015869140625,200,96,17,65
10,0,EGP,87.66746536877189,0.041964054107666016,300,99,13,61
11,1,EGP,95.52685612217539,0.04126787185668945,300,108,9,54
12,2,EGP,85.83940515172273,0.04517316818237305,300,98,7,61
13,3,EGP,95.3838124244544,0.042356014251708984,300,108,14,62
14,4,EGP,98.29596373399929,0.046354055404663086,300,111,13,64
15,0,EGP,93.92750807307922,0.05771493911743164,400,111,5,46
16,1,EGP,87.60003722532683,0.06323671340942383,400,103,4,54
17,2,EGP,107.3608005893187,0.06706118583679199,400,124,12,67
18,3,EGP,102.74787635349438,0.06290411949157715,400,120,9,57
19,4,EGP,97.7795027962246,0.06850409507751465,400,117,6,57
20,0,EGP,110.59575585069669,0.09189605712890625,500,136,6,53
21,1,EGP,131.5883386087691,0.08851218223571777,500,161,6,72
22,2,EGP,115.9912955657786,0.08942413330078125,500,139,5,60
23,3,EGP,121.66468791028434,0.09376192092895508,500,145,11,65
24,4,EGP,108.2340224158907,0.08873701095581055,500,133,8,56
25,0,EGP,117.15294327051137,0.0969390869140625,600,147,5,61
26,1,EGP,113.7208476531196,0.1165931224822998,600,145,9,51
27,2,EGP,118.87739988779144,0.11065673828125,600,150,7,58
28,3,EGP,111.23744860252751,0.09866690635681152,600,136,3,66
29,4,EGP,113.1996844085097,0.10660910606384277,600,142,7,62
30,0,EGP,134.19706157308173,0.10489606857299805,700,173,9,78
31,1,EGP,137.3019889988159,0.14579296112060547,700,178,9,74
32,2,EGP,137.41727252822008,0.12393498420715332,700,180,7,85
33,3,EGP,130.95907511658103,0.12604284286499023,700,170,7,71
34,4,EGP,112.63269357320053,0.1159660816192627,700,151,2,53
35,0,EGP,133.42038858012836,0.12665390968322754,800,187,4,63
36,1,EGP,142.93532191850247,0.1608109474182129,800,189,6,71
37,2,EGP,130.85225097427383,0.12495899200439453,800,173,6,63
38,3,EGP,119.93233439850607,0.1492910385131836,800,158,5,62
39,4,EGP,134.86355344086135,0.15273690223693848,800,187,2,62
40,0,EGP,128.0787452057015,0.16701602935791016,900,179,1,58
41,1,EGP,137.00471986139573,0.17000079154968262,900,199,4,63
42,2,EGP,141.54941443717937,0.16262316703796387,900,203,3,73
43,3,EGP,137.56892812817162,0.1473071575164795,900,193,5,76
44,4,EGP,122.61912760463379,0.15251612663269043,900,178,1,66
45,0,EGP,138.78187692553263,0.16295599937438965,1000,203,1,73
46,1,EGP,132.64954954672564,0.16943597793579102,1000,200,1,81
47,2,EGP,140.88329556045784,0.19880294799804688,1000,208,3,65
48,3,EGP,126.92010045253474,0.17745614051818848,1000,188,4,81
49,4,EGP,136.90345497023645,0.20695805549621582,1000,207,1,77
50,0,Knapsack,40.76774310530769,2.6084489822387695,100,43,12,39
51,1,Knapsack,44.14362320042782,2.967061996459961,100,47,17,34
52,2,Knapsack,41.71214864820988,2.58716082572937,100,45,11,36
53,3,Knapsack,45.903280009338324,3.1837399005889893,100,49,15,43
54,4,Knapsack,46.193928395548554,2.9451828002929688,100,49,18,43
