,C,Round,Average Loss Train,Average Loss Test,Accuracy Test,Workers Number
208,1.0,8,0.358161819322035,1.322427093505859,50.20000076293945,100
209,1.0,9,0.328708539871414,1.293813018798828,52.0,100
210,1.0,10,0.326936636265072,1.282454193115234,53.79999923706055,100
211,1.0,11,0.305065452696461,1.276359100341797,52.599998474121094,100
212,1.0,12,0.292391308806149,1.2693041687011721,52.400001525878906,100
213,1.0,13,0.27755806451346204,1.271538940429687,52.20000076293945,100
214,1.0,14,0.26978535767891804,1.227035766601562,52.79999923706055,100
215,1.0,15,0.262704683801252,1.235260528564453,52.79999923706055,100
216,1.0,16,0.24734657913826302,1.231982299804687,55.20000076293945,100
217,1.0,17,0.230238229386471,1.233843139648437,55.400001525878906,100
218,1.0,18,0.22342484184092,1.209587921142578,53.599998474121094,100
219,1.0,19,0.21393416497387902,1.207860046386718,55.79999923706055,100
220,1.0,20,0.204723619337628,1.207009674072265,55.79999923706055,100
221,1.0,21,0.195435382482452,1.206637268066406,56.79999923706055,100
222,1.0,22,0.18606315476089402,1.211346069335937,57.400001525878906,100
223,1.0,23,0.17307581949288,1.232815811157226,56.599998474121094,100
224,1.0,24,0.17312616150530802,1.254976898193359,54.79999923706055,100
225,1.0,25,0.164901522758745,1.244546752929687,54.599998474121094,100
226,1.0,26,0.15995208559322302,1.232531219482421,57.599998474121094,100
227,1.0,27,0.15163129170954,1.254590576171875,58.20000076293945,100
228,1.0,28,0.14055144885912702,1.253188156127929,55.400001525878906,100
229,1.0,29,0.143850301478111,1.28512873840332,55.599998474121094,100
230,1.0,30,0.14063268335245802,1.31743276977539,55.0,100
231,1.0,31,0.134130779110115,1.30686814880371,55.20000076293945,100
232,1.0,32,0.13013357692500102,1.315475845336914,55.20000076293945,100
233,1.0,33,0.128313424639553,1.306694885253906,55.20000076293945,100
234,1.0,34,0.118598555875388,1.314848236083984,55.400001525878906,100
235,1.0,35,0.12020052386042601,1.332819152832031,55.400001525878906,100
236,1.0,36,0.11809853997523101,1.291062591552734,55.599998474121094,100
237,1.0,37,0.12008522940633501,1.305551452636718,54.400001525878906,100
238,1.0,38,0.11537734567417601,1.311777618408203,54.79999923706055,100
239,1.0,39,0.11015803489543101,1.326103057861328,54.20000076293945,100
240,1.0,40,0.11445579386926501,1.356260314941406,53.599998474121094,100
241,1.0,41,0.11706744719776901,1.371536102294922,54.0,100
242,1.0,42,0.11382001130509802,1.360185668945312,53.20000076293945,100
243,1.0,43,0.10713679221963801,1.357880096435546,53.599998474121094,100
244,1.0,44,0.11145124793963901,1.365175231933593,54.599998474121094,100
245,1.0,45,0.10187136978812501,1.3613613891601561,56.0,100
246,1.0,46,0.09855105781107401,1.356266845703125,55.79999923706055,100
247,1.0,47,0.10574797139906,1.337623504638672,56.20000076293945,100
248,1.0,48,0.106064580204504,1.372163360595703,55.400001525878906,100
249,1.0,49,0.094927909088862,1.348149444580078,56.599998474121094,100
