,C,Test Accuracy,Test Loss,Train Loss,Train Accuracy
0,0.2,45.33000183105469,1.598172953796386,1.5495118318176262,46.41400146484375
1,0.4,50.68000030517578,1.496087474060058,1.34841999633789,53.61199951171875
2,0.6000000000000001,54.040000915527344,1.407723528480529,1.156077001037597,59.32600021362305
3,0.8,53.029998779296875,1.525475328636169,1.129134084472656,60.757999420166016
4,1.0,56.72999954223633,1.415209600639343,0.993360353851318,65.05799865722656
