,C,Round,Average Loss Train,Average Loss Test,Accuracy Test,Workers Number
41,0.2,41,0.30833287203562904,1.683175567626953,37.79999923706055,20
42,0.2,42,0.34381678235530805,1.6249244384765622,41.20000076293945,15
43,0.2,43,0.33801922866345,1.6674994812011712,39.599998474121094,6
44,0.2,44,0.328638507806081,1.672449523925781,43.0,20
45,0.2,45,0.356408726750848,1.4193547668457032,47.0,19
46,0.2,46,0.30931266399178003,1.476154754638672,49.20000076293945,18
47,0.2,47,0.325225681756855,1.485219848632812,47.599998474121094,6
48,0.2,48,0.273659108031565,1.990088684082031,35.400001525878906,19
49,0.2,49,0.324681273723394,1.409473815917968,50.20000076293945,19
50,0.4,0,2.052572000741959,2.303626220703125,12.0,4
51,0.4,1,0.911117129185886,2.353627502441406,8.600000381469727,33
52,0.4,2,0.622655393442014,2.358060119628906,17.799999237060547,15
53,0.4,3,0.47061157406907506,2.098563049316406,21.799999237060547,40
54,0.4,4,0.5387131024910861,2.008722839355469,23.200000762939453,34
55,0.4,5,0.48109105948193204,1.8136479492187498,31.0,9
56,0.4,6,0.5424482427818701,2.131599914550781,28.200000762939453,10
57,0.4,7,0.518029118336737,2.351455261230469,25.399999618530273,1
58,0.4,8,0.47436772470083105,4.619442260742187,21.0,35
59,0.4,9,0.426207694898378,1.62132470703125,37.400001525878906,37
60,0.4,10,0.433191608849312,1.656815277099609,39.0,31
61,0.4,11,0.6489300961494441,1.523677459716796,42.400001525878906,1
62,0.4,12,0.39351363927457705,4.254285461425781,19.799999237060547,40
63,0.4,13,0.384222735918191,1.589714660644531,43.0,36
64,0.4,14,0.38748174017081805,1.5149484558105462,42.20000076293945,24
65,0.4,15,0.5387851446159181,1.4872451782226561,45.20000076293945,4
66,0.4,16,0.48201035478040505,1.8097727966308592,38.400001525878906,5
67,0.4,17,0.34299071180759805,1.544265899658203,44.599998474121094,38
68,0.4,18,0.38317244330669403,1.336433441162109,51.0,3
69,0.4,19,0.33107300844208803,2.150250549316406,30.200000762939453,35
70,0.4,20,0.323358634518755,1.465315216064453,46.0,39
71,0.4,21,0.315614729188165,1.333122741699218,52.20000076293945,30
72,0.4,22,0.33993130385762405,1.476566680908203,44.400001525878906,37
73,0.4,23,0.34656314110352304,1.3859898986816401,49.20000076293945,18
74,0.4,24,0.506265387763579,1.384151000976562,49.0,3
75,0.4,25,0.32178275796244404,2.206611755371093,33.20000076293945,34
76,0.4,26,0.32987491504689104,1.334318756103515,51.0,34
77,0.4,27,0.32712418188688,1.42444253540039,48.79999923706055,22
78,0.4,28,0.500836280047893,1.367703247070312,52.20000076293945,1
79,0.4,29,0.26541851986991705,3.878635864257812,20.799999237060547,40
80,0.4,30,0.280429664806229,1.453023468017578,50.0,33
81,0.4,31,0.298328608849706,1.296940307617187,53.599998474121094,6
82,0.4,32,0.26467131769962204,1.7536421813964842,42.20000076293945,33
83,0.4,33,0.28228224801970603,1.2152858581542971,55.599998474121094,35
84,0.4,34,0.248138868744353,1.318885803222656,55.400001525878906,36
85,0.4,35,0.265972876870458,1.272503692626953,57.400001525878906,23
86,0.4,36,0.26938242304103904,1.261609649658203,55.79999923706055,4
87,0.4,37,0.25075259566922703,1.9893968811035152,43.20000076293945,39
88,0.4,38,0.223192068812491,1.273394012451171,56.400001525878906,39
89,0.4,39,0.24253395910952802,1.323843322753906,55.400001525878906,35
90,0.4,40,0.224460319045643,1.245726409912109,54.0,17
91,0.4,41,0.233369605520435,1.3422388000488281,55.599998474121094,14
92,0.4,42,0.31504185369610704,1.231516036987304,55.20000076293945,1
93,0.4,43,0.21531414133656301,2.997970520019531,31.799999237060547,40
94,0.4,44,0.238696529888712,1.379986663818359,51.400001525878906,29
95,0.4,45,0.24336816017109603,1.390383026123047,53.20000076293945,20
96,0.4,46,0.194044910786061,1.190378997802734,58.599998474121094,40
97,0.4,47,0.189030182630745,1.275707168579101,53.20000076293945,40
98,0.4,48,0.199243020674144,1.36918521118164,52.400001525878906,40
99,0.4,49,0.22443281395192302,1.205729858398437,59.400001525878906,34
100,0.2,0,1.04034018848415,2.307240966796875,9.800000190734863,20
101,0.2,1,0.72087569258199,2.304331665039062,15.800000190734863,20
102,0.2,2,0.6904014666687001,2.443053833007812,18.200000762939453,20
103,0.2,3,0.5224432978360211,2.15388198852539,20.0,20
104,0.2,4,0.542016371273598,2.198645141601562,20.799999237060547,20
105,0.2,5,0.46675038627336,1.924086730957031,27.0,20
106,0.2,6,0.484827633469854,2.169983428955078,30.200000762939453,20
107,0.2,7,0.43446930448261506,2.090314971923828,29.200000762939453,20
108,0.2,8,0.41584287935624503,1.953984771728515,29.600000381469727,20
109,0.2,9,0.44502996441014103,1.93277587890625,26.0,20
110,0.2,10,0.39223057348441803,1.969424743652343,32.400001525878906,20
111,0.2,11,0.44996709121558803,2.12821304321289,27.799999237060547,20
112,0.2,12,0.40933956073723904,1.735632080078125,34.400001525878906,20
113,0.2,13,0.49002612293561104,1.908168334960937,33.400001525878906,20
114,0.2,14,0.47777146576400803,1.650008911132812,41.0,20
115,0.2,15,0.443785873344726,1.700148803710937,38.599998474121094,20
116,0.2,16,0.40544029186531505,1.857060180664062,36.400001525878906,20
117,0.2,17,0.41615178717600004,2.016952239990234,32.599998474121094,20
118,0.2,18,0.45541963205919606,1.845935241699218,34.20000076293945,20
119,0.2,19,0.38088083759857405,1.96154556274414,34.400001525878906,20
120,0.2,20,0.421684806298371,1.594773559570312,39.79999923706055,20
121,0.2,21,0.37113517594114803,1.6892939147949222,37.599998474121094,20
122,0.2,22,0.36173621372771403,1.703510498046875,38.79999923706055,20
123,0.2,23,0.38588161351411804,2.018198577880859,30.399999618530273,20
124,0.2,24,0.389058756973198,1.637715942382812,42.79999923706055,20
125,0.2,25,0.350744672078569,1.626164367675781,43.79999923706055,20
126,0.2,26,0.347750834117573,1.7149020080566402,42.20000076293945,20
127,0.2,27,0.31029753990495,1.811552917480468,36.0,20
128,0.2,28,0.36457091591169305,1.8462705688476562,37.79999923706055,20
129,0.2,29,0.32923891581393505,1.64088540649414,45.599998474121094,20
130,0.2,30,0.328604776795596,1.49385513305664,45.599998474121094,20
131,0.2,31,0.380769327096361,2.142956848144531,32.599998474121094,20
132,0.2,32,0.331135648365924,1.647626831054687,44.400001525878906,20
133,0.2,33,0.318956383977044,1.53908218383789,42.400001525878906,20
134,0.2,34,0.35347742757503803,1.6681972351074221,42.0,20
135,0.2,35,0.311365726802445,1.564517883300781,46.20000076293945,20
136,0.2,36,0.324430257652488,1.574255615234375,44.400001525878906,20
137,0.2,37,0.311340220080348,1.5102514343261721,44.599998474121094,20
138,0.2,38,0.36996331511385505,1.749508422851562,41.599998474121094,20
139,0.2,39,0.271427355705716,1.476171203613281,47.0,20
140,0.2,40,0.27342944266719205,1.872814636230468,36.400001525878906,20
141,0.2,41,0.312304597466303,1.622694946289062,44.0,20
142,0.2,42,0.32248932276361403,1.6143644714355472,43.400001525878906,20
143,0.2,43,0.29029286071681204,1.6898702392578122,42.400001525878906,20
144,0.2,44,0.26427524850705203,1.5334761352539061,47.20000076293945,20
145,0.2,45,0.26538029590800505,1.808262451171875,41.20000076293945,20
146,0.2,46,0.310423185891861,1.7663197937011712,42.79999923706055,20
147,0.2,47,0.268868527296086,1.634691925048828,44.79999923706055,20
148,0.2,48,0.259880207460091,1.585625671386718,44.400001525878906,20
149,0.2,49,0.288764893000034,1.7691242675781251,38.20000076293945,20
150,0.4,0,1.072501567134354,2.303014526367187,10.399999618530273,40
151,0.4,1,0.6378954514464711,2.270784240722656,15.0,40
152,0.4,2,0.5718276882281641,2.162333282470703,15.399999618530273,40
153,0.4,3,0.515393127958639,1.907201599121093,30.600000381469727,40
154,0.4,4,0.505687258987466,1.980740356445312,24.399999618530273,40
155,0.4,5,0.46726769030615106,2.10475,20.399999618530273,40
156,0.4,6,0.44554590201297506,1.7368878479003902,34.599998474121094,40
157,0.4,7,0.44781203564138805,1.713555725097656,35.79999923706055,40
158,0.4,8,0.44641950660909,1.67775308227539,34.599998474121094,40
159,0.4,9,0.45764031733018906,1.669042572021484,39.0,40
160,0.4,10,0.370647531506256,1.7808327331542961,33.400001525878906,40
161,0.4,11,0.38567993865291306,1.6086134033203119,39.20000076293945,40
162,0.4,12,0.40279182916618805,1.562773986816406,40.79999923706055,40
163,0.4,13,0.36097731360559704,1.62585400390625,40.599998474121094,40
164,0.4,14,0.37472484341195805,1.703482879638671,38.0,40
165,0.4,15,0.334145449123039,1.479267913818359,46.20000076293945,40
166,0.4,16,0.379416223264648,1.498221496582031,45.79999923706055,40
167,0.4,17,0.35167687832348704,1.52418115234375,46.400001525878906,40
168,0.4,18,0.336579096053218,1.6631083984375001,41.0,40
169,0.4,19,0.33503929449754605,1.567766479492187,43.79999923706055,40
170,0.4,20,0.35956815448037704,1.433267761230468,47.400001525878906,40
171,0.4,21,0.288272384420011,1.597453186035156,42.599998474121094,40
172,0.4,22,0.270223746517251,1.462717346191406,49.0,40
173,0.4,23,0.28436756297055804,1.452227874755859,47.20000076293945,40
174,0.4,24,0.286378724801701,1.462760803222656,48.79999923706055,40
175,0.4,25,0.30437266908528604,1.404150085449218,50.400001525878906,40
176,0.4,26,0.308400202923698,1.41380419921875,50.79999923706055,40
177,0.4,27,0.279901220063044,1.6380786437988282,46.20000076293945,40
178,0.4,28,0.28180493437381204,1.302794464111328,52.0,40
179,0.4,29,0.23853918536807903,1.279164001464843,54.79999923706055,40
180,0.4,30,0.28288430053656305,1.425647064208984,49.79999923706055,40
181,0.4,31,0.273906283846986,1.400575592041015,51.400001525878906,40
182,0.4,32,0.24294510144797402,1.325905395507812,55.400001525878906,40
183,0.4,33,0.26108039417944,1.438903289794921,46.20000076293945,40
184,0.4,34,0.22735802253890702,1.272656616210937,54.400001525878906,40
185,0.4,35,0.225503995256733,1.343287963867187,51.599998474121094,40
186,0.4,36,0.214432062907278,1.343485046386718,52.400001525878906,40
187,0.4,37,0.22165901945167601,1.316514984130859,54.0,40
188,0.4,38,0.208762792379895,1.246773468017578,56.400001525878906,40
189,0.4,39,0.21232656315491802,1.335510467529296,52.20000076293945,40
190,0.4,40,0.192538880684146,1.392244415283203,51.79999923706055,40
191,0.4,41,0.21622953645832002,1.370062683105468,51.79999923706055,40
192,0.4,42,0.19639223207212902,1.317803237915039,54.20000076293945,40
193,0.4,43,0.192111184118386,1.244375671386718,57.20000076293945,40
194,0.4,44,0.19590725105624002,1.215022277832031,59.400001525878906,40
195,0.4,45,0.185504256575126,1.26999868774414,56.599998474121094,40
196,0.4,46,0.17129951785556402,1.383672546386718,55.20000076293945,40
197,0.4,47,0.19020239686449603,1.2748644104003901,57.79999923706055,40
198,0.4,48,0.173965566694696,1.316156768798828,55.400001525878906,40
199,0.4,49,0.163276244981363,1.3903637084960931,54.20000076293945,40
200,0.6000000000000001,0,1.961140331347783,2.305658447265625,10.0,3
201,0.6000000000000001,1,0.801325939522734,2.349680480957031,10.0,55
202,0.6000000000000001,2,0.5668061750466741,2.088841674804687,22.0,60
203,0.6000000000000001,3,0.5238847133105891,1.8836248474121091,29.200000762939453,58
204,0.6000000000000001,4,0.506911361147217,1.692808563232422,37.0,56
205,0.6000000000000001,5,0.5364824895776671,1.751220001220703,31.600000381469727,54
206,0.6000000000000001,6,0.500781521725158,1.609933959960937,38.79999923706055,3
207,0.6000000000000001,7,0.528339578509434,1.9740791015624999,35.400001525878906,9
208,0.6000000000000001,8,0.46361165924426406,1.694155609130859,38.400001525878906,56
209,0.6000000000000001,9,0.46353292328048706,1.5307252197265622,44.79999923706055,33
210,0.6000000000000001,10,0.45247220845023706,1.5195143432617182,42.599998474121094,6
211,0.6000000000000001,11,0.48612461140751806,1.681707092285156,43.20000076293945,1
212,0.6000000000000001,12,0.38908653062839105,4.091524597167969,18.399999618530273,59
213,0.6000000000000001,13,0.411730630145175,1.4807447814941401,47.0,4
214,0.6000000000000001,14,0.382951257719981,2.12721142578125,33.599998474121094,36
215,0.6000000000000001,15,0.346308942199263,1.4750523071289061,47.0,54
216,0.6000000000000001,16,0.378049875736975,1.480861846923828,48.0,29
217,0.6000000000000001,17,0.413701495883986,1.471093078613281,49.599998474121094,4
218,0.6000000000000001,18,0.39412439520346604,1.786248992919922,38.0,6
219,0.6000000000000001,19,0.310286699505581,1.638393524169922,45.20000076293945,58
220,0.6000000000000001,20,0.35204196791310405,1.463948577880859,49.599998474121094,30
221,0.6000000000000001,21,0.44834539610147406,1.385286071777343,52.400001525878906,1
222,0.6000000000000001,22,0.29133670913725,3.950835754394531,19.600000381469727,60
223,0.6000000000000001,23,0.29138389261242503,1.412098968505859,50.20000076293945,45
224,0.6000000000000001,24,0.282191929250246,1.504541564941406,46.20000076293945,43
225,0.6000000000000001,25,0.23454959689360103,1.365928405761718,52.0,2
226,0.6000000000000001,26,0.249484133328003,2.38720751953125,34.79999923706055,52
227,0.6000000000000001,27,0.290658221220218,1.345378295898437,51.0,39
228,0.6000000000000001,28,0.26316545429897203,1.413307373046875,52.0,21
229,0.6000000000000001,29,0.259706726606935,1.447966827392578,50.599998474121094,5
230,0.6000000000000001,30,0.10166947324620501,1.591895904541015,49.0,1
231,0.6000000000000001,31,0.20871829719568902,3.6735751953125,27.200000762939453,59
232,0.6000000000000001,32,0.29464770928211503,1.435624053955078,50.400001525878906,2
233,0.6000000000000001,33,0.25090681125180303,1.943368621826171,39.20000076293945,14
234,0.6000000000000001,34,0.21517415728372202,1.638277038574218,47.400001525878906,60
235,0.6000000000000001,35,0.24520119640512403,1.379854919433593,51.400001525878906,12
236,0.6000000000000001,36,0.251401404175709,1.479668701171875,51.599998474121094,5
237,0.6000000000000001,37,0.289664613285541,1.855500671386718,45.20000076293945,9
238,0.6000000000000001,38,0.19198491483361801,1.8866475219726562,45.20000076293945,60
239,0.6000000000000001,39,0.19602610731223102,1.360378143310546,54.0,9
240,0.6000000000000001,40,0.20821358009974902,1.577867248535156,51.20000076293945,5
241,0.6000000000000001,41,0.20719015658280102,1.875860961914062,47.0,8
242,0.6000000000000001,42,0.16061296157308103,1.6461865234375002,49.400001525878906,60
243,0.6000000000000001,43,0.20728171701348402,1.41415005493164,53.20000076293945,14
244,0.6000000000000001,44,0.144780124359764,1.5118326416015622,51.79999923706055,2
245,0.6000000000000001,45,0.16379327702227,3.504614807128906,27.0,60
246,0.6000000000000001,46,0.161034143369333,1.4407824401855471,52.79999923706055,44
247,0.6000000000000001,47,0.168343768967034,1.42190786743164,52.79999923706055,12
248,0.6000000000000001,48,0.13032451987583102,1.473518188476562,53.0,5
249,0.6000000000000001,49,0.13345504905562802,1.6273002319335932,50.599998474121094,1
250,0.6000000000000001,0,0.921962985201863,2.306324096679687,9.199999809265137,60
251,0.6000000000000001,1,0.545790521720183,2.152128112792968,23.799999237060547,60
252,0.6000000000000001,2,0.538266635740226,1.83533657836914,28.600000381469727,60
253,0.6000000000000001,3,0.475120635667905,1.7816387329101562,28.0,60
254,0.6000000000000001,4,0.48322449111722704,1.6708114624023431,37.20000076293945,60
255,0.6000000000000001,5,0.43402457557759405,1.641761962890625,37.0,60
256,0.6000000000000001,6,0.41949862684537803,1.5783421630859369,44.0,60
257,0.6000000000000001,7,0.412775820307401,1.57690640258789,43.0,60
258,0.6000000000000001,8,0.38995927362978305,1.539632385253906,43.20000076293945,60
259,0.6000000000000001,9,0.40327443443508204,1.566559906005859,41.79999923706055,60
260,0.6000000000000001,10,0.37275837470927803,1.5276596374511722,45.400001525878906,60
261,0.6000000000000001,11,0.39239351790945104,1.45129052734375,49.20000076293945,60
262,0.6000000000000001,12,0.37255051094982305,1.566664886474609,45.20000076293945,60
263,0.6000000000000001,13,0.341879878187681,1.4516679382324211,47.79999923706055,60
264,0.6000000000000001,14,0.32984662485187805,1.4837912902832031,45.0,60
265,0.6000000000000001,15,0.316463796492426,1.429174407958984,50.400001525878906,60
266,0.6000000000000001,16,0.286155603275137,1.391989379882812,50.0,60
267,0.6000000000000001,17,0.303974799206645,1.3583225708007811,50.599998474121094,60
268,0.6000000000000001,18,0.29296958527639605,1.436555847167968,49.20000076293945,60
269,0.6000000000000001,19,0.26797743368091204,1.396304412841797,50.0,60
270,0.6000000000000001,20,0.27393323567994204,1.429890533447265,47.400001525878906,60
271,0.6000000000000001,21,0.259071754670819,1.372187469482421,50.0,60
272,0.6000000000000001,22,0.277680656783629,1.325743835449218,51.79999923706055,60
273,0.6000000000000001,23,0.24901611095821002,1.368462493896484,50.400001525878906,60
274,0.6000000000000001,24,0.24004181677473801,1.305027862548828,51.20000076293945,60
275,0.6000000000000001,25,0.24602449438370902,1.445410522460937,50.79999923706055,60
276,0.6000000000000001,26,0.21780313621361302,1.433592620849609,50.0,60
277,0.6000000000000001,27,0.21616681795619302,1.436677825927734,51.400001525878906,60
278,0.6000000000000001,28,0.217880221179538,1.361495513916015,50.599998474121094,60
279,0.6000000000000001,29,0.198327232811318,1.456412628173828,50.20000076293945,60
280,0.6000000000000001,30,0.20068044497240703,1.357084411621093,52.599998474121094,60
281,0.6000000000000001,31,0.197776220424732,1.303859771728515,53.599998474121094,60
282,0.6000000000000001,32,0.184387038758029,1.372083374023437,52.79999923706055,60
283,0.6000000000000001,33,0.171849052424349,1.405019805908203,50.0,60
284,0.6000000000000001,34,0.167634453390298,1.398700561523437,54.79999923706055,60
285,0.6000000000000001,35,0.169880334150869,1.40984146118164,49.400001525878906,60
286,0.6000000000000001,36,0.162741571170422,1.360442138671875,53.599998474121094,60
287,0.6000000000000001,37,0.153243765474526,1.270546447753906,53.599998474121094,60
288,0.6000000000000001,38,0.16047654678872902,1.3217222595214841,55.400001525878906,60
289,0.6000000000000001,39,0.15186434999444,1.278407623291015,54.20000076293945,60
290,0.6000000000000001,40,0.14297985640861302,1.32838442993164,54.599998474121094,60
291,0.6000000000000001,41,0.14636979066431502,1.395188079833984,54.0,60
292,0.6000000000000001,42,0.15123125060269402,1.5072133178710931,51.400001525878906,60
293,0.6000000000000001,43,0.139611362814542,1.324595733642578,53.79999923706055,60
294,0.6000000000000001,44,0.141124801362458,1.347143920898437,53.20000076293945,60
295,0.6000000000000001,45,0.134373226886221,1.423839904785156,51.0,60
296,0.6000000000000001,46,0.132493311661029,1.380715515136718,53.400001525878906,60
297,0.6000000000000001,47,0.144802346347328,1.3901010437011712,53.79999923706055,60
298,0.6000000000000001,48,0.137221752027471,1.334195678710937,55.599998474121094,60
299,0.6000000000000001,49,0.13702313193173402,1.337140655517578,56.599998474121094,60
300,0.8,0,0.78723145842977,2.3091904296875,9.399999618530273,80
301,0.8,1,0.5297138682194731,2.156232025146484,20.799999237060547,80
302,0.8,2,0.46358116541308203,1.864086273193359,29.0,80
303,0.8,3,0.45032775429256505,1.723681121826171,32.79999923706055,80
304,0.8,4,0.419509700999711,1.650519775390625,37.79999923706055,80
305,0.8,5,0.42146347188540606,1.60723681640625,39.400001525878906,80
306,0.8,6,0.385638196133105,1.567639984130859,42.599998474121094,80
307,0.8,7,0.375219325571202,1.53431298828125,45.0,80
308,0.8,8,0.354825594197725,1.520590606689453,45.0,80
309,0.8,9,0.352019988510728,1.458455535888672,46.0,80
310,0.8,10,0.342780455750947,1.47550341796875,45.0,80
311,0.8,11,0.334160147261003,1.4154536743164061,47.79999923706055,80
312,0.8,12,0.312669703230663,1.384474731445312,50.79999923706055,80
313,0.8,13,0.30475435800614703,1.3805605163574222,50.400001525878906,80
314,0.8,14,0.288942028707517,1.3669479370117181,50.599998474121094,80
315,0.8,15,0.279516886750239,1.36163003540039,52.0,80
316,0.8,16,0.265440676153544,1.42101724243164,47.599998474121094,80
317,0.8,17,0.259431617166676,1.354105590820312,53.79999923706055,80
318,0.8,18,0.250376378881499,1.3907967224121092,51.20000076293945,80
319,0.8,19,0.251829247831314,1.442396209716796,52.20000076293945,80
320,0.8,20,0.222226822877112,1.40975308227539,50.599998474121094,80
321,0.8,21,0.22295944232484802,1.404522552490234,48.79999923706055,80
322,0.8,22,0.212737376302111,1.409429107666015,50.599998474121094,80
323,0.8,23,0.203305592280069,1.38879214477539,49.599998474121094,80
324,0.8,24,0.19368811597652702,1.427667327880859,50.79999923706055,80
325,0.8,25,0.186779984552324,1.423006134033203,49.400001525878906,80
326,0.8,26,0.18792338879585102,1.41644985961914,51.0,80
327,0.8,27,0.179116561752955,1.45435205078125,50.20000076293945,80
328,0.8,28,0.17018742559119202,1.453837493896484,51.79999923706055,80
329,0.8,29,0.157727004164327,1.4859718933105461,49.79999923706055,80
330,0.8,30,0.15227454935460902,1.5144998474121092,50.20000076293945,80
331,0.8,31,0.145469093183402,1.516528259277343,50.599998474121094,80
332,0.8,32,0.151132068169635,1.53959097290039,50.20000076293945,80
333,0.8,33,0.156663079052759,1.567922058105468,49.20000076293945,80
334,0.8,34,0.14564281393532,1.534115753173828,51.79999923706055,80
335,0.8,35,0.13879738006326,1.568406097412109,50.400001525878906,80
336,0.8,36,0.12907937080645202,1.575504272460937,49.20000076293945,80
337,0.8,37,0.138771834093976,1.576902862548828,49.79999923706055,80
338,0.8,38,0.130088573656283,1.616206665039062,47.79999923706055,80
339,0.8,39,0.13725121509123,1.6562754821777341,47.20000076293945,80
340,0.8,40,0.137620707808451,1.5953658447265622,50.20000076293945,80
341,0.8,41,0.128048031504434,1.59971206665039,49.599998474121094,80
342,0.8,42,0.130718773973902,1.577472015380859,50.0,80
343,0.8,43,0.126182890196389,1.612294403076172,48.400001525878906,80
344,0.8,44,0.12318534376760601,1.614401641845703,50.20000076293945,80
345,0.8,45,0.12668866695017,1.6170456848144532,48.79999923706055,80
346,0.8,46,0.112232485253866,1.625132934570312,50.20000076293945,80
347,0.8,47,0.12407398895724901,1.618131927490234,49.79999923706055,80
348,0.8,48,0.11852911274251501,1.6372542419433591,49.599998474121094,80
349,0.8,49,0.11656804538621,1.655575073242187,49.79999923706055,80
350,0.8,0,1.950269644260406,2.30355029296875,10.600000381469727,1
351,0.8,1,0.892213076216641,2.368849914550781,9.600000381469727,69
352,0.8,2,0.6703376051405301,2.143254699707031,15.600000381469727,13
353,0.8,3,0.501703835204659,2.248508575439453,24.399999618530273,79
354,0.8,4,0.506745572262525,1.7178773498535151,33.400001525878906,57
355,0.8,5,0.5135181670551491,1.656824127197265,36.599998474121094,15
356,0.8,6,0.485281547233648,2.053855926513672,29.399999618530273,30
357,0.8,7,0.436502073235892,1.66102490234375,38.79999923706055,73
358,0.8,8,0.403527748693276,1.508858337402343,45.0,44
359,0.8,9,0.48560221683233906,1.534750946044921,44.20000076293945,14
360,0.8,10,0.371334329423866,1.6121807556152339,42.0,80
361,0.8,11,0.364245994881132,1.456458343505859,45.400001525878906,75
362,0.8,12,0.35239586107873905,1.416555999755859,48.599998474121094,67
363,0.8,13,0.370711943650528,1.445843536376953,46.400001525878906,48
364,0.8,14,0.310083462200731,1.334919128417968,51.20000076293945,79
365,0.8,15,0.308569160371969,1.438073455810546,48.599998474121094,78
366,0.8,16,0.28980298890600603,1.429236541748046,49.400001525878906,77
367,0.8,17,0.282440861251782,1.367428833007812,50.599998474121094,75
368,0.8,18,0.28771295615963205,1.362639190673828,50.599998474121094,66
369,0.8,19,0.42716549276374205,1.286868469238281,54.599998474121094,6
370,0.8,20,0.26726053650270304,1.662751251220703,42.79999923706055,37
371,0.8,21,0.238587739702999,1.4187264709472651,52.400001525878906,79
372,0.8,22,0.23985127797579703,1.380337249755859,51.400001525878906,76
373,0.8,23,0.23303820134838502,1.300187347412109,53.400001525878906,49
374,0.8,24,0.273774338268791,1.2624154357910151,55.79999923706055,11
375,0.8,25,0.276076724984461,1.5181662292480471,51.599998474121094,16
376,0.8,26,0.18587762079538803,1.41853726196289,52.0,78
377,0.8,27,0.19704435894847103,1.325544616699218,54.599998474121094,71
378,0.8,28,0.189819676233207,1.3364340515136721,54.20000076293945,56
379,0.8,29,0.22358039083799802,1.313871704101562,55.400001525878906,15
380,0.8,30,0.19101640175575602,1.408811096191406,54.79999923706055,7
381,0.8,31,0.188232943569193,1.6233632202148431,49.79999923706055,4
382,0.8,32,0.216363357892031,2.264980346679687,44.599998474121094,15
383,0.8,33,0.169888400756288,1.4779599609375,55.400001525878906,7
384,0.8,34,0.16477987701355,2.297159698486328,42.599998474121094,68
385,0.8,35,0.153217644930877,1.410482604980468,53.79999923706055,63
386,0.8,36,0.144668382301388,1.4073493652343751,54.79999923706055,29
387,0.8,37,0.13799002586244002,1.46029541015625,54.0,10
388,0.8,38,0.13000922611999402,1.856712463378906,49.599998474121094,15
389,0.8,39,0.140523616709426,1.6323315429687502,53.0,75
390,0.8,40,0.12521963702556702,1.452434936523437,54.79999923706055,45
391,0.8,41,0.133070208866886,1.4362110290527341,54.400001525878906,6
392,0.8,42,0.123846596969681,1.887151306152343,51.599998474121094,24
393,0.8,43,0.12931350281942802,1.553798675537109,55.0,72
394,0.8,44,0.124038261662921,1.4810220031738281,53.400001525878906,52
