,C,Test Accuracy,Test Loss,Train Loss,Train Accuracy
0,0.2,36.279998779296875,1.9731365247726442,1.949801293945312,37.108001708984375
1,0.4,51.869998931884766,1.379835704421997,1.285018984375,54.0359992980957
2,0.6000000000000001,29.5,3.818240762329101,3.5772665234375003,30.805999755859375
3,0.8,53.439998626708984,1.5837146680831902,1.277868192443847,58.63800048828125
4,1.0,52.41999816894531,1.72535645904541,1.3507681237792961,58.21799850463867
