,Average Loss Train,C,Communication Cost,Large Test Accuracy,Large Test Loss,Round,SDS Accuracy,SDS Loss,Workers Number
0,1.2045782012228992,0.3,11.801733941255028,9.0,2.3031130981445314,0,13.0,2.303466033935547,40
1,0.950198026414037,0.3,12.705425387086333,10.0,2.3029615020751955,1,9.0,2.3031130981445314,40
2,0.7812134497409075,0.3,12.703015331949226,10.0,2.3016249084472657,2,10.0,2.3029615020751955,40
3,0.7071200146598042,0.3,12.911989150749372,11.0,2.300489044189453,3,10.0,2.3016249084472657,40
4,0.6942993960210802,0.3,13.969212480406904,12.0,2.3002693176269533,4,11.0,2.300489044189453,40
5,0.7000605598814872,0.3,15.127809424244376,10.0,2.2937968444824217,5,12.0,2.3002693176269533,40
6,0.7021992265583846,0.3,15.171077310660538,12.0,2.2994993591308592,6,10.0,2.2937968444824217,40
7,0.5857874124592927,0.3,12.889303346216876,13.5,2.273603668212891,7,12.0,2.2994993591308592,40
8,0.6755389274865389,0.3,16.194242454374976,14.5,2.2783343505859377,8,13.5,2.273603668212891,40
9,0.5848731700327232,0.3,14.934653756502035,16.5,2.25673583984375,9,14.5,2.2783343505859377,40
10,0.6315773427139867,0.3,12.56774259221409,16.5,2.2481490325927735,10,16.5,2.25673583984375,40
11,0.5814236919449948,0.3,13.824933190117033,17.5,2.2303318786621094,11,16.5,2.2481490325927735,40
12,0.555499265360016,0.3,15.244571133603682,13.0,2.2223419189453124,12,17.5,2.2303318786621094,40
13,0.5959112756684795,0.3,14.394469798919888,21.0,2.2049899291992188,13,13.0,2.2223419189453124,40
14,0.5711921332311012,0.3,11.807660121874001,18.5,2.1891131591796875,14,21.0,2.2049899291992188,40
15,0.5689198986572751,0.3,13.962220772618638,16.0,2.1803138732910154,15,18.5,2.1891131591796875,40
16,0.5644401555609088,0.3,12.036547446638924,18.0,2.15446533203125,16,16.0,2.1803138732910154,40
17,0.5704042620512486,0.3,12.855346198934399,22.5,2.150145797729492,17,18.0,2.15446533203125,40
18,0.5812849062631106,0.3,13.76835592589792,17.5,2.1320360565185545,18,22.5,2.150145797729492,40
19,0.4749198117339796,0.3,14.974954995688158,21.5,2.1138739013671874,19,17.5,2.1320360565185545,40
20,0.5615824408071219,0.3,14.604749317017207,14.5,2.1381875610351564,20,21.5,2.1138739013671874,40
21,0.5316339616576831,0.3,12.752851207138324,22.5,2.0941767120361328,21,14.5,2.1381875610351564,40
22,0.5069224282801876,0.3,11.901236671400987,24.5,2.077049560546875,22,22.5,2.0941767120361328,40
23,0.5718659453716843,0.3,16.254113066533154,20.0,2.079812698364258,23,24.5,2.077049560546875,40
24,0.47765514722263874,0.3,13.020053692106826,20.0,2.061273956298828,24,20.0,2.079812698364258,40
25,0.5072162435916897,0.3,15.068360325179171,25.0,2.0331074523925783,25,20.0,2.061273956298828,40
26,0.49496398828690324,0.3,15.618699122193547,22.0,2.024642562866211,26,25.0,2.0331074523925783,40
27,0.5016892947945077,0.3,13.742556128912296,19.5,2.0345518493652346,27,22.0,2.024642562866211,40
28,0.4467955157131543,0.3,14.05410086745454,26.5,2.00742317199707,28,19.5,2.0345518493652346,40
29,0.43477276173328055,0.3,14.537088750365536,24.5,1.9991588592529297,29,26.5,2.00742317199707,40
30,0.5237569447072935,0.3,14.27456322607549,24.0,1.9931560516357423,30,24.5,1.9991588592529297,40
31,0.44181340020080906,0.3,13.665753285624415,25.0,1.9703391265869141,31,24.0,1.9931560516357423,40
32,0.4732687996997209,0.3,15.43175222067349,22.5,1.9736793518066407,32,25.0,1.9703391265869141,40
33,0.4853606741760449,0.3,16.847871295321173,25.0,1.9535160064697266,33,22.5,1.9736793518066407,40
34,0.5304543652511675,0.3,14.976184902403357,23.0,1.9730654907226564,34,25.0,1.9535160064697266,40
