,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,1.1619284895837887,2.3033640289306643,10.0,10.0,2.3037706680297854,10.0,4.7439754144935655
1,0.1,1,1.0635934443713164,2.303761291503906,10.0,10.0,2.303742281341553,10.0,4.23652179428589
2,0.1,2,0.9593866266908968,2.3037169647216795,10.0,10.0,2.3038885948181154,10.0,5.702268555458153
3,0.1,3,0.8845291761110289,2.3038650512695313,10.0,10.0,2.3042198390960693,9.600000381469727,4.469374744561284
4,0.1,4,0.8926106661379383,2.3041039276123048,10.0,10.0,2.3044208782196045,11.699999809265137,5.277636109398381
5,0.1,5,0.9205900202989576,2.30428337097168,13.0,10.0,2.3045087894439695,10.529999732971191,4.570232066291418
6,0.1,6,0.820262235794794,2.3044023895263672,10.0,10.0,2.3041374996185304,11.350000381469727,6.017863706431951
7,0.1,7,0.6332329175081445,2.3040576171875,12.5,10.0,2.306552643585205,10.220000267028809,5.68628824875857
8,0.1,8,0.7591599078438603,2.3064884185791015,10.0,10.0,2.305356678009033,10.050000190734863,6.385280389484373
9,0.1,9,0.6686116577976684,2.3051554107666017,10.0,10.0,2.306066172790527,10.020000457763672,4.524777496617451
10,0.1,10,0.7283450290958398,2.3062513732910155,10.0,10.0,2.3093261867523194,11.109999656677246,5.8227454108018275
11,0.1,11,0.7153578800296124,2.3090694427490233,13.0,10.0,2.3118989944458006,10.020000457763672,4.736865504545611
12,0.1,12,0.6929655421911864,2.3109310913085936,10.0,10.0,2.313248798751831,10.020000457763672,5.694952376908998
13,0.1,13,0.6516051810307346,2.3120466613769532,10.0,10.0,2.3081742683410646,12.479999542236328,4.691777703484707
14,0.1,14,0.6086849957261719,2.3065499114990233,13.5,10.0,2.3074856674194337,13.9399995803833,3.553178772614619
15,0.1,15,0.5270124317957167,2.3054786682128907,15.5,10.0,2.3096262817382813,13.300000190734863,5.72794391587955
16,0.1,16,0.5364562233143025,2.3070293426513673,14.5,10.0,2.311198233795166,13.539999961853027,5.215850698353765
17,0.1,17,0.6348030411068082,2.3087195587158202,13.5,10.0,2.299597225570679,10.529999732971191,6.2872152070697815
18,0.1,18,0.6295769599074625,2.2965776824951174,10.0,10.0,2.305099574661255,15.899999618530273,5.503227899378577
19,0.1,19,0.6717755759629624,2.3017104339599608,17.0,10.0,2.298159159851074,14.8100004196167,4.0318061779104015
20,0.1,20,0.45011626520456194,2.294240493774414,14.5,10.0,2.2962927711486816,15.25,5.245963107084972
21,0.1,21,0.5878950962319459,2.291430587768555,19.0,10.0,2.2956802028656007,14.239999771118164,4.722987336194047
22,0.1,22,0.6950330091029404,2.2901150512695314,16.0,10.0,2.2984162635803225,16.6299991607666,5.2702733411008085
23,0.1,23,0.6238491124272413,2.2925660705566404,20.0,10.0,2.2956195140838624,14.680000305175781,3.791498479957757
24,0.1,24,0.5933266606201288,2.289752731323242,17.5,10.0,2.2960426536560057,16.34000015258789,4.049180359914183
25,0.1,25,0.4825345429635628,2.289949264526367,17.0,10.0,2.2921262405395506,17.219999313354492,6.026529037807633
26,0.1,26,0.6376380647758266,2.285289611816406,18.5,10.0,2.287492106628418,14.289999961853027,4.654666025605256
27,0.1,27,0.620869683261891,2.2802901458740235,13.0,10.0,2.2848093509674072,14.75,6.925767522189182
28,0.1,28,0.5723512884683718,2.2778289031982424,12.5,10.0,2.2873027198791505,10.020000457763672,5.452224680236311
29,0.1,29,0.6574384728789331,2.278653106689453,10.0,10.0,2.274613751602173,10.9399995803833,4.97246714966158
30,0.1,30,0.4801731527254255,2.266530685424805,10.5,10.0,2.267354809951782,12.699999809265137,5.706139847849177
31,0.1,31,0.5503758698160615,2.259470291137695,12.0,10.0,2.268260901260376,14.9399995803833,5.249659367418414
32,0.1,32,0.5996109012591033,2.2604442596435548,15.0,10.0,2.2654727840423585,16.139999389648438,5.056020066860466
33,0.1,33,0.4604257689727591,2.2565941619873047,15.0,10.0,2.2644302124023437,17.780000686645508,6.170832254643369
34,0.1,34,0.47785976354863396,2.25561393737793,18.5,10.0,2.265990084075928,16.1299991607666,5.498273116335011
35,0.1,35,0.4451851382307092,2.2558973693847655,17.0,10.0,2.2664306240081786,15.100000381469727,5.250593318985542
36,0.1,36,0.4955179768899117,2.255522689819336,17.0,10.0,2.2673333335876467,16.40999984741211,3.369127212190069
37,0.1,37,0.5038247000911292,2.2561160278320314,20.0,10.0,2.258248402786255,14.970000267028809,6.738130464999106
38,0.1,38,0.47344540252346556,2.247709045410156,16.5,10.0,2.252241896057129,13.739999771118164,5.2188247649467385
39,0.1,39,0.5361532043091393,2.241134033203125,14.0,10.0,2.243105657196045,16.170000076293945,5.965117691835858
40,0.1,40,0.5167504863824168,2.2330780029296875,17.0,10.0,2.2415557567596434,16.889999389648438,5.269221646150534
41,0.1,41,0.4606506012606014,2.231924057006836,18.5,10.0,2.239746213912964,15.800000190734863,4.394057630593986
42,0.1,42,0.5452966911370128,2.229699172973633,17.0,10.0,2.227987496185303,18.170000076293945,5.62474627144821
43,0.1,43,0.6274922664046286,2.218880920410156,19.5,10.0,2.2197250415802,18.8799991607666,5.406324878847059
44,0.1,44,0.6201123252511024,2.211801986694336,21.5,10.0,2.213562133026123,18.040000915527344,5.71887115747173
45,0.1,45,0.4870097049625346,2.205996856689453,19.0,10.0,2.2037938051223755,17.829999923706055,5.764259459106378
46,0.1,46,0.61280270806998,2.19556396484375,19.0,10.0,2.2061438865661622,15.989999771118164,4.706364442113224
47,0.1,47,0.4447671688915461,2.19799072265625,15.5,10.0,2.1952412672042847,17.520000457763672,6.010030330238199
48,0.1,48,0.5653687937900423,2.185338592529297,17.5,10.0,2.1901980207443237,19.829999923706055,4.6330639045326905
49,0.1,49,0.38972859686725264,2.1793241119384765,20.5,10.0,2.182031665802002,20.350000381469727,6.228832673856297
50,0.1,50,0.5542782018650095,2.1708839416503904,21.0,10.0,2.1813470695495605,21.239999771118164,5.21184635267925
51,0.1,51,0.589101776568822,2.1693639373779297,25.5,10.0,2.1671238563537596,21.420000076293945,4.94944713742373
52,0.1,52,0.5105034300957054,2.156841125488281,24.5,10.0,2.151565055656433,21.600000381469727,5.101928995239632
53,0.1,53,0.5641188659757345,2.1431101989746093,23.5,10.0,2.150270563697815,22.260000228881836,5.335376467660574
54,0.1,54,0.571856850963831,2.1413618469238282,23.5,10.0,2.1438512674331665,24.309999465942383,5.920031983828463
55,0.1,55,0.5564210351794958,2.1349822235107423,30.5,10.0,2.136650442695618,22.40999984741211,5.406383242458514
56,0.1,56,0.3777990208630828,2.1283321380615234,21.5,10.0,2.1452127141952513,16.860000610351562,6.83147940702469
57,0.1,57,0.534850418410626,2.135917510986328,21.5,10.0,2.136482830810547,18.75,4.935735590799392
58,0.1,58,0.49971652837693925,2.127348098754883,22.5,10.0,2.1435914224624635,19.989999771118164,5.169719831040319
59,0.1,59,0.5752633006900549,2.1342407989501955,23.5,10.0,2.1348553951263427,20.079999923706055,5.4601702813580575
60,0.1,60,0.5271008762469191,2.127247161865234,22.0,10.0,2.1209533123016358,21.799999237060547,5.668481971526954
61,0.1,61,0.47314149358509594,2.1152659606933595,22.0,10.0,2.1182909729003905,19.06999969482422,5.261451109123946
62,0.1,62,0.6305558418802917,2.112135925292969,19.5,10.0,2.1173887533187865,19.799999237060547,4.806076885411714
