,Average Loss Train,C,Communication Cost,Large Test Accuracy,Large Test Loss,Round,SDS Accuracy,SDS Loss,Workers Number
0,1.2144950569636899,0.5,21.31248702040872,10.0,2.3036609649658204,0,13.0,2.303466033935547,60
1,0.8570127325002556,0.5,23.695364780309077,13.0,2.304350051879883,1,10.0,2.3036609649658204,60
2,0.6732503085325656,0.5,25.769281025747343,10.0,2.2993170166015626,2,13.0,2.304350051879883,60
3,0.6271061209312421,0.5,24.06840109488433,15.5,2.2922630310058594,3,10.0,2.2993170166015626,60
4,0.6558356241611546,0.5,20.067405916222388,15.0,2.278674545288086,4,15.5,2.2922630310058594,60
5,0.5771853839500507,0.5,23.497066587441875,14.0,2.2620916748046875,5,15.0,2.278674545288086,60
6,0.625038081499055,0.5,24.73522663988268,12.5,2.275234603881836,6,14.0,2.2620916748046875,60
7,0.5527533837914713,0.5,22.68963366448201,14.5,2.2193334197998045,7,12.5,2.275234603881836,60
8,0.6013109593258607,0.5,24.81213461126311,18.0,2.214306106567383,8,14.5,2.2193334197998045,60
9,0.5795936890551547,0.5,22.253358432739795,16.0,2.182247314453125,9,18.0,2.214306106567383,60
10,0.541072029313925,0.5,21.789213123281538,20.5,2.1446737670898437,10,16.0,2.182247314453125,60
11,0.5370220826613532,0.5,21.639136464814698,20.0,2.1413479614257813,11,20.5,2.1446737670898437,60
12,0.5193032118740963,0.5,21.687567901234353,26.0,2.0848091888427733,12,20.0,2.1413479614257813,60
13,0.5544815378655469,0.5,21.646958678341722,22.0,2.073675308227539,13,26.0,2.0848091888427733,60
14,0.5341070465280613,0.5,24.630136909057992,21.5,2.0626275634765623,14,22.0,2.073675308227539,60
15,0.5025271805304123,0.5,22.67528239387678,24.5,2.0299888610839845,15,21.5,2.0626275634765623,60
16,0.5127949533426038,0.5,24.405923394236435,22.0,2.014966583251953,16,24.5,2.0299888610839845,60
17,0.4823495787249895,0.5,24.53440116935324,27.5,2.002789840698242,17,22.0,2.014966583251953,60
18,0.5062221960731308,0.5,24.00491472175811,24.5,1.9776821899414063,18,27.5,2.002789840698242,60
19,0.4471184338735829,0.5,24.22596512427593,26.5,1.9614037322998046,19,24.5,1.9776821899414063,60
20,0.44982675323473165,0.5,23.95622508134879,26.0,1.9653723907470704,20,26.5,1.9614037322998046,60
21,0.4382213403994763,0.5,22.26510392082011,31.0,1.9125037384033203,21,26.0,1.9653723907470704,60
22,0.4949976366304166,0.5,21.99775966769698,23.5,1.9215626525878906,22,31.0,1.9125037384033203,60
23,0.4486335764936139,0.5,23.857315677707046,24.5,1.9277922058105468,23,23.5,1.9215626525878906,60
24,0.4444826340138151,0.5,26.000768228961164,28.0,1.888458023071289,24,24.5,1.9277922058105468,60
25,0.4377850703540867,0.5,23.22622057887444,32.5,1.8631422424316406,25,28.0,1.888458023071289,60
26,0.4541349136360306,0.5,23.674382029958878,30.5,1.8825148773193359,26,32.5,1.8631422424316406,60
