,Average Loss Train,C,Communication Cost,Large Test Accuracy,Large Test Loss,Round,SDS Accuracy,SDS Loss,Workers Number
141,0.42404209640659396,0.1,5.150676999013464,34.5,1.8472975158691407,141,36.5,1.8559409332275392,20
142,0.4910921382572063,0.1,3.172222685490237,34.0,1.8671623992919921,142,34.5,1.8472975158691407,20
143,0.41036269893012933,0.1,4.120851253259749,32.0,1.8502488708496094,143,34.0,1.8671623992919921,20
144,0.4701713753612712,0.1,4.662684134195414,37.5,1.8482786560058593,144,32.0,1.8502488708496094,20
145,0.32972153847554403,0.1,5.059947035988637,30.5,1.8487022399902344,145,37.5,1.8482786560058593,20
146,0.4275915764676407,0.1,4.336003340992085,36.0,1.8297348022460938,146,30.5,1.8487022399902344,20
147,0.4877786010502576,0.1,5.297770732016291,33.0,1.8406468963623046,147,36.0,1.8297348022460938,20
148,0.42760807502428066,0.1,5.122069092577936,32.5,1.8253946685791016,148,33.0,1.8406468963623046,20
149,0.5103003898472707,0.1,4.3506611794655745,36.5,1.8302775955200195,149,32.5,1.8253946685791016,20
150,0.3163290904421579,0.1,5.575443701263572,34.0,1.8296505737304687,150,36.5,1.8302775955200195,20
151,0.42452932261079546,0.1,3.5167639723689454,35.5,1.8138458251953125,151,34.0,1.8296505737304687,20
152,0.4462887448552689,0.1,4.581422608331513,39.0,1.8142975616455077,152,35.5,1.8138458251953125,20
153,0.46039016739837824,0.1,4.623778030273392,34.5,1.826142234802246,153,39.0,1.8142975616455077,20
154,0.35843897511711775,0.1,5.94149180701662,36.0,1.824155158996582,154,34.5,1.826142234802246,20
155,0.3188197256579066,0.1,4.888038305716174,33.5,1.8134878540039063,155,36.0,1.824155158996582,20
156,0.4016079636159501,0.1,5.828744585673517,29.0,1.8421532440185546,156,33.5,1.8134878540039063,20
157,0.3948294184312224,0.1,4.831759302074479,33.5,1.8323586654663087,157,29.0,1.8421532440185546,20
158,0.276058721744573,0.1,4.979154358866179,34.0,1.8059693908691405,158,33.5,1.8323586654663087,20
159,0.458029555976949,0.1,3.88480176064558,33.0,1.8193117141723634,159,34.0,1.8059693908691405,20
160,0.3681242187107273,0.1,6.345294985045278,34.5,1.8112997817993164,160,33.0,1.8193117141723634,20
161,0.4633022245406372,0.1,5.139198018933619,30.0,1.823111228942871,161,34.5,1.8112997817993164,20
162,0.409939361063382,0.1,4.547064121073231,37.0,1.8051022338867186,162,30.0,1.823111228942871,20
163,0.5019238092266023,0.1,5.158282556793667,35.0,1.8069085311889648,163,37.0,1.8051022338867186,20
164,0.3335246610746499,0.1,5.8729223679064,36.0,1.8018698120117187,164,35.0,1.8069085311889648,20
165,0.360764147234658,0.1,4.6133664824772405,34.0,1.8021892166137696,165,36.0,1.8018698120117187,20
166,0.38585553865736444,0.1,5.561454881911512,36.5,1.7894804382324219,166,34.0,1.8021892166137696,20
167,0.39204688075827604,0.1,6.253109732593551,37.5,1.7930431747436524,167,36.5,1.7894804382324219,20
168,0.4626175269022584,0.1,4.388257780862268,40.0,1.7866888046264648,168,37.5,1.7930431747436524,20
169,0.2977511976633385,0.1,4.373154943416129,37.5,1.7805936431884766,169,40.0,1.7866888046264648,20
170,0.4084511756615713,0.1,4.9705675501159,33.5,1.781824722290039,170,37.5,1.7805936431884766,20
171,0.37334423366302916,0.1,4.790732026514787,38.5,1.7770801925659179,171,33.5,1.781824722290039,20
172,0.4421190193430908,0.1,4.161353196558373,37.0,1.7932966613769532,172,38.5,1.7770801925659179,20
173,0.4310785058338249,0.1,4.7660392452044,37.5,1.7807933044433595,173,37.0,1.7932966613769532,20
174,0.4753011627090012,0.1,5.593338448693766,38.0,1.7853734970092774,174,37.5,1.7807933044433595,20
175,0.3676326706396583,0.1,2.561693788411731,38.0,1.7663864517211914,175,38.0,1.7853734970092774,20
176,0.5500445636838676,0.1,3.89027208279538,37.5,1.7760888290405275,176,38.0,1.7663864517211914,20
177,0.41158832203435747,0.1,4.14773160489561,40.5,1.7648715209960937,177,37.5,1.7760888290405275,20
178,0.3710711323726045,0.1,5.7883508573186795,36.0,1.7717430114746093,178,40.5,1.7648715209960937,20
179,0.4866641832320031,0.1,4.7519306460688115,35.0,1.7846696853637696,179,36.0,1.7717430114746093,20
180,0.2756458468573689,0.1,5.917788087752043,33.0,1.7919196319580077,180,35.0,1.7846696853637696,20
181,0.2856578256935335,0.1,4.881459295692401,37.5,1.7591184997558593,181,33.0,1.7919196319580077,20
182,0.4091544587273533,0.1,4.528228022322522,39.0,1.7634660339355468,182,37.5,1.7591184997558593,20
183,0.4683397534548287,0.1,4.051513729360208,41.0,1.7636192703247071,183,39.0,1.7634660339355468,20
184,0.2819233710328494,0.1,3.7551194555014127,41.0,1.7467809295654297,184,41.0,1.7636192703247071,20
185,0.47470621757805337,0.1,3.885271375469036,41.0,1.7548337173461914,185,41.0,1.7467809295654297,20
186,0.4681132508338227,0.1,5.266416467473904,38.0,1.7545069503784179,186,41.0,1.7548337173461914,20
187,0.4206919028717776,0.1,4.595588012156337,37.0,1.7522332000732421,187,38.0,1.7545069503784179,20
188,0.4319211762165344,0.1,3.2068554975002357,37.5,1.7513644409179687,188,37.0,1.7522332000732421,20
189,0.42813327134475115,0.1,3.1576179014224426,38.5,1.7384381103515625,189,37.5,1.7513644409179687,20
190,0.45178282759359123,0.1,5.1541995992145875,34.5,1.7785874938964843,190,38.5,1.7384381103515625,20
191,0.3534364368233018,0.1,3.3551125517350373,39.0,1.752629165649414,191,34.5,1.7785874938964843,20
192,0.3542261502804802,0.1,4.312247348792719,37.0,1.7357573699951172,192,39.0,1.752629165649414,20
193,0.4245177488263342,0.1,4.620084665888009,40.0,1.7348307037353516,193,37.0,1.7357573699951172,20
194,0.39631935705840593,0.1,2.706201901873053,40.5,1.721608772277832,194,40.0,1.7348307037353516,20
195,0.4824751752290875,0.1,3.910133391040733,39.0,1.7273073959350587,195,40.5,1.721608772277832,20
196,0.48868547085560854,0.1,5.815087467313996,40.0,1.7427058029174805,196,39.0,1.7273073959350587,20
197,0.34158848862330266,0.1,3.9824471538574766,39.5,1.7383388519287108,197,40.0,1.7427058029174805,20
198,0.4625675901640206,0.1,3.743765518361626,41.0,1.73760066986084,198,39.5,1.7383388519287108,20
199,0.38422089090051303,0.1,3.3752600140320843,39.5,1.7215002059936524,199,41.0,1.73760066986084,20
