,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,1.2019997739096404,2.3034658813476563,13.0,10,2.303506908416748,8.470000267028809,46.78656251732553
1,0.1,1,1.0267912345896737,2.3035736083984375,11.0,10,2.3037384349823,10.0,44.99640773783721
2,0.1,2,0.9987038352077129,2.3039794158935547,10.0,10,2.304027745437622,10.0,46.17176848948449
3,0.1,3,0.9320553850675962,2.3043541717529297,10.0,10,2.3039898410797117,10.0,46.41057421575025
4,0.1,4,0.9491245557665826,2.304252166748047,10.0,10,2.304477619552612,10.0,47.298801672773024
5,0.1,5,0.841696461690745,2.304669189453125,10.0,10,2.3048333339691163,10.0,46.135584850398395
6,0.1,6,0.741712499807678,2.3050389099121094,10.0,10,2.3056659236907957,10.0,46.61055617954504
7,0.1,7,0.7109583075497925,2.30592643737793,10.0,10,2.3061329624176024,10.0,44.87862614373109
8,0.1,8,0.6397148017145751,2.306337432861328,10.0,10,2.304913911437988,10.0,45.8338966662843
9,0.1,9,0.8234935122132301,2.3057955169677733,10.0,10,2.3040222835540773,10.0,48.41389419115963
10,0.1,10,0.8008047717690469,2.305093002319336,10.0,10,2.30316530418396,10.489999771118164,47.95890057688324
11,0.1,11,0.7849528846085072,2.304054870605469,12.0,10,2.3011189083099364,10.140000343322754,47.85558587073933
12,0.1,12,0.7673675599873067,2.3020769500732423,10.5,10,2.299162936782837,12.430000305175781,46.485355371953034
13,0.1,13,0.7750018804132938,2.300729293823242,14.5,10,2.2992641887664793,10.0,46.600844086028246
14,0.1,14,0.7652874845564366,2.302315368652344,10.0,10,2.2967683612823486,16.829999923706055,48.07338409537703
15,0.1,15,0.6620479924975042,2.300184097290039,17.5,10,2.2921358898162842,13.720000267028809,47.54503348555233
16,0.1,16,0.6926990393425777,2.295153274536133,15.0,10,2.2901344200134277,10.270000457763672,46.13119745435751
17,0.1,17,0.5965732725691564,2.293537902832031,10.0,10,2.289639859008789,11.170000076293945,47.08914965481454
18,0.1,18,0.5900816150679705,2.292789306640625,11.0,10,2.2856261909484865,11.399999618530273,47.0852117847484
19,0.1,19,0.6244531300606441,2.2879912567138674,11.5,10,2.287472901916504,12.470000267028809,46.18268508035394
20,0.1,20,0.6147575328937684,2.290992660522461,13.0,10,2.28255863609314,18.75,47.16136790375061
21,0.1,21,0.6457071335434914,2.2861209106445313,16.5,10,2.281458582305908,12.479999542236328,16.500969203177892
22,0.1,22,0.6186111754125706,2.2855806732177735,12.0,10,2.2762824970245363,14.479999542236328,48.10181401537833
23,0.1,23,0.5311921493317106,2.2813601684570313,15.0,10,2.269535061264038,14.420000076293945,45.618008426212334
24,0.1,24,0.6647126851081848,2.2743710327148436,15.0,10,2.264563718032837,17.059999465942383,45.70278934758533
25,0.1,25,0.6402337729398699,2.2704927825927737,17.5,10,2.263777326965332,15.319999694824219,47.07048105813131
26,0.1,26,0.683591342252493,2.269575958251953,16.0,10,2.2643087230682375,15.90999984741211,45.78969798683995
27,0.1,27,0.6313467544533824,2.269825134277344,18.0,10,2.2706839740753173,13.289999961853027,45.92822637107867
28,0.1,28,0.6369823257952928,2.277441635131836,14.5,10,2.264341332626343,13.710000038146973,46.15720505382984
29,0.1,29,0.6910668036580085,2.2712786865234373,15.0,10,2.2672262886047365,12.329999923706055,47.59378273381407
30,0.1,30,0.5550042518803224,2.2765943145751955,12.5,10,2.2556245124816896,14.420000076293945,46.19253898528467
31,0.1,31,0.6059103155287044,2.2639338684082033,16.5,10,2.2479667625427244,15.100000381469727,46.35855240928082
32,0.1,32,0.5919087736283458,2.2555814361572266,15.5,10,2.2594219791412353,12.59000015258789,47.6278567171166
33,0.1,33,0.6590412694990635,2.269640426635742,13.0,10,2.2642843643188475,13.920000076293945,47.67228176039588
34,0.1,34,0.6230650672970832,2.275689468383789,13.5,10,2.263791479873657,14.270000457763672,46.402198679333736
35,0.1,35,0.6216679662152071,2.275693054199219,15.0,10,2.2528394451141356,15.890000343322754,46.73298588830146
36,0.1,36,0.497322706708516,2.26406005859375,15.5,10,2.2467479606628418,14.779999732971191,46.36216884747068
37,0.1,37,0.6511347995713354,2.2590691375732423,14.5,10,2.242047303771973,14.390000343322754,46.36242751222559
38,0.1,38,0.6110780233278871,2.254224395751953,16.0,10,2.232114247894287,14.649999618530273,45.658639138529
39,0.1,39,0.5231229149960451,2.2457093811035156,15.5,10,2.222606130981445,15.989999771118164,45.96120050018427
40,0.1,40,0.6627656168684364,2.2341876220703125,15.0,10,2.211686939239502,16.520000457763672,46.475896042616874
41,0.1,41,0.5740554020360114,2.2231956481933595,16.0,10,2.2001951148986816,16.459999084472656,46.03288304100964
42,0.1,42,0.6019014518007236,2.211800765991211,16.5,10,2.211325235748291,15.020000457763672,46.82616347323226
43,0.1,43,0.501103132934938,2.2251805114746093,15.0,10,2.204390756225586,17.309999465942383,48.053020498129484
44,0.1,44,0.607956687649712,2.2174137878417968,17.5,10,2.2118924911499023,13.720000267028809,47.160017952015586
45,0.1,45,0.5179740167318218,2.2239463043212893,13.0,10,2.2037584884643553,15.020000457763672,46.23136143593901
46,0.1,46,0.5761174680031835,2.2149542236328124,14.0,10,2.1967365131378176,16.1299991607666,49.356552784168265
47,0.1,47,0.6444067886888982,2.2084735107421873,15.5,10,2.188581294631958,17.510000228881836,45.311627317670265
48,0.1,48,0.5852747608080526,2.20144775390625,16.0,10,2.1840539838790893,18.979999542236328,46.997643075079885
49,0.1,49,0.486884651656009,2.1971560668945314,18.5,10,2.1667362091064453,17.510000228881836,18.221810300437536
50,0.1,50,0.5333313576430083,2.1797943115234375,16.0,10,2.151160306930542,17.600000381469727,48.109068690480626
51,0.1,51,0.5339475955431158,2.1638140869140625,17.5,10,2.1651958074569704,17.40999984741211,46.02352028501864
52,0.1,52,0.6164227727890015,2.179113006591797,15.0,10,2.166657773399353,17.3700008392334,47.14302215973352
53,0.1,53,0.5415492030262319,2.181405334472656,16.5,10,2.1580886890411377,16.8700008392334,46.40113713155692
54,0.1,54,0.6285837494231761,2.1712582397460936,15.5,10,2.145604764556885,17.739999771118164,44.74321465220693
55,0.1,55,0.6139208913639188,2.157096710205078,18.5,10,2.135821284294128,18.729999542236328,44.989746494426505
56,0.1,56,0.5456422067668695,2.1481597137451174,17.0,10,2.1288432456970217,18.8700008392334,17.209893348978646
57,0.1,57,0.6108090241499247,2.1415064239501955,16.5,10,2.117663342666626,19.780000686645508,15.906334803516556
58,0.1,58,0.47807785248690227,2.1300077056884765,17.0,10,2.1058175975799562,18.93000030517578,17.259910362720362
59,0.1,59,0.5797203528895973,2.117699966430664,18.0,10,2.1066582693099978,18.5,15.423716289291278
60,0.1,60,0.37248035631214416,2.120904006958008,17.0,10,2.0974829288482666,19.889999389648438,16.778955456836144
61,0.1,61,0.26262430125473657,2.110489730834961,19.5,10,2.0933600679397584,23.270000457763672,16.636172975437304
62,0.1,62,0.5037572230547667,2.105228958129883,22.5,10,2.0884998012542724,20.719999313354492,15.559629461815232
63,0.1,63,0.5428200983877086,2.099125442504883,18.0,10,2.086518508529663,21.709999084472656,16.661539828241867
64,0.1,64,0.5386620756656286,2.098558883666992,20.5,10,2.0893943075180053,17.81999969482422,19.342908099776736
65,0.1,65,0.5466774498180567,2.100816192626953,17.5,10,2.0752368843078615,18.8799991607666,47.51661266386686
66,0.1,66,0.6263605664357543,2.0878430938720705,18.0,10,2.07855574760437,17.639999389648438,16.111768897936525
67,0.1,67,0.5111684547152786,2.0922518157958985,15.5,10,2.0738986600875853,19.450000762939453,46.73214766546456
68,0.1,68,0.4591593922496239,2.0898219299316407,18.0,10,2.058152551460266,20.940000534057617,18.239648858602187
69,0.1,69,0.5415729621320964,2.071880645751953,21.0,10,2.061852742958069,21.40999984741211,17.46290154683232
70,0.1,70,0.5142648085281254,2.0775254821777343,22.5,10,2.063118999290466,20.540000915527344,16.23715736984427
71,0.1,71,0.5167645282737912,2.0799703216552734,21.5,10,2.057214151763916,20.6200008392334,16.364515758951462
72,0.1,72,0.48752584476107863,2.0733846282958983,21.0,10,2.045500969696045,21.75,16.639995122327907
73,0.1,73,0.3802452620390033,2.0620321655273437,23.0,10,2.042921301651001,20.940000534057617,18.621626299121175
74,0.1,74,0.410839593803528,2.0592435455322264,23.0,10,2.038588702583313,19.260000228881836,16.835005652130565
75,0.1,75,0.4380715894342725,2.0542765045166016,21.0,10,2.0221466791152953,20.790000915527344,17.766627975951387
76,0.1,76,0.37455005523441975,2.036218566894531,22.5,10,2.020260259246826,22.959999084472656,17.663373767053212
77,0.1,77,0.4619629629030859,2.032443618774414,21.0,10,2.0174818567276,21.65999984741211,17.602095919587683
78,0.1,78,0.6328413366645574,2.0319149780273436,23.0,10,2.023227331161499,21.420000076293945,16.671153220804687
79,0.1,79,0.4773716729050913,2.041304626464844,21.0,10,2.0248295150756834,20.520000457763672,16.354455030242423
80,0.1,80,0.5157054613023965,2.0436305236816406,19.5,10,2.0196018072128297,20.290000915527344,17.299569517474183
81,0.1,81,0.4938210498873258,2.0366554260253906,21.0,10,2.0127936317443846,20.489999771118164,17.003514318004722
82,0.1,82,0.4903428142391146,2.028351974487305,21.0,10,2.0101413805007935,20.510000228881836,16.55062113127896
83,0.1,83,0.6405546229675412,2.025643005371094,22.0,10,2.029317854499817,19.780000686645508,16.958124661964526
84,0.1,84,0.4261752400478363,2.0485111236572267,21.5,10,2.0260928367614746,20.350000381469727,16.383223760535383
85,0.1,85,0.500210814986378,2.044641342163086,20.0,10,2.0110513576507567,21.739999771118164,16.706456697090665
86,0.1,86,0.518228387209028,2.029828109741211,20.0,10,1.9989357273101807,22.670000076293945,16.266461535331143
87,0.1,87,0.5277043069886596,2.017830810546875,23.0,10,2.018094361495972,22.440000534057617,16.991106788706347
88,0.1,88,0.3684398855341485,2.0392430877685546,22.0,10,2.0049843252182007,21.299999237060547,17.620456669004707
89,0.1,89,0.45040019155814,2.023691329956055,22.5,10,2.0049181995391847,20.299999237060547,16.419484657445587
90,0.1,90,0.4085084838630596,2.0221390533447265,21.0,10,1.9898926723480224,20.530000686645508,17.420820565389032
91,0.1,91,0.4327156773238544,2.0045912933349608,19.5,10,1.9834920980453492,21.030000686645508,17.428113391333238
92,0.1,92,0.4479897222279208,1.9982211303710937,22.0,10,1.9783993185043336,21.40999984741211,18.47292590113571
93,0.1,93,0.4588179257135156,1.9913169097900392,21.5,10,1.9673360025405884,22.43000030517578,15.77562840499557
94,0.1,94,0.5073767277355908,1.9810823059082032,22.5,10,1.9632883804321288,26.3700008392334,17.082658503750714
95,0.1,95,0.5438147977575659,1.9772737884521485,25.5,10,1.9640722799301147,25.860000610351562,17.26786932781151
96,0.1,96,0.49419026572709346,1.9761140441894531,25.0,10,1.9686526443481445,24.860000610351562,17.853746771303285
97,0.1,97,0.35557595760361776,1.981560592651367,23.5,10,1.9619527751922607,25.739999771118164,15.606824714177808
98,0.1,98,0.5423109033515622,1.9732632446289062,23.5,10,1.961428924560547,24.399999618530273,15.659766865447606
99,0.1,99,0.4115179814357187,1.9740081024169922,24.5,10,1.9622493320465089,23.8700008392334,16.223835213436605
100,0.1,100,0.3459938900837597,1.9756771850585937,25.0,10,1.9556647209167481,25.290000915527344,15.381630478415294
101,0.1,101,0.5140342878516795,1.9675886535644531,26.0,10,1.9431470993041993,25.799999237060547,17.540518458685305
102,0.1,102,0.4723843218428585,1.9550177764892578,21.5,10,1.940441624069214,26.700000762939453,15.992832148689747
103,0.1,103,0.3953546629477748,1.9522039794921875,24.0,10,1.9328458265304564,27.239999771118164,16.556199768641857
104,0.1,104,0.5010644505877948,1.9427294921875,25.0,10,1.9371010080337525,26.799999237060547,16.98712493479123
105,0.1,105,0.46949046217102036,1.946681365966797,24.0,10,1.9257274559020996,28.350000381469727,14.465565258471777
106,0.1,106,0.503605365652591,1.9362493133544922,25.5,10,1.9307096122741698,27.360000610351562,16.91182978171206
107,0.1,107,0.4228637550252531,1.9444304656982423,27.5,10,1.924921792602539,26.59000015258789,16.784742067387597
108,0.1,108,0.4852868676282255,1.9400889587402343,25.0,10,1.9250112838745117,26.40999984741211,15.948094349847338
109,0.1,109,0.4364607914476647,1.9390721130371094,25.0,10,1.9229828128814697,27.079999923706055,17.00129555088729
110,0.1,110,0.4451489178050309,1.937230224609375,24.0,10,1.9073801782608033,28.450000762939453,17.29584601782097
