,Average Loss Train,C,Communication Cost,Large Test Accuracy,Large Test Loss,Round,SDS Accuracy,SDS Loss,Workers Number
0,1.260582040589459,0.7,35.78895974202332,13.0,2.300833740234375,0,10.0,2.3026378631591795,80
1,0.7760078914501297,0.7,37.12679487615393,14.5,2.296685562133789,1,13.0,2.300833740234375,80
2,0.6523486974642019,0.7,37.25807789390379,13.0,2.2840670013427733,2,14.5,2.296685562133789,80
3,0.6517172071312682,0.7,36.870562491300376,13.5,2.273740234375,3,13.0,2.2840670013427733,80
4,0.5767245248206015,0.7,35.937626251148124,17.5,2.225220947265625,4,13.5,2.273740234375,80
5,0.5857492176092676,0.7,37.07768150809736,19.5,2.207676773071289,5,17.5,2.225220947265625,80
6,0.5529735562169888,0.7,37.26385024747943,18.0,2.1846429443359376,6,19.5,2.207676773071289,80
7,0.5179525556101926,0.7,38.89474941677895,19.0,2.133814239501953,7,18.0,2.1846429443359376,80
8,0.5219620328281123,0.7,37.404622919321106,21.0,2.101146697998047,8,19.0,2.133814239501953,80
9,0.5191728400304942,0.7,39.08251898513015,20.5,2.0777867889404296,9,21.0,2.101146697998047,80
10,0.5175997745356344,0.7,36.74468277836126,23.0,2.062005920410156,10,20.5,2.0777867889404296,80
11,0.48322015639475596,0.7,34.72805617273147,23.5,2.033200531005859,11,23.0,2.062005920410156,80
12,0.4559154088224193,0.7,33.944106684622795,23.5,2.005248794555664,12,23.5,2.033200531005859,80
13,0.4738950531841496,0.7,37.128901209985244,23.0,1.9939031219482422,13,23.5,2.005248794555664,80
14,0.4517566577243844,0.7,35.51643743137058,26.0,1.955050277709961,14,23.0,1.9939031219482422,80
15,0.4698080228757589,0.7,36.034286944917554,27.5,1.9586939239501953,15,26.0,1.955050277709961,80
16,0.442355030984659,0.7,34.67888675499887,26.0,1.9123663330078124,16,27.5,1.9586939239501953,80
17,0.4658102684428693,0.7,35.697407179921356,28.5,1.9130574035644532,17,26.0,1.9123663330078124,80
18,0.4470868977161497,0.7,37.3624587720366,26.5,1.9157393646240235,18,28.5,1.9130574035644532,80
19,0.43167733449320345,0.7,37.44263148480383,30.5,1.8691763305664062,19,26.5,1.9157393646240235,80
20,0.45705847028494156,0.7,39.29038707639321,28.0,1.871659927368164,20,30.5,1.8691763305664062,80
21,0.40799974946702566,0.7,36.65140577035283,29.0,1.8337196350097655,21,28.0,1.871659927368164,80
22,0.44660379914646864,0.7,34.23312064896459,29.5,1.8399113464355468,22,29.0,1.8337196350097655,80
23,0.4377821977588631,0.7,37.497331597506566,33.5,1.8094629287719726,23,29.5,1.8399113464355468,80
24,0.4093537275195157,0.7,37.74429152029948,30.0,1.8091348648071288,24,33.5,1.8094629287719726,80
25,0.39591960544964955,0.7,37.453326519557,36.5,1.789520492553711,25,30.0,1.8091348648071288,80
26,0.397355753938983,0.7,36.36628579052214,32.5,1.783765525817871,26,36.5,1.789520492553711,80
27,0.3911764045258797,0.7,33.93213539590731,33.0,1.7785271835327148,27,32.5,1.783765525817871,80
28,0.3968426624830583,0.7,35.266238265680336,32.0,1.7617451095581054,28,33.0,1.7785271835327148,80
29,0.3837358806691305,0.7,35.39144830515926,35.0,1.7629375457763672,29,32.0,1.7617451095581054,80
