,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,0.08537869340315071,2.313991470336914,12.5,10.0,2.291271271133423,17.010000228881836,4.820973504168891
1,0.1,1,0.0596208981376767,2.2817972564697264,19.0,10.0,2.2593121837615966,29.299999237060547,4.343324005785464
2,0.1,2,0.08444479890637552,2.249454116821289,31.0,10.0,2.2306501892089843,28.860000610351562,3.6178850031874514
3,0.1,3,0.09389596994909646,2.2229915618896485,29.0,10.0,2.2007099029541015,29.329999923706055,3.7526088933544206
4,0.1,4,0.0377502120653529,2.1938704681396484,31.5,10.0,2.1683382064819336,38.380001068115234,2.2852397853137942
5,0.1,5,0.03394494964574287,2.1622613525390624,37.5,10.0,2.1349044204711913,37.59000015258789,2.856955026409006
6,0.1,6,0.0994097196938148,2.1280438232421877,38.5,10.0,2.1026001037597655,44.58000183105469,3.177181378190664
7,0.1,7,0.03887824421787819,2.097832260131836,46.5,10.0,2.066274332046509,51.09000015258789,5.161661947003196
8,0.1,8,0.04627642743819464,2.0638323211669922,51.5,10.0,2.0205563863754272,54.22999954223633,3.897950097672207
9,0.1,9,0.047414436062704526,2.0173208618164065,57.0,10.0,1.977912628364563,55.04999923706055,4.967128483194289
10,0.1,10,0.11614436235330856,1.9734478759765626,57.5,10.0,1.9388163064956665,63.45000076293945,5.647517806393102
11,0.1,11,0.03792663133430787,1.9353524017333985,67.0,10.0,1.904833736038208,64.55000305175781,4.0442658326168734
12,0.1,12,0.10179258746686456,1.9038899993896485,65.5,10.0,1.865789709854126,57.70000076293945,2.333282121441959
13,0.1,13,0.04795584994322885,1.8638500213623046,59.0,10.0,1.8134156734466553,65.61000061035156,4.049256487424196
14,0.1,14,0.03806092974660848,1.8122008514404297,68.5,10.0,1.7630280834197998,67.70999908447266,4.299508884342931
15,0.1,15,0.05299937861643238,1.7623799133300782,70.0,10.0,1.716438669204712,68.77999877929688,3.9415317112372232
16,0.1,16,0.06018424148251679,1.7152845001220702,72.5,10.0,1.6702959846496581,71.04000091552734,3.758297769978097
17,0.1,17,0.056231049426358495,1.6698001098632813,73.5,10.0,1.6238140501022338,70.12999725341797,5.007669043306622
18,0.1,18,0.052902002939206196,1.6233387756347657,73.0,10.0,1.5765058658599853,70.94000244140625,3.34635284105871
19,0.1,19,0.06818678520176277,1.5764946746826172,73.0,10.0,1.5285664932250977,72.04000091552734,4.448969748664904
20,0.1,20,0.04624472308645453,1.5288314056396484,75.5,10.0,1.4859898864746093,73.27999877929688,4.700793921825696
21,0.1,21,0.04295882568234689,1.486216163635254,73.5,10.0,1.4428495681762696,71.93000030517578,5.753569770746179
22,0.1,22,0.08674795253772669,1.441206169128418,74.5,10.0,1.4008392679214479,72.16000366210938,4.264549551905233
23,0.1,23,0.09501044011847068,1.4008955001831054,75.0,10.0,1.3640389877319337,72.13999938964844,3.6102476889269233
24,0.1,24,0.08366247061218875,1.3636887741088868,73.5,10.0,1.3310473962783813,70.87000274658203,3.7906995709453635
25,0.1,25,0.044279189345832644,1.3310580444335938,71.5,10.0,1.2945829759597778,70.08999633789062,6.396573103261354
26,0.1,26,0.03417372464873673,1.2943202590942382,74.5,10.0,1.2485650928497314,73.12000274658203,4.38087598197797
27,0.1,27,0.0618650188060025,1.2487446212768554,75.5,10.0,1.2178016010284425,72.2300033569336,4.552317056168533
28,0.1,28,0.0792800556400677,1.2182234954833984,76.5,10.0,1.1806931547164916,72.47000122070312,4.352787341618693
29,0.1,29,0.0638566354408887,1.177717819213867,77.5,10.0,1.1564404792785645,72.33999633789062,4.910040419289938
30,0.1,30,0.04587550935288952,1.152670669555664,77.0,10.0,1.1356680112838744,70.56999969482422,3.488370443996592
31,0.1,31,0.07060801860263381,1.1327280044555663,74.5,10.0,1.1030028913497925,70.9800033569336,5.405070683352259
32,0.1,32,0.018804570940361295,1.098711929321289,74.5,10.0,1.0679336435317994,73.26000213623047,4.319405810422539
33,0.1,33,0.08455034250810099,1.0650426483154296,76.5,10.0,1.0417078439712524,74.44999694824219,3.510194444679736
34,0.1,34,0.11471193051409419,1.0393949508666993,76.5,10.0,1.0149640982627868,76.25,6.386882832418931
35,0.1,35,0.0976700225545725,1.0111932373046875,81.0,10.0,0.9984249009132385,76.20999908447266,4.44674993612939
36,0.1,36,0.03334128104830476,0.9942743301391601,80.0,10.0,0.9777137654304504,76.36000061035156,4.488518309166642
37,0.1,37,0.10658321288455289,0.973449592590332,81.0,10.0,0.9511185009002685,76.12999725341797,5.989934056733045
38,0.1,38,0.0747543834136365,0.9432826805114746,77.5,10.0,0.9300272129058837,77.12000274658203,6.516566675261035
39,0.1,39,0.09570351944464495,0.9223907852172851,81.0,10.0,0.9146774134635925,76.93000030517578,4.542122085497176
40,0.1,40,0.10698726897974971,0.9066790390014648,80.0,10.0,0.8991261576652527,77.52999877929688,3.519669584054772
41,0.1,41,0.02939418443570685,0.8909421157836914,80.5,10.0,0.886007626914978,76.87999725341797,4.5967004761527015
42,0.1,42,0.05801286702573166,0.8773466491699219,80.5,10.0,0.8685472493171692,77.58000183105469,4.832181289612224
43,0.1,43,0.08580601153203618,0.8613042259216308,79.5,10.0,0.8518595623970032,77.98999786376953,5.003361208957951
44,0.1,44,0.057934462341439674,0.8449551010131836,82.0,10.0,0.8472512303352356,78.0,3.7957487571417348
45,0.1,45,0.0725761398582399,0.8412271690368652,81.0,10.0,0.8401068599700928,77.66999816894531,5.2630667294330955
46,0.1,46,0.02271712478680697,0.8325225639343262,79.0,10.0,0.8247902659416199,77.86000061035156,3.6751509601185437
47,0.1,47,0.02829574213003786,0.8148019409179688,79.0,10.0,0.8218325883865356,77.62000274658203,5.278887905829403
48,0.1,48,0.06510139719343715,0.8132955169677735,79.0,10.0,0.8069348725318909,78.0999984741211,4.491999589374154
49,0.1,49,0.10690217510272484,0.7996123886108398,79.0,10.0,0.7930905920982361,78.47000122070312,3.9174071177605017
50,0.1,50,0.03759166919087026,0.7839022636413574,79.5,10.0,0.7891328325271606,78.19000244140625,4.579662818303235
51,0.1,51,0.05024634573247385,0.7779783630371093,81.5,10.0,0.7681565759658814,79.44999694824219,6.342949622898971
52,0.1,52,0.08277635724775247,0.7595147705078125,80.5,10.0,0.7626179025650024,78.30000305175781,3.741930782954163
53,0.1,53,0.04952325760396979,0.752591323852539,81.0,10.0,0.7518123246192933,79.66000366210938,3.661514341312715
54,0.1,54,0.037878112786408166,0.7423213005065918,81.5,10.0,0.746478872680664,79.68000030517578,5.034698088464176
