,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,0.08938786703523217,2.313991470336914,12.5,10,2.2915546333312986,17.040000915527344,46.78656251732553
1,0.1,1,0.08174128854412752,2.282090759277344,19.0,10,2.2634587188720703,21.920000076293945,44.99640773783721
2,0.1,2,0.04386248992464288,2.2546892547607422,25.0,10,2.2376498123168944,27.469999313354492,15.657265668924214
3,0.1,3,0.09289406624042505,2.2298094177246095,29.0,10,2.2100772296905515,29.25,14.945593238220372
4,0.1,4,0.05156429987775587,2.203385009765625,32.5,10,2.1822368644714354,24.719999313354492,17.06336288985702
5,0.1,5,0.09523657271620081,2.1755150604248046,27.0,10,2.1469439544677735,33.72999954223633,17.331649147090946
6,0.1,6,0.03743001423830425,2.1413050842285157,38.5,10,2.1109581462860105,45.4900016784668,18.08249514202983
7,0.1,7,0.07264859352462054,2.105968170166016,47.0,10,2.073026380157471,50.5099983215332,15.824486206030114
8,0.1,8,0.06631798082619911,2.0677224731445314,49.5,10,2.036960507965088,51.7599983215332,15.696201637657529
9,0.1,9,0.07466417831967835,2.0311583709716796,52.0,10,2.0010698734283445,52.189998626708984,16.750172338601942
10,0.1,10,0.07292973903147723,1.9940681457519531,52.0,10,1.9571115762710571,54.29999923706055,16.55587432924803
11,0.1,11,0.11443181667155056,1.9498938751220702,56.5,10,1.9141489086151122,54.31999969482422,15.109816495385136
12,0.1,12,0.11149974320685407,1.9077579498291015,57.0,10,1.868528540611267,59.63999938964844,16.00071353956504
13,0.1,13,0.0839565611500008,1.8641210174560547,62.5,10,1.8350457607269288,57.709999084472656,15.797037098277158
14,0.1,14,0.09500913552603986,1.8305797576904297,60.0,10,1.7774530523300172,63.25,18.07398840986269
15,0.1,15,0.11372037675056827,1.773735809326172,67.0,10,1.7250486808776855,69.13999938964844,15.914204869021018
16,0.1,16,0.03916532652759981,1.7203334045410157,71.0,10,1.6761387142181396,69.5999984741211,19.073012336323913
17,0.1,17,0.033429423458488386,1.6715336990356446,72.0,10,1.6307690172195435,70.47000122070312,18.009938176001235
18,0.1,18,0.03216907161225887,1.6278097915649414,73.5,10,1.5848724105834961,73.4800033569336,16.659054574203253
19,0.1,19,0.08125657070532295,1.58165584564209,76.5,10,1.5449859155654908,70.5999984741211,17.735793703665582
20,0.1,20,0.05906099430000132,1.5432373428344726,74.5,10,1.499612942123413,74.26000213623047,16.431290724221483
21,0.1,21,0.14420644900949992,1.4959822845458985,74.0,10,1.4630200847625732,74.5,16.500969203177892
22,0.1,22,0.04429533951164251,1.4590845108032227,77.0,10,1.4265930826187134,74.05000305175781,16.46369375500764
23,0.1,23,0.02279074096559721,1.4217825317382813,71.5,10,1.3768812566757203,73.94999694824219,16.617833243489528
24,0.1,24,0.06682718203164478,1.3712372970581055,75.0,10,1.3476399662017822,69.98999786376953,16.172033689703788
25,0.1,25,0.07913522537803086,1.3415131759643555,69.0,10,1.2951161319732667,75.33000183105469,15.860455825615874
26,0.1,26,0.07914135230548103,1.289812774658203,80.5,10,1.255998874282837,75.2300033569336,19.079041641258016
27,0.1,27,0.02275760385408019,1.2494727325439454,81.0,10,1.2198645704269409,75.91000366210938,16.77101164238978
28,0.1,28,0.03293129468664362,1.2145653915405275,79.5,10,1.1939629096984863,73.94000244140625,16.256529075939543
29,0.1,29,0.09245787918548255,1.1900129699707032,76.0,10,1.1643029312133788,73.80999755859375,15.65242380195445
30,0.1,30,0.0776128557393004,1.1588429641723632,77.0,10,1.1420607334136963,70.83999633789062,16.21904886305642
31,0.1,31,0.03951931179793302,1.136812744140625,74.5,10,1.1288202096939086,68.25,17.139375607993692
32,0.1,32,0.08483530456572645,1.121818962097168,72.0,10,1.0844856525421143,72.6500015258789,15.151162623421584
33,0.1,33,0.019912337975188592,1.0781976699829101,79.0,10,1.055249168586731,73.23999786376953,16.101302932294306
34,0.1,34,0.04119507808300356,1.048444480895996,77.0,10,1.032510599899292,72.61000061035156,17.53634185272869
35,0.1,35,0.07033664551854964,1.026705551147461,76.5,10,1.0016770196914673,75.62000274658203,15.033273583275863
36,0.1,36,0.046717419218983994,0.9949863433837891,77.0,10,0.9805618634223938,77.44999694824219,17.601380707149623
37,0.1,37,0.02287551516349763,0.9723457717895507,78.5,10,0.9621959859848023,78.33000183105469,16.520727869162684
38,0.1,38,0.04325130575060636,0.9547244644165039,79.0,10,0.9542014736175537,76.77999877929688,17.25868605569433
39,0.1,39,0.05054626511945631,0.9442711257934571,77.0,10,0.94529346408844,75.31999969482422,17.008635001130866
40,0.1,40,0.0876609228019242,0.9327543830871582,75.5,10,0.9270270637512207,76.0199966430664,18.705524084011852
41,0.1,41,0.04017559000761442,0.9150639724731445,74.5,10,0.9267531262397766,74.86000061035156,15.837463652562235
42,0.1,42,0.03951520865659832,0.9136368370056153,74.5,10,0.9312862194061279,74.12999725341797,17.61278863656657
43,0.1,43,0.022069505569362304,0.9185057640075683,74.5,10,0.9057381732940674,76.52999877929688,17.63333402411248
44,0.1,44,0.03381121972670629,0.8956182098388672,79.0,10,0.8974189943313599,76.0999984741211,18.141376793394453
45,0.1,45,0.026025463214269066,0.8860632514953614,79.0,10,0.8829423405647278,76.08000183105469,17.06985620134629
46,0.1,46,0.11122701035126252,0.8721412658691406,79.0,10,0.8562728663444519,77.05000305175781,16.839096954877647
47,0.1,47,0.03466803147530413,0.8442829322814941,80.0,10,0.8454964798927307,77.6500015258789,15.589076711540551
48,0.1,48,0.03882207809518297,0.8337743949890136,81.5,10,0.8434742400169373,76.02999877929688,18.605331085179216
49,0.1,49,0.036582012076842155,0.8314528465270996,77.5,10,0.825633164024353,76.25,18.221810300437536
50,0.1,50,0.06046801201704192,0.8140821647644043,78.0,10,0.8059692434310913,76.13999938964844,16.553738678287726
51,0.1,51,0.04872189926439022,0.7949533843994141,79.0,10,0.7851680665016174,77.72000122070312,16.745244523837894
52,0.1,52,0.025726560099840638,0.7731232452392578,81.0,10,0.771519460773468,79.1500015258789,15.93715849886391
53,0.1,53,0.06314190087977617,0.7607717704772949,81.5,10,0.7661025624275207,79.38999938964844,15.939745939957431
54,0.1,54,0.02026028530593456,0.7562960243225098,80.5,10,0.7766425980567933,75.69999694824219,15.292563299625495
55,0.1,55,0.014922573089156932,0.7683436393737793,78.5,10,0.7870315383911133,73.55000305175781,17.58426519818958
56,0.1,56,0.017251907355167823,0.7761672592163086,75.0,10,0.7743152302742005,74.20999908447266,17.209893348978646
57,0.1,57,0.0594916317801902,0.7634733009338379,77.0,10,0.7454594020843506,76.55000305175781,15.906334803516556
58,0.1,58,0.07137718085003532,0.734859619140625,79.0,10,0.7381372409820557,78.5199966430664,17.259910362720362
59,0.1,59,0.02861279403611449,0.7278497695922852,81.0,10,0.7169315586090088,80.22000122070312,15.423716289291278
60,0.1,60,0.04693839790212148,0.7018871688842774,82.5,10,0.7126985017776489,80.23999786376953,16.778955456836144
61,0.1,61,0.04658067207478475,0.7009103775024415,81.0,10,0.707333470916748,80.69000244140625,16.636172975437304
62,0.1,62,0.07960655915074374,0.6971971321105958,79.5,10,0.7070497288703919,80.11000061035156,15.559629461815232
63,0.1,63,0.02600040331440928,0.6973834991455078,80.5,10,0.7012470970153809,79.81999969482422,16.661539828241867
64,0.1,64,0.05984423049879857,0.6892410278320312,79.5,10,0.7130488935470581,76.94000244140625,19.342908099776736
65,0.1,65,0.05778433555849792,0.7014610862731934,78.0,10,0.6940472897529602,78.91000366210938,16.53264671326641
66,0.1,66,0.050064185254464974,0.6816057777404785,78.0,10,0.6981604965209961,77.55000305175781,16.111768897936525
67,0.1,67,0.0184803502885695,0.6851164627075196,78.5,10,0.7188085850715638,76.11000061035156,18.614684496348282
68,0.1,68,0.027239196463792213,0.7062854766845703,77.5,10,0.6972185465812684,76.91000366210938,18.239648858602187
69,0.1,69,0.04867156600177986,0.6877702331542969,78.5,10,0.6860771230697632,78.06999969482422,17.46290154683232
70,0.1,70,0.05734186690636731,0.6719390296936035,79.0,10,0.6846058639526367,78.37000274658203,16.23715736984427
71,0.1,71,0.047244416500827356,0.6668037223815918,80.0,10,0.675352079486847,79.9000015258789,16.364515758951462
72,0.1,72,0.021314210947629766,0.657945384979248,82.0,10,0.6578344840049744,80.70999908447266,16.639995122327907
73,0.1,73,0.04669742822516347,0.6410209274291992,83.0,10,0.6552166924476623,80.77999877929688,18.621626299121175
74,0.1,74,0.0187138588564286,0.6388909721374512,84.5,10,0.6525249794006348,80.62999725341797,16.835005652130565
75,0.1,75,0.019283663085272205,0.636884708404541,84.5,10,0.6485091426849365,80.91000366210938,17.766627975951387
76,0.1,76,0.041708016005376665,0.635982780456543,83.5,10,0.6544408639907837,80.18000030517578,17.663373767053212
77,0.1,77,0.04934997032941933,0.6447317123413085,82.0,10,0.6438873718261718,80.7699966430664,17.602095919587683
78,0.1,78,0.020327316470870754,0.6309214019775391,83.5,10,0.6466598858833313,79.43000030517578,16.671153220804687
79,0.1,79,0.027837878852580277,0.6257857131958008,82.5,10,0.6483391892433167,79.18000030517578,16.354455030242423
80,0.1,80,0.06288182754084544,0.6257670021057129,81.5,10,0.6410777520179749,80.27999877929688,17.299569517474183
81,0.1,81,0.032852136662673885,0.6210651969909669,83.0,10,0.6336038688659668,80.52999877929688,17.003514318004722
82,0.1,82,0.04885211753617993,0.6148021507263184,82.5,10,0.6368063516616821,79.62999725341797,16.55062113127896
83,0.1,83,0.05472904544270477,0.6198131942749023,80.5,10,0.6535629642486572,78.51000213623047,16.958124661964526
84,0.1,84,0.03584373596948672,0.6286359977722168,81.5,10,0.6419582860946655,78.83999633789062,16.383223760535383
85,0.1,85,0.019081696881127756,0.6188079833984375,82.0,10,0.6358671491622925,79.05999755859375,16.706456697090665
86,0.1,86,0.039479682207787234,0.6121166801452637,82.5,10,0.624072903251648,79.81999969482422,16.266461535331143
87,0.1,87,0.09417134485839862,0.6013218116760254,83.5,10,0.6462562334060669,77.69999694824219,16.991106788706347
88,0.1,88,0.024314052325866777,0.6184517097473144,78.5,10,0.6368029779434204,78.02999877929688,17.620456669004707
89,0.1,89,0.07647214805584919,0.6121620178222656,79.0,10,0.6319819325447082,78.75,16.419484657445587
90,0.1,90,0.028046644824506008,0.6104120635986328,81.0,10,0.6154266498565674,80.08000183105469,17.420820565389032
91,0.1,91,0.05312272895549956,0.5984844017028809,82.5,10,0.6090636234283447,80.55999755859375,17.428113391333238
92,0.1,92,0.054519742340298126,0.5928854179382325,83.0,10,0.6015940332412719,81.12999725341797,18.47292590113571
93,0.1,93,0.06595252182457254,0.5873995018005371,83.5,10,0.5959861557006836,81.52999877929688,15.77562840499557
94,0.1,94,0.05199988439303356,0.580227279663086,83.0,10,0.5866772932052612,82.80000305175781,17.082658503750714
95,0.1,95,0.057186765347633506,0.5728507423400879,84.5,10,0.5876454818725586,82.68000030517578,17.26786932781151
96,0.1,96,0.057618540747935466,0.575448055267334,85.5,10,0.59131575756073,81.51000213623047,17.853746771303285
97,0.1,97,0.03992399310994142,0.5744939613342285,84.0,10,0.5956403413772583,81.06999969482422,15.606824714177808
98,0.1,98,0.03704732830548528,0.5821376037597656,82.5,10,0.5956177917480469,80.69000244140625,15.659766865447606
99,0.1,99,0.00997383754713681,0.5799308013916016,80.0,10,0.6012797696113586,79.77999877929688,16.223835213436605
