,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.9,0,0.07567473265031988,2.29679557800293,15.0,81,1.9686580253601074,34.2400016784668,39.440097629957535
1,0.9,1,0.06829945300204564,1.9526133728027344,37.5,82,1.5061924571990968,55.209999084472656,40.31226935937467
2,0.9,2,0.06327760253997114,1.4762523651123047,59.5,83,1.1934823265075685,67.06999969482422,41.382216182381285
3,0.9,3,0.056432186367949055,1.1692845153808593,69.5,80,0.982729999256134,74.33999633789062,40.059045234361335
4,0.9,4,0.05199806032163588,0.9467032623291015,78.5,80,0.8795650511741638,75.56999969482422,39.575520883075114
5,0.9,5,0.050186137007996345,0.8477097129821778,76.5,80,0.8142558959007263,75.75,39.56204218068251
6,0.9,6,0.046111387482671774,0.7755265235900879,78.5,82,0.7437051558494567,78.19999694824219,40.91607507374849
7,0.9,7,0.04788072238083504,0.7099343681335449,81.0,82,0.6995141750335694,80.29000091552734,40.29722117403027
8,0.9,8,0.03889565341343229,0.6679326629638672,82.0,80,0.6746639570236206,78.80000305175781,38.77628676106373
9,0.9,9,0.04536880844082899,0.6395079040527344,82.0,81,0.6716007504463196,78.37999725341797,41.54255253508026
10,0.9,10,0.0392257810579447,0.638582820892334,81.0,81,0.6286123982429505,80.44000244140625,40.15674906153765
11,0.9,11,0.035133751755055814,0.5979828643798828,81.0,81,0.6002559383869172,81.33999633789062,39.80996949256448
12,0.9,12,0.041517255221709876,0.5668284225463868,83.0,80,0.5703509950637817,82.12000274658203,40.18179061776917
13,0.9,13,0.04357158419927745,0.5390439224243164,84.0,80,0.5768345876693726,81.16999816894531,39.59620895885814
14,0.9,14,0.03950225414236677,0.5425731468200684,84.0,82,0.5603149293422699,81.94000244140625,40.58823744980197
15,0.9,15,0.03737252646183639,0.5312324428558349,83.0,80,0.5540036989212036,81.62999725341797,40.316126841738985
16,0.9,16,0.03953480661169282,0.5196066856384277,83.0,81,0.5307721501350403,82.75,39.90377562848972
17,0.9,17,0.03590894187686627,0.49710912704467775,83.0,82,0.5121860704898834,83.81999969482422,41.836642218069485
18,0.9,18,0.03478550510579377,0.48275060653686525,85.0,80,0.49949867067337034,83.77999877929688,39.06475903593903
19,0.9,19,0.034339684306397486,0.4671081256866455,86.0,80,0.5094309627532959,83.72000122070312,40.21804684605125
20,0.9,20,0.03533212470822404,0.4782617664337158,83.0,82,0.4882218564033508,84.23999786376953,40.19826675793074
21,0.9,21,0.03465937514534852,0.4597284126281738,85.5,81,0.48447245426177976,84.48999786376953,40.20531563486543
22,0.9,22,0.03166404015697419,0.45495214462280276,84.5,80,0.4887709560871124,83.41000366210938,40.1662799292161
23,0.9,23,0.03136176038699429,0.4607033538818359,85.5,80,0.4714763271331787,85.02999877929688,39.146735346453596
24,0.9,24,0.02944578394318406,0.4444019031524658,85.5,81,0.4618870880126953,85.25,40.35472512383235
25,0.9,25,0.03445581583003329,0.43619766235351565,87.0,82,0.4554885787010193,85.56999969482422,41.01933849499349
26,0.9,26,0.03303704885047012,0.42885550498962405,86.0,81,0.46148051838874815,84.98999786376953,39.9611507316016
27,0.9,27,0.032457379561225484,0.4350737953186035,87.0,82,0.4510440955638885,85.43000030517578,40.96310659429149
28,0.9,28,0.03303411140918021,0.42081393241882326,86.0,83,0.4604615122318268,84.37999725341797,41.74741551739558
29,0.9,29,0.030292612078225162,0.4358431053161621,85.5,81,0.43458945536613464,85.73999786376953,39.73406505464671
30,0.9,30,0.030774149799491654,0.4092805194854736,86.0,81,0.440871096611023,85.37000274658203,42.334013868711665
31,0.9,31,0.02888013421129836,0.41576777458190917,85.0,81,0.4274293071269989,86.16000366210938,40.64763203100101
32,0.9,32,0.03066900479971567,0.40163315773010255,86.5,81,0.42815478711128235,85.8499984741211,41.61767669176648
33,0.9,33,0.02742934694594683,0.4004050159454346,85.0,80,0.4237353023529053,85.94999694824219,40.07640467468472
34,0.9,34,0.02799760612156306,0.3966932106018066,87.5,82,0.4186428994178772,86.19999694824219,40.463631350760686
35,0.9,35,0.02910093712596246,0.3912889289855957,86.0,81,0.4198674705028534,86.33000183105469,39.83686331740056
36,0.9,36,0.02665780545697775,0.39276986122131347,86.5,80,0.4285670065879822,85.62999725341797,38.935177060895185
37,0.9,37,0.02469080829327983,0.40283935546875,86.5,82,0.4138740309715271,86.44000244140625,40.547142188854274
38,0.9,38,0.028922295716949993,0.38508585929870603,87.5,80,0.4325393510341644,85.0999984741211,37.90473724253515
39,0.9,39,0.029087809906035062,0.4043603515625,86.5,81,0.40444480018615725,86.55999755859375,39.47207996511545
