,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.3,0,0.07867801620160216,2.313991470336914,12.5,30.0,2.228681828689575,25.989999771118164,13.764273855036283
1,0.3,1,0.04806120307177457,2.220153350830078,27.0,30.0,2.12936150932312,40.459999084472656,10.584697007559566
2,0.3,2,0.05946604154846162,2.1233487701416016,42.0,30.0,1.9983169061660766,60.38999938964844,15.031435994125934
3,0.3,3,0.07609951726683738,1.9945748138427735,63.0,30.0,1.8717287931442261,60.15999984741211,12.991598542675614
4,0.3,4,0.048052139569319904,1.86949462890625,59.5,30.0,1.7259012241363525,67.11000061035156,13.556729540398482
5,0.3,5,0.055330196488310494,1.7229656982421875,71.0,30.0,1.5733833976745606,70.11000061035156,13.036711028388309
6,0.3,6,0.07112603246192345,1.5729015350341797,72.5,30.0,1.437673526763916,70.18000030517578,14.71100675885888
7,0.3,7,0.04051629274699463,1.4367589569091797,73.5,30.0,1.3130200841903688,69.02999877929688,15.613307628015585
8,0.3,8,0.06248783463550816,1.311492347717285,71.0,30.0,1.2172305437088013,69.18000030517578,13.622513434248033
9,0.3,9,0.060071505787517514,1.2141352081298828,72.5,30.0,1.103261627960205,74.55000305175781,14.888968898463263
10,0.3,10,0.09867479960405262,1.1018592071533204,79.5,30.0,1.0323300521850587,74.88999938964844,14.242350295302087
11,0.3,11,0.08476443816505977,1.0296105194091796,80.5,30.0,0.9583095031738281,76.63999938964844,16.590435160131474
12,0.3,12,0.06707218585689735,0.950855598449707,78.5,30.0,0.90442390127182,77.70999908447266,12.778505971164082
13,0.3,13,0.0755841731610632,0.8982317543029785,80.0,30.0,0.8620931105613708,78.43000030517578,11.778333679438274
14,0.3,14,0.04976399955211053,0.8545935440063477,81.0,30.0,0.8377043617248535,78.5199966430664,13.818962294195682
15,0.3,15,0.05318221672574649,0.8308040428161622,80.0,30.0,0.800753600025177,78.0,13.681271598647653
16,0.3,16,0.044779472808464275,0.7897557830810547,81.0,30.0,0.7907282223701477,78.0199966430664,13.141595564153652
17,0.3,17,0.03679848294732787,0.7782498359680176,78.0,30.0,0.7686703987121583,77.80000305175781,14.705718126084454
18,0.3,18,0.058428332986932424,0.7592192268371583,78.0,30.0,0.7298746875762939,79.43000030517578,13.309739850929294
19,0.3,19,0.06023697391425109,0.7179596900939942,81.0,30.0,0.7190795649528503,78.41999816894531,15.76690238852689
20,0.3,20,0.0697293808918708,0.7057980728149414,80.5,30.0,0.6913352325439454,80.62999725341797,14.114499087675561
21,0.3,21,0.06492758622358077,0.680948657989502,82.0,30.0,0.680047587966919,79.97000122070312,14.080902344239078
22,0.3,22,0.05638300403259412,0.6662333679199218,81.0,30.0,0.6838569453239441,78.62000274658203,14.634371219072683
23,0.3,23,0.029166133739486025,0.6669953727722168,80.5,30.0,0.6578473383903504,80.80000305175781,11.308452160863213
24,0.3,24,0.041975020870300715,0.6418014717102051,82.0,30.0,0.6491735866546631,80.44000244140625,10.857611197577521
25,0.3,25,0.026359440310000627,0.6340695762634277,81.5,30.0,0.6359483522415161,80.83999633789062,13.728574819785965
26,0.3,26,0.0421475500594958,0.6230674362182618,81.0,30.0,0.6270016984939575,81.38999938964844,13.216410101338969
27,0.3,27,0.05334549996070125,0.6156939315795898,84.0,30.0,0.6320186979293824,80.45999908447266,13.17699445562801
28,0.3,28,0.03904820699814394,0.6230184745788574,80.5,30.0,0.6131129244804382,81.05000305175781,13.887049459999503
29,0.3,29,0.054534836063004445,0.6026190757751465,81.5,30.0,0.6055078455924988,81.08999633789062,14.071950569962436
30,0.3,30,0.04443976654947236,0.5879763984680175,82.5,30.0,0.6080721074104309,81.0,11.756887674069223
31,0.3,31,0.04948256020082009,0.5911799812316895,80.5,30.0,0.585262984752655,82.2699966430664,16.121517265186846
32,0.3,32,0.037083630081844725,0.5724723434448242,83.5,30.0,0.573412380027771,82.51000213623047,15.580754915945615
33,0.3,33,0.03776493167844584,0.5589258003234864,86.0,30.0,0.5922282071113586,80.62999725341797,14.364465823206803
34,0.3,34,0.05004496216221035,0.5768267250061035,81.5,30.0,0.5685241212844848,81.87999725341797,12.221715297045554
35,0.3,35,0.03966853633151454,0.5495419311523437,84.5,30.0,0.5667477653503418,82.30000305175781,13.775284311252559
36,0.3,36,0.0455908917279182,0.5551049423217773,84.5,30.0,0.565322464466095,81.66999816894531,15.194718461947806
37,0.3,37,0.06345848078612318,0.5508736038208008,83.5,30.0,0.554531381559372,82.16000366210938,13.643590599715985
38,0.3,38,0.049329365005164154,0.5389346504211425,81.5,30.0,0.5531127932548523,81.72000122070312,14.15367134830297
39,0.3,39,0.02552389882097476,0.5372789192199707,84.0,30.0,0.5476184279441834,81.79000091552734,15.030847376789513
40,0.3,40,0.03234540082236773,0.5299601364135742,82.5,30.0,0.540662768125534,82.5199966430664,12.252918596733162
41,0.3,41,0.024400875477503133,0.5229666709899903,84.5,30.0,0.5457441357135773,81.81999969482422,12.809552615864256
42,0.3,42,0.05114348062933528,0.5362074661254883,80.5,30.0,0.5291217486381531,83.4000015258789,15.217464864310022
43,0.3,43,0.045896580372272525,0.5163626289367675,85.0,30.0,0.5239134952545166,83.7699966430664,13.177395519511343
44,0.3,44,0.029852004426280828,0.5143893814086914,85.5,30.0,0.5229833773136139,83.79000091552734,12.28262636569008
45,0.3,45,0.02315341009296135,0.5147610092163086,86.0,30.0,0.5207504346847535,83.70999908447266,16.947775940770107
46,0.3,46,0.04795207915364535,0.5127402973175049,86.0,30.0,0.5244804031848908,82.8499984741211,15.274148692110021
47,0.3,47,0.036432982632374246,0.5151480484008789,82.5,30.0,0.5212825746536255,82.98999786376953,15.00339410609725
48,0.3,48,0.03207328081771617,0.5063399124145508,84.5,30.0,0.506825712776184,83.47000122070312,15.166591188993454
49,0.3,49,0.045322725034630425,0.4926976776123047,85.5,30.0,0.5021667699337006,84.12000274658203,11.748027042838793
50,0.3,50,0.03174383707083571,0.49161031723022464,85.5,30.0,0.5028384214401245,83.5999984741211,15.460502380378932
51,0.3,51,0.029815312902827032,0.4866201019287109,86.5,30.0,0.5064285945415496,83.20999908447266,12.446894296108566
52,0.3,52,0.04526192744161502,0.4926285171508789,84.0,30.0,0.5034166251182556,83.19000244140625,12.845296740417352
53,0.3,53,0.03592803120633338,0.48941726684570314,84.0,30.0,0.5167774186134338,81.91999816894531,12.886306114023
54,0.3,54,0.02385082545109228,0.4978357887268066,82.0,30.0,0.4990147700786591,83.16999816894531,14.213204561839344
55,0.3,55,0.045217686236578965,0.487136173248291,85.5,30.0,0.4946703232765198,83.87000274658203,13.026783033663056
56,0.3,56,0.035687793867933,0.48705577850341797,85.5,30.0,0.4893848457336426,84.12999725341797,11.473735500201007
57,0.3,57,0.04287162501340251,0.4823209476470947,82.5,30.0,0.48873352041244505,84.13999938964844,12.868451383507502
58,0.3,58,0.04076367728500992,0.4821659278869629,83.5,30.0,0.48304856510162353,84.37000274658203,14.012874890337825
59,0.3,59,0.03683136390995767,0.46898368835449217,85.5,30.0,0.47268655047416686,84.83000183105469,14.573468810879318
60,0.3,60,0.0357521748768173,0.45832064628601077,86.0,30.0,0.4772876241207123,84.37000274658203,14.165640597067142
61,0.3,61,0.02867376486627029,0.46249192237854003,86.5,30.0,0.4809246887207031,83.88999938964844,11.64669432234445
62,0.3,62,0.039686592907531563,0.46934789657592774,85.0,30.0,0.48291528520584104,83.38999938964844,13.869479484896939
63,0.3,63,0.021150062056975352,0.4697459602355957,84.0,30.0,0.4688546727180481,84.91999816894531,11.77410146762453
64,0.3,64,0.04717596730244567,0.45957714080810547,87.0,30.0,0.4698275375843048,84.83999633789062,14.51785797408455
65,0.3,65,0.03516392048227449,0.45637563705444334,86.0,30.0,0.4704319724559784,84.9000015258789,16.32053958026411
66,0.3,66,0.0321436035893285,0.4566256809234619,87.0,30.0,0.4714080728530884,84.88999938964844,12.27524380547155
67,0.3,67,0.030361588335754013,0.45987749099731445,86.5,30.0,0.46747454681396483,84.97000122070312,12.414096867701197
68,0.3,68,0.027014876725904906,0.45241341590881345,88.5,30.0,0.47603556299209593,84.31999969482422,14.842737265457028
69,0.3,69,0.033831232810613766,0.4668982410430908,84.5,30.0,0.4604464500904083,85.51000213623047,11.796900915669084
70,0.3,70,0.055137593679109,0.447795991897583,87.5,30.0,0.45676399354934694,85.08999633789062,13.666864487304125
71,0.3,71,0.03925381074648494,0.44683321952819827,87.0,30.0,0.46073028712272646,85.0999984741211,13.226494060802283
72,0.3,72,0.03382750783030139,0.44729467391967775,88.5,30.0,0.4571479562282562,85.3499984741211,13.126312781626044
73,0.3,73,0.018965317538705898,0.44597617149353025,88.5,30.0,0.4582737455844879,85.3499984741211,13.466210242684634
74,0.3,74,0.03108943779249382,0.4476708221435547,87.5,30.0,0.46296157460212706,85.0999984741211,13.089419577010725
75,0.3,75,0.03234112764261092,0.452307825088501,87.0,30.0,0.4743939199447632,83.69000244140625,13.687075708582487
76,0.3,76,0.023974833592131473,0.46607553482055664,85.0,30.0,0.45324652371406554,85.26000213623047,14.163026387408118
77,0.3,77,0.024409772106208833,0.44629651069641113,87.0,30.0,0.45585653309822083,84.69000244140625,13.24174297184529
78,0.3,78,0.027094707858742132,0.4468330764770508,86.5,30.0,0.45119182262420654,84.87000274658203,13.658558856463923
79,0.3,79,0.03859224328673947,0.44253686904907225,86.0,30.0,0.44027387442588806,85.70999908447266,13.507965395087307
80,0.3,80,0.04274624951095322,0.42998828887939455,86.5,30.0,0.43809757118225096,85.62999725341797,16.113127472129513
81,0.3,81,0.037092493869677674,0.42716535568237307,87.0,30.0,0.4421549273014069,85.26000213623047,14.345675895431883
82,0.3,82,0.027456444764318615,0.4320869255065918,87.0,30.0,0.4358296802043915,85.7699966430664,12.813093231662112
83,0.3,83,0.022836796322721176,0.42691543579101565,86.5,30.0,0.431935374212265,85.77999877929688,14.84078224328739
84,0.3,84,0.03722416573052518,0.4247174835205078,87.0,30.0,0.44689322123527525,84.8499984741211,14.569190447863646
85,0.3,85,0.03619270363496855,0.43772544860839846,86.0,30.0,0.4443013328075409,84.83000183105469,14.719360002338233
86,0.3,86,0.03624514376133181,0.43750879287719724,85.0,30.0,0.43743063859939574,85.18000030517578,13.085686627694063
87,0.3,87,0.027380172750642546,0.42827970504760743,85.0,30.0,0.44341534934043886,84.7699966430664,10.214614982545758
88,0.3,88,0.030009253641570807,0.4364366245269775,86.5,30.0,0.4291452994823456,85.7699966430664,14.763747332257863
89,0.3,89,0.026688950570817774,0.4222726917266846,86.5,30.0,0.43055860509872435,86.0,12.832030004565325
90,0.3,90,0.03441736176769709,0.42216772079467774,86.5,30.0,0.4253503356933594,86.19999694824219,13.038284472773663
91,0.3,91,0.037059634706108735,0.41832598686218264,86.5,30.0,0.42804760842323303,85.81999969482422,11.327306029003166
92,0.3,92,0.019689081774833486,0.41975217819213867,87.0,30.0,0.4267426363945007,86.0199966430664,14.472049319293816
93,0.3,93,0.026113206848670377,0.4206393051147461,87.0,30.0,0.4205977990150452,86.26000213623047,13.938509871803731
94,0.3,94,0.034744630912545794,0.4109034442901611,86.5,30.0,0.43844702987670897,84.7699966430664,13.352016044806287
95,0.3,95,0.033964563049687695,0.42836790084838866,86.5,30.0,0.4291319312095642,85.52999877929688,12.42845673246191
96,0.3,96,0.0354242574310963,0.4204030799865723,87.0,30.0,0.4186014013290405,85.94999694824219,15.37752894820278
97,0.3,97,0.026231068304687265,0.40681191444396975,86.5,30.0,0.4333419176578522,84.95999908447266,12.422016554412123
98,0.3,98,0.025883109637372847,0.4239474582672119,86.0,30.0,0.41997037796974185,85.5999984741211,14.277736386734723
99,0.3,99,0.03167020723945578,0.4120765781402588,87.5,30.0,0.4200135685443878,85.70999908447266,15.50235448424366
