,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,87.49107924972942,0.5917549133300781,100,97.0,10,50
1,0,Optimal,122.64826100313222,0.7749409675598145,200,140.0,7,54
2,0,Optimal,146.23856981967845,202.11287808418274,300,172.0,5,63
3,0,Optimal,163.28291290664666,3.0829241275787354,400,208.0,4,57
4,0,Optimal,172.37322133178426,3.135385274887085,500,232.0,0,38
5,0,EGP,84.56780620425052,0.36898088455200195,100,93.0,7,53
6,0,EGP,120.46194637475578,0.5046651363372803,200,132.0,9,67
7,0,EGP,125.6049314227826,0.38059496879577637,300,142.0,8,59
8,0,EGP,145.02251758870378,0.49640893936157227,400,176.0,4,51
9,0,EGP,144.31014130225392,0.7465159893035889,500,187.0,1,44
10,0,AGP,85.8816659433666,55.88953495025635,100,94.0,6,63
11,0,AGP,104.35442725151121,95.1196780204773,200,113.0,12,68
12,0,AGP,124.66755744776154,123.94981598854065,300,141.0,6,64
13,0,AGP,149.68358733657792,175.4624800682068,400,179.0,3,65
14,0,AGP,158.90033197046034,266.32260298728943,500,211.0,2,37
15,0,Knapsack,47.73811585100196,1.6250550746917725,100,52.0,5,29
16,0,Knapsack,62.876936069757434,2.0167529582977295,200,70.0,10,38
17,0,Knapsack,75.49321887588424,1.678330898284912,300,88.0,5,29
18,0,Knapsack,88.54715105867882,2.11279296875,400,113.0,1,24
19,0,Knapsack,102.80426410521686,2.1172399520874023,500,135.0,1,23
20,0,Random,9.057698405908646,0.004441261291503906,100,11.0,0,8
21,0,Random,22.00956046509751,0.004820823669433594,200,26.0,2,12
22,0,Random,19.14076324488968,0.005019187927246094,300,24.0,0,1
23,0,Random,16.976408039751735,0.005402803421020508,400,22.0,0,3
24,0,Random,36.39428457443149,0.00672602653503418,500,50.0,0,11
