,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,80.79648085830308,0.4908411502838135,100,88,6,56
1,1,EGP,77.04721418566605,0.6194407939910889,100,84,8,46
2,2,EGP,77.92156875199372,0.44564390182495117,100,84,11,52
3,0,EGP,112.06600617558571,0.6171681880950928,200,122,14,59
4,1,EGP,113.39173685496823,0.677192211151123,200,124,12,69
5,2,EGP,114.24863940020221,0.5366940498352051,200,127,11,61
6,0,EGP,117.19278957742861,0.5812411308288574,300,136,3,42
7,1,EGP,121.13428045554484,0.6277420520782471,300,138,6,59
8,2,EGP,117.57064359372136,0.6404998302459717,300,136,4,47
9,0,EGP,155.43066123045716,0.6755452156066895,400,187,5,50
10,1,EGP,147.69318976710792,0.531301736831665,400,176,6,59
11,2,EGP,148.1671490902012,0.5793170928955078,400,176,5,64
12,0,EGP,150.7749264436554,0.6655070781707764,500,196,5,63
13,1,EGP,166.8566473857161,0.6930921077728271,500,211,5,54
14,2,EGP,148.42959030970601,0.7845859527587891,500,190,6,29
15,0,EGP-v3,85.81498754779685,0.41364192962646484,100,95,3,53
16,1,EGP-v3,80.34853593312711,0.45554208755493164,100,87,9,55
17,2,EGP-v3,78.57312791616813,0.49409914016723633,100,86,4,46
18,0,EGP-v3,119.42787277649073,0.4469032287597656,200,130,14,83
19,1,EGP-v3,107.2668758223183,0.8152530193328857,200,116,18,68
20,2,EGP-v3,115.01469940377416,0.5708467960357666,200,126,6,70
21,0,EGP-v3,126.04399684869242,0.44713592529296875,300,144,9,67
22,1,EGP-v3,127.92447546803832,0.45543503761291504,300,142,10,85
23,2,EGP-v3,130.11783365782284,0.6462228298187256,300,148,7,70
24,0,EGP-v3,144.5244479252059,0.5097231864929199,400,176,9,60
25,1,EGP-v3,153.66461735595504,0.7789168357849121,400,187,5,70
26,2,EGP-v3,144.03545866324558,0.7695889472961426,400,172,5,46
27,0,EGP-v3,153.44282570215654,0.8359720706939697,500,194,8,56
28,1,EGP-v3,156.2700598650765,0.9482662677764893,500,202,3,39
29,2,EGP-v3,145.2562637313696,0.5935428142547607,500,190,2,47
30,0,Random,9.539796427737565,0.004269123077392578,100,11,1,6
31,1,Random,6.9585457495082155,0.005032062530517578,100,8,0,4
32,2,Random,6.008633189364706,0.004659891128540039,100,7,0,4
33,0,Random,18.942468216479128,0.005852222442626953,200,23,0,7
34,1,Random,17.900362547617366,0.00533294677734375,200,22,0,6
35,2,Random,13.627763880434085,0.0051457881927490234,200,17,0,5
36,0,Random,19.68448138856162,0.005167245864868164,300,25,1,5
37,1,Random,21.947127621071363,0.005326032638549805,300,28,0,5
38,2,Random,22.736545254708545,0.005425930023193359,300,29,0,5
39,0,Random,14.151580726626996,0.0052568912506103516,400,19,0,3
40,1,Random,30.71031391199509,0.005645751953125,400,41,0,9
41,2,Random,30.881527916068027,0.005867958068847656,400,43,0,3
42,0,Random,43.05800512591453,0.006094932556152344,500,64,0,9
43,1,Random,37.29126040479601,0.006002187728881836,500,55,0,9
44,2,Random,37.39829627581091,0.00631403923034668,500,54,0,5
