,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,87.14915364742838,0.008610010147094727,100,98,7,61
1,1,EGP,87.75606271166528,0.009389877319335938,100,100,6,59
2,2,EGP,84.71306730891726,0.008939981460571289,100,98,3,54
3,3,EGP,87.5495558248,0.009124994277954102,100,100,8,56
4,4,EGP,84.47096916640233,0.010602235794067383,100,97,5,54
5,0,EGP,137.0697147431597,0.025234222412109375,200,159,4,60
6,1,EGP,128.69651169589326,0.02858281135559082,200,151,4,50
7,2,EGP,134.66401065916207,0.024608850479125977,200,156,8,66
8,3,EGP,125.03560153061433,0.027012109756469727,200,145,4,60
9,4,EGP,129.24704667259456,0.024581193923950195,200,153,1,55
10,0,EGP,159.55218795661852,0.046560049057006836,300,194,2,43
11,1,EGP,185.6384847939971,0.04566812515258789,300,222,5,70
12,2,EGP,169.0937242723389,0.04584240913391113,300,205,3,54
13,3,EGP,167.4873102009008,0.045449018478393555,300,201,5,59
14,4,EGP,170.76003997348897,0.04660487174987793,300,208,3,58
15,0,EGP,227.57336487345287,0.07627010345458984,400,277,6,71
16,1,EGP,214.75860198120841,0.07430410385131836,400,265,5,63
17,2,EGP,211.78532434036197,0.07813405990600586,400,266,3,51
18,3,EGP,219.87885681692177,0.08041906356811523,400,275,6,65
19,4,EGP,203.72442559527786,0.07830500602722168,400,260,5,55
20,0,EGP,265.4460401754056,0.11011791229248047,500,344,5,72
21,1,EGP,264.85732757906686,0.10999798774719238,500,345,4,57
22,2,EGP,241.5241257685385,0.11660408973693848,500,317,1,53
23,3,EGP,260.6107607417176,0.11489486694335938,500,341,3,60
24,4,EGP,242.47263195209098,0.10906291007995605,500,321,2,56
25,0,EGP-v2,91.32377777691823,0.11461091041564941,100,100,9,62
26,1,EGP-v2,92.4791605664116,0.1460108757019043,100,100,10,72
27,2,EGP-v2,91.45555449819561,0.11943316459655762,100,100,12,63
28,3,EGP-v2,91.85692857028154,0.15327715873718262,100,100,12,63
29,4,EGP-v2,91.47253138141829,0.12771892547607422,100,100,11,56
30,0,EGP-v2,177.66448093213208,0.21034502983093262,200,200,13,102
31,1,EGP-v2,177.28933803835187,0.2316281795501709,200,200,11,85
32,2,EGP-v2,177.26320715409588,0.20212411880493164,200,200,15,95
33,3,EGP-v2,178.14611774247035,0.22626399993896484,200,200,10,78
34,4,EGP-v2,179.38842668572119,0.1916511058807373,200,200,14,98
35,0,EGP-v2,256.90137739015364,0.2597529888153076,300,300,6,106
36,1,EGP-v2,258.5466258980456,0.25634193420410156,300,300,18,108
37,2,EGP-v2,256.1463177802794,0.2723042964935303,300,297,9,99
38,3,EGP-v2,259.10783120311936,0.26172494888305664,300,300,16,112
39,4,EGP-v2,258.8540939251799,0.25462794303894043,300,300,14,105
40,0,EGP-v2,338.96315832131603,0.32688188552856445,400,400,7,119
41,1,EGP-v2,335.40872658671736,0.3169097900390625,400,398,20,136
42,2,EGP-v2,332.78779736000513,0.40294885635375977,400,400,6,114
43,3,EGP-v2,330.09451414910586,0.331524133682251,400,395,9,99
44,4,EGP-v2,340.43916457905823,0.36299991607666016,400,400,18,146
45,0,EGP-v2,382.55136938116874,0.4056549072265625,500,456,16,151
46,1,EGP-v2,394.70835625782126,0.3904838562011719,500,470,16,138
47,2,EGP-v2,394.57418727888256,0.43006086349487305,500,479,11,136
48,3,EGP-v2,397.57557974261977,0.4305610656738281,500,478,16,133
49,4,EGP-v2,377.5608609784223,0.3655662536621094,500,459,8,130
50,0,Knapsack,89.91230667538099,2.7223238945007324,100,97,14,64
51,1,Knapsack,89.33407012002777,3.0623269081115723,100,97,9,62
52,2,Knapsack,89.78124325297324,3.1326041221618652,100,97,10,67
53,3,Knapsack,91.35160019804668,3.1083457469940186,100,100,8,54
54,4,Knapsack,88.7649015785208,2.6530978679656982,100,97,11,59
55,0,Knapsack,165.69063314000098,3.0767602920532227,200,186,11,94
56,1,Knapsack,172.73732772669243,3.56197190284729,200,196,9,92
57,2,Knapsack,169.16099104090964,2.854292154312134,200,189,17,91
58,3,Knapsack,168.1898855176186,3.172511100769043,200,190,16,91
59,4,Knapsack,164.90883448079742,3.0974411964416504,200,189,7,72
60,0,Knapsack,221.74406819092007,3.095947027206421,300,267,5,76
61,1,Knapsack,231.94714819382847,3.298891067504883,300,271,10,105
62,2,Knapsack,228.95614928990778,3.730225086212158,300,271,6,73
63,3,Knapsack,225.88343042619866,3.3493728637695312,300,268,14,87
64,4,Knapsack,220.83267673709534,3.2684221267700195,300,260,5,83
65,0,Knapsack,274.14636015378244,2.5922811031341553,400,335,10,82
66,1,Knapsack,273.7535180149706,2.806236982345581,400,329,13,98
67,2,Knapsack,290.5754658432633,3.3502490520477295,400,346,11,107
68,3,Knapsack,287.70311119568385,3.3889191150665283,400,342,12,107
69,4,Knapsack,288.15636822709735,3.169342041015625,400,359,3,82
70,0,Knapsack,307.00283380304074,3.0735299587249756,500,386,11,88
71,1,Knapsack,343.7082237401438,3.701275110244751,500,428,10,99
72,2,Knapsack,357.9239433447401,3.257991075515747,500,448,6,93
73,3,Knapsack,327.6957440361732,3.229605197906494,500,420,13,100
74,4,Knapsack,340.46096973936557,3.087398052215576,500,424,14,113
75,0,Random,34.362139069152065,0.003751039505004883,100,39,2,23
76,1,Random,34.225015420832804,0.004288911819458008,100,39,3,21
77,2,Random,34.82079329346863,0.00357818603515625,100,41,1,25
78,3,Random,26.059613499348593,0.0039119720458984375,100,30,1,18
79,4,Random,28.769498985598617,0.0037457942962646484,100,33,2,16
80,0,Random,65.85045412053465,0.0042819976806640625,200,78,3,33
81,1,Random,64.04856711684135,0.004255771636962891,200,78,2,22
82,2,Random,63.24281993655417,0.00400996208190918,200,76,1,39
83,3,Random,72.2816355556462,0.004327058792114258,200,86,2,38
84,4,Random,55.879952768433,0.004335165023803711,200,66,3,22
85,0,Random,85.28362742597878,0.004481077194213867,300,108,1,28
86,1,Random,87.78777135111284,0.004682064056396484,300,109,3,30
87,2,Random,99.95563995162314,0.004560232162475586,300,125,0,32
88,3,Random,84.38838540470154,0.0044062137603759766,300,107,1,23
89,4,Random,78.9809491782722,0.004749774932861328,300,99,1,21
90,0,Random,86.87357897892646,0.0047190189361572266,400,118,2,18
91,1,Random,119.7088632478265,0.004889965057373047,400,160,0,29
92,2,Random,104.39757602083512,0.00524592399597168,400,140,2,27
93,3,Random,119.46362993377473,0.005113840103149414,400,158,2,31
94,4,Random,121.81907342057292,0.0053691864013671875,400,162,1,39
95,0,Random,137.93186496289124,0.005501985549926758,500,185,3,45
96,1,Random,165.4539634711063,0.0055599212646484375,500,233,0,37
97,2,Random,121.35429357404574,0.006001949310302734,500,172,1,23
98,3,Random,150.87683374075075,0.005850315093994141,500,223,1,21
99,4,Random,119.55408062115163,0.0051310062408447266,500,163,1,22
