,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,82.87444221976558,0.00872182846069336,100,95,4,59
1,1,EGP,84.1427387474607,0.010321855545043945,100,96,4,52
2,2,EGP,86.97796121454066,0.009738922119140625,100,100,5,67
3,3,EGP,86.1775239512377,0.009404897689819336,100,100,4,57
4,4,EGP,86.46507345396694,0.009261846542358398,100,97,13,66
5,0,EGP,131.51356597227368,0.02440786361694336,200,154,4,60
6,1,EGP,134.1449793722915,0.025986671447753906,200,156,5,74
7,2,EGP,133.82367465237587,0.02392125129699707,200,157,8,56
8,3,EGP,124.60518472099878,0.02632904052734375,200,145,5,46
9,4,EGP,128.80421741543583,0.025142908096313477,200,151,5,58
10,0,EGP,167.04548234472298,0.043929100036621094,300,203,0,59
11,1,EGP,164.48311943030288,0.047022104263305664,300,200,5,44
12,2,EGP,167.42388899595576,0.04918503761291504,300,199,6,59
13,3,EGP,184.16785799619763,0.04646015167236328,300,222,4,61
14,4,EGP,170.00496267706288,0.050788164138793945,300,204,6,60
15,0,EGP,221.4170861094658,0.07720661163330078,400,281,3,51
16,1,EGP,205.60697594931662,0.07888484001159668,400,257,1,57
17,2,EGP,206.04422686312606,0.08204174041748047,400,264,3,46
18,3,EGP,201.42022803283703,0.08006405830383301,400,252,3,48
19,4,EGP,209.92700806610154,0.09459495544433594,400,261,6,49
20,0,EGP,244.40515395590947,0.11994600296020508,500,332,1,46
21,1,EGP,263.5498719913298,0.11324691772460938,500,336,1,63
22,2,EGP,244.80969660000775,0.11721229553222656,500,314,4,75
23,3,EGP,259.49916745544454,0.11509084701538086,500,331,6,74
24,4,EGP,270.6356206930746,0.10912489891052246,500,339,6,77
25,0,EGP-v2,91.19051877447367,0.1310873031616211,100,100,10,59
26,1,EGP-v2,91.29473038972935,0.146165132522583,100,100,13,67
27,2,EGP-v2,89.80090747753297,0.12301206588745117,100,100,5,56
28,3,EGP-v2,91.3482204921975,0.15088105201721191,100,100,11,50
29,4,EGP-v2,91.65239497670922,0.12808489799499512,100,100,14,62
30,0,EGP-v2,180.11578723497942,0.19736504554748535,200,200,10,93
31,1,EGP-v2,180.1356421460243,0.19861888885498047,200,200,10,105
32,2,EGP-v2,174.82725264828332,0.1951580047607422,200,200,10,87
33,3,EGP-v2,179.01319097209952,0.25267696380615234,200,200,11,75
34,4,EGP-v2,177.60701877448702,0.20171499252319336,200,200,17,93
35,0,EGP-v2,260.17654548676916,0.2715611457824707,300,300,13,106
36,1,EGP-v2,257.27442885334125,0.2739582061767578,300,300,12,105
37,2,EGP-v2,263.7380571576342,0.27567315101623535,300,300,20,112
38,3,EGP-v2,259.8595241674148,0.2687411308288574,300,300,17,117
39,4,EGP-v2,262.3891808467897,0.2636280059814453,300,300,16,120
40,0,EGP-v2,338.8615631393971,0.32311224937438965,400,400,9,119
41,1,EGP-v2,333.6485416303058,0.33339595794677734,400,398,16,130
42,2,EGP-v2,340.5046340714358,0.37209010124206543,400,398,20,123
43,3,EGP-v2,334.25752834036984,0.34102606773376465,400,399,14,119
44,4,EGP-v2,342.76163136455546,0.3674168586730957,400,400,15,135
45,0,EGP-v2,403.2605451181637,0.4361579418182373,500,492,17,139
46,1,EGP-v2,396.4579025580333,0.4241151809692383,500,480,14,134
47,2,EGP-v2,405.954468341978,0.4579761028289795,500,493,10,129
48,3,EGP-v2,414.2638408008136,0.49681520462036133,500,498,16,145
49,4,EGP-v2,403.97125951405616,0.40520596504211426,500,492,18,124
50,0,Knapsack,90.51141016273117,3.0427582263946533,100,99,11,67
51,1,Knapsack,88.74202763730726,3.5334270000457764,100,97,8,67
52,2,Knapsack,89.8099681835129,2.702256917953491,100,98,7,66
53,3,Knapsack,84.0482691754467,2.7106289863586426,100,92,8,61
54,4,Knapsack,89.10300402869578,2.572654962539673,100,98,13,65
55,0,Knapsack,165.09732505428957,3.4997527599334717,200,187,10,87
56,1,Knapsack,168.84375132878174,3.1563689708709717,200,191,12,81
57,2,Knapsack,164.06461747967393,2.6137189865112305,200,186,17,81
58,3,Knapsack,170.38552613267547,3.1145098209381104,200,191,10,89
59,4,Knapsack,153.45219159487516,2.8622658252716064,200,174,11,88
60,0,Knapsack,233.0652032584721,2.9644782543182373,300,273,10,88
61,1,Knapsack,222.65241294106326,2.856337070465088,300,261,9,96
62,2,Knapsack,238.3389157273826,3.009258985519409,300,275,18,116
63,3,Knapsack,223.9786402977629,2.8657162189483643,300,262,11,92
64,4,Knapsack,225.0051656889977,3.0515778064727783,300,264,14,101
65,0,Knapsack,301.9591441463827,2.927175998687744,400,367,9,90
66,1,Knapsack,281.1308367163353,2.7892777919769287,400,338,10,103
67,2,Knapsack,292.3850176507773,3.5925509929656982,400,357,9,112
68,3,Knapsack,284.94696812743985,3.4280660152435303,400,343,8,95
69,4,Knapsack,291.9604851357546,3.4806888103485107,400,353,9,102
70,0,Knapsack,342.90933424670186,3.036400079727173,500,437,6,111
71,1,Knapsack,340.8102936542329,3.6683349609375,500,429,11,99
72,2,Knapsack,334.4006097832858,3.445387125015259,500,427,11,94
73,3,Knapsack,348.50907218850904,3.5342469215393066,500,438,7,89
74,4,Knapsack,340.3312664150933,3.308403968811035,500,433,12,105
75,0,Random,36.05477889282455,0.0038352012634277344,100,42,1,28
76,1,Random,36.84012958621692,0.004109859466552734,100,42,4,27
77,2,Random,35.432188162202465,0.0036101341247558594,100,40,5,22
78,3,Random,28.04467437420796,0.00432586669921875,100,32,2,21
79,4,Random,28.48110362777224,0.00376129150390625,100,33,0,18
