,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,79.41349077516551,0.37137889862060547,100,93,2,25
1,1,EGP,73.25484021937024,0.6513221263885498,100,85,3,25
2,2,EGP,80.87811269071905,0.45978307723999023,100,93,7,37
3,3,EGP,82.71566957186651,0.5158238410949707,100,95,1,29
4,4,EGP,74.93697421845117,0.42847490310668945,100,86,3,33
5,0,EGP,100.6282184393426,0.6334819793701172,200,125,1,35
6,1,EGP,88.5867660095203,0.6134188175201416,200,112,3,38
7,2,EGP,100.4514093600974,0.6051321029663086,200,131,3,39
8,3,EGP,85.96233712243854,0.4779341220855713,200,108,2,28
9,4,EGP,95.6976512652196,0.601942777633667,200,120,4,31
10,0,EGP,89.14415405779812,0.5386056900024414,300,136,0,27
11,1,EGP,95.56988255010343,0.553253173828125,300,142,1,21
12,2,EGP,92.40251270060894,0.4783041477203369,300,138,1,22
13,3,EGP,106.85913580665978,0.5148200988769531,300,160,0,24
14,4,EGP,90.18332261659411,0.6657719612121582,300,134,0,22
15,0,EGP,108.24077075407548,0.6776840686798096,400,185,0,50
16,1,EGP,96.09416856521109,0.717134952545166,400,168,0,33
17,2,EGP,88.63898435268825,0.6200177669525146,400,160,0,27
18,3,EGP,97.26939512082348,0.7825889587402344,400,175,0,32
19,4,EGP,89.96001166846857,0.9332640171051025,400,156,0,33
20,0,EGP,93.66455020699053,0.8885161876678467,500,192,0,36
21,1,EGP,97.17124730218521,0.7200472354888916,500,194,0,38
22,2,EGP,98.39439070487464,0.9831690788269043,500,207,0,43
23,3,EGP,89.9461283075987,1.0063421726226807,500,181,0,43
24,4,EGP,86.56979976100685,0.775627851486206,500,181,0,39
25,0,Knapsack,44.16053056724984,1.7385871410369873,100,51,1,19
26,1,Knapsack,51.07495758485372,1.875683069229126,100,60,2,26
27,2,Knapsack,45.94730806166011,1.7152369022369385,100,52,5,26
28,3,Knapsack,56.29822052683154,2.0415191650390625,100,65,1,20
29,4,Knapsack,61.14478482539915,1.9411230087280273,100,70,1,29
30,0,Knapsack,56.90138274130441,2.220975160598755,200,73,2,19
31,1,Knapsack,48.582807482090345,1.8621211051940918,200,65,0,21
32,2,Knapsack,56.634098118760406,1.9209589958190918,200,76,0,11
33,3,Knapsack,48.844628389310266,1.9698739051818848,200,64,1,15
34,4,Knapsack,56.92027417404264,2.0651121139526367,200,74,0,19
35,0,Knapsack,49.41712682005172,1.6067960262298584,300,79,1,13
36,1,Knapsack,55.37449083011788,1.7797813415527344,300,92,0,14
37,2,Knapsack,54.05624196292729,1.8893587589263916,300,79,0,17
38,3,Knapsack,56.18337174433821,1.8190689086914062,300,87,1,20
39,4,Knapsack,63.673053873359876,2.1557869911193848,300,96,1,14
40,0,Knapsack,63.55560788684726,1.5756406784057617,400,113,0,18
41,1,Knapsack,52.12239191844501,2.009322166442871,400,92,0,12
42,2,Knapsack,53.24476347090554,2.217291831970215,400,100,1,12
43,3,Knapsack,58.482713717584666,1.8293771743774414,400,105,0,18
44,4,Knapsack,62.417971390694774,2.098619222640991,400,116,0,18
45,0,Knapsack,60.51015614526514,1.8939521312713623,500,123,0,20
46,1,Knapsack,61.24220298299786,2.0967512130737305,500,132,0,13
47,2,Knapsack,71.90937751882768,2.1841092109680176,500,148,0,23
48,3,Knapsack,60.52560906037469,2.289910078048706,500,125,0,26
49,4,Knapsack,59.456300381924684,2.018712043762207,500,126,0,27
50,0,Random,7.003056960478668,0.004723072052001953,100,8,0,2
51,1,Random,10.888034780709457,0.00474095344543457,100,13,1,6
52,2,Random,11.489064351172239,0.00466609001159668,100,14,0,2
53,3,Random,5.519731667581022,0.005160093307495117,100,7,0,1
54,4,Random,10.126911807674185,0.004823923110961914,100,13,0,3
55,0,Random,14.672986140147465,0.005392313003540039,200,21,0,2
56,1,Random,9.73994779724408,0.005238056182861328,200,15,0,5
57,2,Random,13.27381053138668,0.004830837249755859,200,20,0,4
58,3,Random,12.522283415249142,0.0046961307525634766,200,19,0,3
59,4,Random,6.659406906234705,0.005009889602661133,200,10,0,1
60,0,Random,12.82848438669535,0.005043983459472656,300,23,0,3
61,1,Random,15.602014168489214,0.005511045455932617,300,28,0,3
62,2,Random,16.44323445205335,0.005178928375244141,300,31,0,4
63,3,Random,16.42460645071114,0.005098104476928711,300,29,0,1
64,4,Random,15.467081779805246,0.0060100555419921875,300,29,0,1
65,0,Random,13.929926321643354,0.005423069000244141,400,30,0,1
66,1,Random,14.579998857611004,0.00545191764831543,400,31,0,1
67,2,Random,18.650068798787217,0.0065500736236572266,400,43,0,3
68,3,Random,17.22071121041356,0.006063222885131836,400,37,0,3
69,4,Random,11.174295907378557,0.005800008773803711,400,26,0,5
70,0,Random,24.498900708813796,0.006269216537475586,500,59,0,5
71,1,Random,24.811999749685686,0.006140947341918945,500,63,0,1
72,2,Random,14.459512182932778,0.007575035095214844,500,37,0,3
73,3,Random,22.433205349428807,0.006036996841430664,500,55,0,9
74,4,Random,22.517145593443022,0.005918979644775391,500,54,0,6
