,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,85.79549721366985,0.49818897247314453,100,94.0,10,61
1,1,Optimal,89.83360900147065,0.5374069213867188,100,99.0,8,59
2,2,Optimal,84.35096000191544,4.119410991668701,100,93.0,14,62
3,3,Optimal,85.4630356877573,0.6555249691009521,100,94.0,4,62
4,4,Optimal,88.4677564180861,0.6106863021850586,100,97.0,10,60
5,0,Optimal,135.8510929146606,122.99718713760376,200,154.0,6,66
6,1,Optimal,123.60452654480302,1.4823570251464844,200,141.0,3,65
7,2,Optimal,130.22701969095866,5.455601930618286,200,148.0,6,69
8,3,Optimal,134.396058016184,2.3078970909118652,200,149.0,12,73
9,4,Optimal,125.55110959737301,12.867503881454468,200,141.0,11,82
10,0,Optimal,155.71490468451682,41.239848136901855,300,180.0,13,72
11,1,Optimal,157.81086230712253,123.92406606674194,300,181.0,11,78
12,2,Optimal,155.49981351893987,124.94056797027588,300,179.0,7,70
13,3,Optimal,155.16561851912883,32.10819602012634,300,181.0,6,60
14,4,Optimal,153.34504863418408,3.2976040840148926,300,177.0,3,75
15,0,Optimal,176.31101057440347,3.5880651473999023,400,208.0,7,76
16,1,Optimal,155.5956521547028,29.634624004364014,400,186.0,6,64
17,2,Optimal,149.26933096123295,69.10668206214905,400,179.0,3,53
18,3,Optimal,162.96894591321393,3.358328104019165,400,195.0,5,69
19,4,Optimal,167.2500523554435,5.2958080768585205,400,203.0,10,71
20,0,Optimal,197.9680047999715,10.464635133743286,500,243.0,9,68
21,1,Optimal,182.91029485427867,1.4211061000823975,500,234.0,4,54
22,2,Optimal,195.84133729847977,124.18522882461548,500,243.0,12,69
23,3,Optimal,200.19280021464218,4.074398994445801,500,254.0,5,70
24,4,Optimal,180.30053665477658,74.10575485229492,500,221.0,5,73
25,0,EGP,80.48390019779973,0.008756160736083984,100,90.0,4,53
26,1,EGP,86.05334187825885,0.009369850158691406,100,98.0,6,64
27,2,EGP,84.03381067027729,0.009330987930297852,100,95.0,7,60
28,3,EGP,80.2779163729065,0.00991678237915039,100,91.0,4,56
29,4,EGP,85.83024753442093,0.008972883224487305,100,98.0,4,57
30,0,EGP,111.62429840350562,0.02698493003845215,200,127.0,4,58
31,1,EGP,106.18351282562904,0.029822111129760742,200,122.0,4,56
32,2,EGP,106.54565080303885,0.025390148162841797,200,121.0,3,56
33,3,EGP,123.3698823008932,0.028384923934936523,200,142.0,7,68
34,4,EGP,98.18244969444677,0.02873396873474121,200,113.0,3,47
35,0,EGP,110.11288544785663,0.043740272521972656,300,126.0,6,65
36,1,EGP,97.71009525237531,0.046633005142211914,300,114.0,3,30
37,2,EGP,96.40400815151607,0.051880836486816406,300,114.0,2,37
38,3,EGP,100.07068431027967,0.047930240631103516,300,116.0,6,46
39,4,EGP,118.87242990434504,0.05515599250793457,300,140.0,5,51
40,0,EGP,117.37192814283024,0.07042908668518066,400,140.0,4,46
41,1,EGP,102.21335168891359,0.07249999046325684,400,123.0,3,48
42,2,EGP,106.81812601682951,0.07752084732055664,400,127.0,1,38
43,3,EGP,113.01885052252818,0.07520198822021484,400,135.0,3,38
44,4,EGP,109.68500035268166,0.07737874984741211,400,133.0,3,38
45,0,EGP,124.19055956294483,0.09999918937683105,500,155.0,3,40
46,1,EGP,120.17979567807201,0.09942007064819336,500,151.0,4,31
47,2,EGP,140.86945840551942,0.10361027717590332,500,170.0,2,45
48,3,EGP,119.44293389843011,0.10843276977539062,500,151.0,0,29
49,4,EGP,112.98006733022393,0.09639906883239746,500,143.0,2,42
50,0,EGP-v2,86.74616720838439,0.4205598831176758,100,94.0,10,65
51,1,EGP-v2,88.21267172455447,0.6152880191802979,100,96.0,10,63
52,2,EGP-v2,84.81854271317054,0.47011399269104004,100,93.0,9,53
53,3,EGP-v2,80.03769919681234,0.6388027667999268,100,86.0,12,60
