,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,82.87092619310003,0.44576406478881836,100,89,9,59
1,1,EGP,83.39738424172656,0.4809279441833496,100,90,9,61
2,2,EGP,79.32155093758422,0.4630427360534668,100,86,9,54
3,3,EGP,83.36511099213,0.5155761241912842,100,90,12,60
4,4,EGP,82.83126225046047,0.37299084663391113,100,90,9,54
5,0,EGP,107.84417022478947,0.6927590370178223,200,118,6,57
6,1,EGP,108.86127389549446,0.5056009292602539,200,119,12,63
7,2,EGP,110.42411551871858,0.5970990657806396,200,122,8,62
8,3,EGP,110.1596613729423,0.5986518859863281,200,121,14,64
9,4,EGP,109.75251723436169,0.48596787452697754,200,120,16,64
10,0,EGP,118.13022077985286,0.5240938663482666,300,138,6,40
11,1,EGP,134.13636065916674,0.4934680461883545,300,153,11,62
12,2,EGP,128.16185949498433,0.6539208889007568,300,143,15,72
13,3,EGP,124.42459635275144,0.6266191005706787,300,141,6,59
14,4,EGP,112.1473244321879,0.5892879962921143,300,125,8,68
15,0,EGP,148.01929189010664,0.5572271347045898,400,176,7,59
16,1,EGP,117.19639775698097,0.5806388854980469,400,139,3,54
17,2,EGP,139.88459174371047,0.9059991836547852,400,168,7,55
18,3,EGP,137.8025370786822,0.7748630046844482,400,165,9,38
19,4,EGP,139.67449389840823,0.8643679618835449,400,167,5,63
20,0,EGP,142.21743081463882,0.8061070442199707,500,177,3,54
21,1,EGP,158.85993251484967,0.79830002784729,500,201,5,54
22,2,EGP,158.6054780506778,0.837324857711792,500,205,6,52
23,3,EGP,173.62066618612064,0.7812180519104004,500,216,4,62
24,4,EGP,143.85985303776366,0.8341708183288574,500,187,5,48
25,0,Knapsack,46.153106604303595,1.4217827320098877,100,50,6,31
26,1,Knapsack,60.29692962805237,2.145510196685791,100,66,6,52
27,2,Knapsack,56.77967914128614,1.687317132949829,100,61,9,48
28,3,Knapsack,50.19028639687646,2.026074171066284,100,54,16,39
29,4,Knapsack,48.36504887833659,1.7197790145874023,100,53,4,31
30,0,Knapsack,65.69124597170767,2.1418802738189697,200,73,8,37
31,1,Knapsack,76.80985968957968,2.062938928604126,200,87,2,44
32,2,Knapsack,66.1845930632172,1.6308581829071045,200,75,3,33
33,3,Knapsack,62.646238659226974,1.9806101322174072,200,69,7,36
34,4,Knapsack,60.53353327705541,1.717257022857666,200,67,4,32
35,0,Knapsack,74.94675078017848,1.8495922088623047,300,87,7,37
36,1,Knapsack,79.44662449669319,2.0529990196228027,300,93,1,33
37,2,Knapsack,69.99940321833479,1.8141820430755615,300,82,1,27
38,3,Knapsack,69.59021744686264,1.929628849029541,300,81,5,28
39,4,Knapsack,76.26159801136401,2.078878879547119,300,90,0,22
40,0,Knapsack,84.93467362384783,1.67048978805542,400,106,2,21
41,1,Knapsack,83.1311144562349,2.0581870079040527,400,101,0,30
42,2,Knapsack,77.05731977318182,2.319383144378662,400,98,4,25
43,3,Knapsack,88.36261179088316,2.026564836502075,400,110,1,23
44,4,Knapsack,92.04826728301688,2.141602039337158,400,113,5,30
45,0,Knapsack,106.72271753445514,2.1591758728027344,500,141,1,25
46,1,Knapsack,83.81916595296221,1.829869031906128,500,105,1,30
47,2,Knapsack,98.27678508285032,2.1338329315185547,500,128,0,27
48,3,Knapsack,86.80992462059173,2.1540322303771973,500,112,2,22
49,4,Knapsack,89.24538813201305,1.8101248741149902,500,116,3,24
50,0,Random,9.496506528330212,0.004755973815917969,100,11,0,8
51,1,Random,11.904155809023301,0.004957914352416992,100,14,1,8
52,2,Random,12.67704961460611,0.0044498443603515625,100,15,0,8
53,3,Random,6.062737922220933,0.004976749420166016,100,7,0,5
54,4,Random,10.273679051611284,0.004745006561279297,100,12,0,6
55,0,Random,17.86318284170946,0.00556182861328125,200,21,0,8
56,1,Random,10.26430073013779,0.005136013031005859,200,13,0,2
57,2,Random,16.300091571643563,0.0048220157623291016,200,20,0,7
58,3,Random,17.79212999828748,0.005257844924926758,200,21,1,9
59,4,Random,8.816475877285546,0.005227088928222656,200,11,0,3
60,0,Random,21.986649644437943,0.005242824554443359,300,28,0,8
61,1,Random,25.559251223096556,0.005542278289794922,300,31,0,11
62,2,Random,23.236351241519046,0.005207061767578125,300,30,0,3
63,3,Random,20.53014843819055,0.005323886871337891,300,26,0,6
64,4,Random,24.702326752353308,0.005572080612182617,300,31,0,9
65,0,Random,21.442104945131227,0.005772829055786133,400,29,1,6
66,1,Random,26.747471131649316,0.005753278732299805,400,35,1,5
67,2,Random,36.395428923738706,0.006349086761474609,400,49,2,7
68,3,Random,24.58949268645805,0.006501197814941406,400,33,1,2
69,4,Random,21.81307069052308,0.005842924118041992,400,31,0,3
70,0,Random,38.19818185196309,0.006237983703613281,500,56,0,6
71,1,Random,49.21672436778695,0.006677150726318359,500,70,0,9
72,2,Random,30.075264971705995,0.006751060485839844,500,45,0,6
73,3,Random,40.50460744501381,0.007234096527099609,500,56,1,5
74,4,Random,33.951867436806076,0.006161689758300781,500,50,0,10
