,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,84.3629022831981,0.009294986724853516,100,98,3,51
1,1,EGP,85.56176560826113,0.010500907897949219,100,97,6,61
2,2,EGP,86.1003380435228,0.009221792221069336,100,98,5,54
3,3,EGP,86.43332835608471,0.00946497917175293,100,97,8,53
4,4,EGP,84.16878639963163,0.009469032287597656,100,98,3,56
5,0,EGP,140.17985365180485,0.023325204849243164,200,163,7,67
6,1,EGP,127.37073718788342,0.026618003845214844,200,151,8,54
7,2,EGP,123.57337900853656,0.024396896362304688,200,147,2,48
8,3,EGP,141.8152847907116,0.02531886100769043,200,165,6,63
9,4,EGP,134.01364886404338,0.02431488037109375,200,158,2,58
10,0,EGP,173.5214063892091,0.045057058334350586,300,208,6,63
11,1,EGP,172.26586334045038,0.05106616020202637,300,208,1,56
12,2,EGP,171.8739716285807,0.06933927536010742,300,208,4,59
13,3,EGP,161.92515785488314,0.05425095558166504,300,200,1,53
14,4,EGP,167.6867014873247,0.05913376808166504,300,204,4,61
15,0,EGP,221.45093157812042,0.08060717582702637,400,280,7,39
16,1,EGP,212.92336871798517,0.0790560245513916,400,265,6,51
17,2,EGP,222.27547970746758,0.07809305191040039,400,283,2,47
18,3,EGP,205.49976154169136,0.08083105087280273,400,259,1,58
19,4,EGP,211.21900291806182,0.08108282089233398,400,266,3,54
20,0,EGP,250.61960632311752,0.11577773094177246,500,332,0,57
21,1,EGP,252.72090016622406,0.12786293029785156,500,334,0,64
22,2,EGP,256.6982181914636,0.13294100761413574,500,331,4,58
23,3,EGP,262.58409387507066,0.12619972229003906,500,336,3,56
24,4,EGP,249.85802100763098,0.11713099479675293,500,318,5,62
25,0,EGP-v2,19.249193859736202,1.9737269878387451,100,20,5,12
26,1,EGP-v2,17.95522293732987,2.8780219554901123,100,19,6,16
27,2,EGP-v2,18.163454108335902,1.6644196510314941,100,19,7,18
28,3,EGP-v2,18.12477903813386,2.2526638507843018,100,19,7,14
29,4,EGP-v2,18.816884109345654,2.6583359241485596,100,20,3,13
30,0,EGP-v2,23.764126296179754,4.258224964141846,200,26,5,17
31,1,EGP-v2,23.78561249301932,3.03853178024292,200,26,5,16
32,2,EGP-v2,25.206992513308908,3.5810530185699463,200,28,2,19
33,3,EGP-v2,22.12948545596928,3.973543882369995,200,24,6,17
34,4,EGP-v2,26.134449163761637,2.998491048812866,200,29,5,12
35,0,EGP-v2,23.14357802158948,3.3934991359710693,300,25,7,17
36,1,EGP-v2,34.00642991633186,5.330488920211792,300,37,6,22
37,2,EGP-v2,30.335876314929514,7.7684431076049805,300,34,4,18
38,3,EGP-v2,23.245211864619364,8.521854877471924,300,26,1,14
39,4,EGP-v2,30.684436250717003,4.561086893081665,300,34,2,19
40,0,EGP-v2,32.76019748119861,8.727199792861938,400,38,0,12
41,1,EGP-v2,35.14406573603794,6.364143133163452,400,40,4,16
42,2,EGP-v2,33.11103030309694,10.855869054794312,400,39,4,14
43,3,EGP-v2,27.489387557731284,16.129714965820312,400,30,2,16
44,4,EGP-v2,27.89165537782017,9.96509313583374,400,32,2,16
45,0,EGP-v2,27.052839816291876,10.911916017532349,500,34,3,10
46,1,EGP-v2,31.555686017293073,10.2307448387146,500,37,0,10
47,2,EGP-v2,30.530392911258335,16.161078929901123,500,36,1,12
48,3,EGP-v2,27.833402950486168,9.111692190170288,500,34,0,8
49,4,EGP-v2,26.553048877977997,10.173635721206665,500,30,3,13
50,0,Knapsack,89.41941724471779,2.9655308723449707,100,97,11,65
51,1,Knapsack,89.91144377672697,3.1826558113098145,100,99,10,66
52,2,Knapsack,90.07206311234329,2.853679895401001,100,98,11,66
53,3,Knapsack,88.62660449101695,3.615574836730957,100,97,11,67
54,4,Knapsack,90.93147540007294,2.9551050662994385,100,99,15,57
55,0,Knapsack,158.3467226058141,3.1440200805664062,200,179,9,70
56,1,Knapsack,163.02427354066324,3.148576021194458,200,184,15,87
57,2,Knapsack,166.38155761653513,2.8806731700897217,200,187,14,85
58,3,Knapsack,174.47058731302695,3.218471050262451,200,196,11,91
59,4,Knapsack,164.25873706152743,2.9592790603637695,200,185,15,82
60,0,Knapsack,243.78030725602778,3.164743185043335,300,285,6,95
61,1,Knapsack,232.17166158422714,2.936838150024414,300,275,15,88
62,2,Knapsack,233.5127856818261,3.0646471977233887,300,270,14,105
63,3,Knapsack,228.274374603602,2.658644914627075,300,264,17,104
64,4,Knapsack,233.17627319266796,3.09018874168396,300,270,10,96
65,0,Knapsack,284.34634300376587,2.9014761447906494,400,350,11,98
66,1,Knapsack,273.22060655614183,2.985706090927124,400,338,9,78
67,2,Knapsack,311.8797506571844,3.5230021476745605,400,374,7,120
68,3,Knapsack,295.2212294470935,3.2097887992858887,400,351,16,110
69,4,Knapsack,288.08171403556764,3.865604877471924,400,352,11,86
70,0,Knapsack,321.8226499159799,3.403420925140381,500,399,14,107
71,1,Knapsack,353.41563664210526,3.275146007537842,500,436,11,117
72,2,Knapsack,326.26500321253604,3.66878080368042,500,413,4,99
73,3,Knapsack,322.7943832319201,3.4678609371185303,500,397,17,103
74,4,Knapsack,316.1437316655637,2.968736171722412,500,402,8,93
75,0,Random,32.17303015321032,0.0035767555236816406,100,37,0,20
76,1,Random,37.39425270263136,0.004086017608642578,100,42,3,30
77,2,Random,39.19215229455388,0.004070758819580078,100,45,1,23
78,3,Random,28.14538872451349,0.00396418571472168,100,32,2,19
79,4,Random,31.629036737292157,0.0037078857421875,100,37,0,23
80,0,Random,63.786400388786355,0.004392862319946289,200,75,2,35
81,1,Random,62.60337426797197,0.004311084747314453,200,75,3,30
82,2,Random,62.877353010746695,0.00397491455078125,200,76,1,25
83,3,Random,67.88076114106356,0.004378080368041992,200,81,2,23
84,4,Random,44.21450598317662,0.0046427249908447266,200,53,1,20
85,0,Random,87.68849597332675,0.004766941070556641,300,108,2,36
86,1,Random,86.36449809409109,0.004585981369018555,300,109,4,24
87,2,Random,90.79581398543891,0.006864786148071289,300,117,1,24
88,3,Random,84.76555372795157,0.004309892654418945,300,105,2,26
89,4,Random,85.77317611184655,0.0047419071197509766,300,109,0,28
90,0,Random,94.98964549810685,0.004681110382080078,400,125,3,21
91,1,Random,121.08141912877367,0.005291938781738281,400,159,2,32
92,2,Random,108.01851990918851,0.005258798599243164,400,144,1,24
93,3,Random,110.1402143388603,0.0050029754638671875,400,143,0,32
94,4,Random,116.93891266007857,0.005588054656982422,400,158,2,36
95,0,Random,141.09465908570945,0.005990028381347656,500,196,2,32
96,1,Random,167.41194957930406,0.005594968795776367,500,229,3,40
97,2,Random,117.35220148349107,0.005955219268798828,500,171,1,29
98,3,Random,162.09439680164184,0.005835056304931641,500,226,1,26
99,4,Random,137.20878652224454,0.005360841751098633,500,197,0,25
