,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,159.3014295561407,0.25588297843933105,100,380,0,66
1,1,EGP,129.94151707151678,0.23344826698303223,100,320,0,42
2,2,EGP,137.66586819328313,0.26035308837890625,100,332,0,42
3,3,EGP,149.20157715197797,0.2518472671508789,100,359,0,31
4,4,EGP,147.60828999395864,0.28215599060058594,100,361,0,50
5,0,EGP,155.13462380097636,0.22959280014038086,200,374,0,51
6,1,EGP,127.28430703165695,0.22562694549560547,200,309,0,41
7,2,EGP,163.03407211155303,0.2731029987335205,200,391,0,63
8,3,EGP,147.40123519941088,0.23412418365478516,200,347,0,54
9,4,EGP,132.11043230888336,0.26696085929870605,200,318,0,46
10,0,EGP,139.9870180127601,0.2274160385131836,300,344,0,36
11,1,EGP,143.02002796793295,0.2319049835205078,300,350,0,43
12,2,EGP,134.613209915458,0.25682997703552246,300,326,0,43
13,3,EGP,140.09581674777704,0.24450278282165527,300,345,0,39
14,4,EGP,135.18007847981855,0.29176902770996094,300,325,0,40
15,0,EGP,141.6901723179953,0.22109603881835938,400,348,0,47
16,1,EGP,147.0493002230289,0.23065924644470215,400,354,0,52
17,2,EGP,152.29542760873898,0.2560389041900635,400,368,0,53
18,3,EGP,161.85992734499737,0.2354118824005127,400,385,0,68
19,4,EGP,137.44172632415297,0.2678389549255371,400,330,0,52
20,0,EGP,135.54966316792573,0.2173151969909668,500,322,0,50
21,1,EGP,155.18768379028654,0.23093295097351074,500,373,0,59
22,2,EGP,148.50897233776396,0.25429821014404297,500,354,0,59
23,3,EGP,148.40607185955608,0.2488870620727539,500,354,0,54
24,4,EGP,146.4206714122298,0.27178406715393066,500,355,0,52
25,0,Knapsack,122.08186943113229,0.5735049247741699,100,296,0,51
26,1,Knapsack,114.4845650732159,0.5518968105316162,100,277,0,41
27,2,Knapsack,141.23069547014762,0.6756258010864258,100,343,0,37
28,3,Knapsack,116.70443001262821,0.5766363143920898,100,269,0,58
29,4,Knapsack,122.46595986788348,0.644611120223999,100,294,0,44
30,0,Knapsack,129.39868532192938,0.5759530067443848,200,311,0,50
31,1,Knapsack,119.5057397607654,0.56929612159729,200,281,0,45
32,2,Knapsack,144.2528316009734,0.6842539310455322,200,353,0,36
33,3,Knapsack,135.39330786580464,0.6139481067657471,200,325,0,40
34,4,Knapsack,112.4029454112924,0.6217930316925049,200,264,0,43
35,0,Knapsack,145.92657972026956,0.590576171875,300,348,0,56
36,1,Knapsack,135.8846097565663,0.5910379886627197,300,321,0,61
37,2,Knapsack,124.75716781257545,0.653961181640625,300,302,0,42
38,3,Knapsack,129.4500567720066,0.6174302101135254,300,312,0,47
39,4,Knapsack,138.85674056684766,0.6605660915374756,300,327,0,55
40,0,Knapsack,123.02175052063912,0.5703630447387695,400,299,0,40
41,1,Knapsack,126.3734391074453,0.5564999580383301,400,298,0,52
42,2,Knapsack,137.8938284504876,0.668208122253418,400,338,0,53
43,3,Knapsack,151.8393519613491,0.6325139999389648,400,356,0,63
44,4,Knapsack,117.50674339263408,0.6257419586181641,400,280,0,39
45,0,Knapsack,137.12347965257388,0.5838961601257324,500,328,0,45
46,1,Knapsack,135.99889854045486,0.6039941310882568,500,329,0,47
47,2,Knapsack,125.78796603992511,0.6372721195220947,500,297,0,49
48,3,Knapsack,116.806722309694,0.6029548645019531,500,276,0,46
49,4,Knapsack,121.73891859334226,0.647334098815918,500,296,0,43
50,0,Random,28.238453894628293,0.006762981414794922,100,77,0,8
51,1,Random,30.761212780138635,0.0065767765045166016,100,82,0,1
52,2,Random,32.80647274541718,0.0077397823333740234,100,90,0,7
53,3,Random,36.608652379563644,0.00661778450012207,100,94,0,9
54,4,Random,34.369089395815905,0.007372856140136719,100,90,0,4
55,0,Random,32.045713324048236,0.007352113723754883,200,80,0,6
56,1,Random,35.945569679654746,0.006948947906494141,200,98,0,8
57,2,Random,32.85750932292632,0.007692098617553711,200,88,0,9
58,3,Random,32.567201727991815,0.00748896598815918,200,83,0,8
59,4,Random,36.494661637317165,0.006912708282470703,200,95,0,8
60,0,Random,34.27381343449822,0.006386995315551758,300,90,0,8
61,1,Random,27.510631308997333,0.006320953369140625,300,71,0,6
62,2,Random,33.48441722118517,0.007251262664794922,300,92,0,5
63,3,Random,36.211861648593256,0.008396148681640625,300,96,0,7
64,4,Random,35.47648413445494,0.0073261260986328125,300,94,0,4
65,0,Random,36.30295311086527,0.006432056427001953,400,95,0,8
66,1,Random,33.59782320141,0.0066869258880615234,400,92,0,3
67,2,Random,31.779341731514226,0.007983207702636719,400,84,0,8
68,3,Random,34.592185441028256,0.008855104446411133,400,92,0,10
69,4,Random,34.73981111882729,0.007330894470214844,400,94,0,7
70,0,Random,33.819104978508456,0.0064618587493896484,500,90,0,7
71,1,Random,32.69159346774194,0.006976127624511719,500,85,0,8
72,2,Random,34.39096679715261,0.007710933685302734,500,88,0,6
73,3,Random,34.45744339961208,0.0065441131591796875,500,88,0,10
74,4,Random,38.39481632752187,0.0070760250091552734,500,99,0,9
