,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,86.3867011916838,0.6820440292358398,100,95.0,10,59
1,1,Optimal,87.67971562664773,4.293675899505615,100,96.0,8,53
2,2,Optimal,89.5276801322882,0.48202991485595703,100,98.0,8,61
3,0,Optimal,116.10295820436762,0.7664909362792969,150,131.0,8,62
4,1,Optimal,131.18641323384983,0.607215166091919,150,148.0,4,68
5,2,Optimal,122.33248647362925,2.8195621967315674,150,137.0,13,58
6,0,Optimal,137.9203157424411,2.0929229259490967,200,157.0,11,66
7,1,Optimal,131.55099792971805,3.052494764328003,200,150.0,8,54
8,2,Optimal,127.01378323522154,0.6225333213806152,200,146.0,12,63
9,0,Optimal,145.1474752790611,1.4612011909484863,250,168.0,6,58
10,1,Optimal,145.8527526226083,22.86009979248047,250,168.0,5,68
11,2,Optimal,145.72249236968335,28.605459928512573,250,171.0,5,55
12,0,EGP,86.3931040775079,0.45798301696777344,100,93.0,11,58
13,1,EGP,79.12930827537448,0.5196177959442139,100,85.0,8,52
14,2,EGP,75.77164699218352,0.5898680686950684,100,83.0,8,53
15,0,EGP,100.30865569436318,0.4415130615234375,150,110.0,8,54
16,1,EGP,97.92286856925242,0.37717413902282715,150,106.0,10,63
17,2,EGP,102.3089642712605,0.6720387935638428,150,110.0,12,65
18,0,EGP,120.7110401111477,0.6369919776916504,200,132.0,5,63
19,1,EGP,101.92684501786935,0.6989130973815918,200,111.0,10,56
20,2,EGP,115.69931970780127,0.38416290283203125,200,127.0,7,71
21,0,EGP,113.77113453321991,0.6562538146972656,250,126.0,8,65
22,1,EGP,134.62943925089843,0.6770679950714111,250,149.0,11,78
23,2,EGP,111.56472480092768,0.48925113677978516,250,126.0,8,57
24,0,AGP,90.23471114025509,67.45860695838928,100,98.0,13,69
25,1,AGP,78.43167629051536,55.15610218048096,100,85.0,11,52
26,2,AGP,83.0567627863323,72.23968601226807,100,91.0,8,51
27,0,AGP,97.5095169959506,75.49657130241394,150,106.0,10,53
28,1,AGP,112.27305759252835,99.7215039730072,150,123.0,17,66
29,2,AGP,100.59538295812428,99.53240513801575,150,108.0,12,71
30,0,AGP,106.92564235972898,113.6237120628357,200,117.0,8,56
31,1,AGP,108.35001802466519,117.67987895011902,200,119.0,5,58
32,2,AGP,104.03787515503306,101.13143706321716,200,115.0,8,53
33,0,AGP,114.18246322068921,113.31370902061462,250,128.0,4,53
34,1,AGP,129.39545812327918,152.4449360370636,250,146.0,9,66
35,2,AGP,116.4086231007744,118.33927297592163,250,132.0,4,51
36,0,Knapsack,58.6471550699039,1.8840880393981934,100,64.0,7,40
37,1,Knapsack,56.407696989284865,1.8358619213104248,100,60.0,7,44
38,2,Knapsack,60.396258842955,2.2686617374420166,100,67.0,2,39
39,0,Knapsack,58.3461757938328,1.89693284034729,150,64.0,9,36
40,1,Knapsack,55.68930992247552,2.2989981174468994,150,62.0,7,31
41,2,Knapsack,53.47613430771918,2.2271080017089844,150,59.0,5,34
42,0,Knapsack,60.66072576018845,1.787297010421753,200,70.0,5,26
43,1,Knapsack,58.80801276981907,2.084949016571045,200,65.0,6,31
44,2,Knapsack,80.78896146228885,2.138183832168579,200,90.0,7,44
45,0,Knapsack,63.97071903652553,1.6911890506744385,250,73.0,5,27
46,1,Knapsack,65.31259677555255,2.2936880588531494,250,75.0,3,20
47,2,Knapsack,66.38074948982937,1.9665141105651855,250,78.0,4,34
48,0,Random,6.92404768504454,0.0045740604400634766,100,8.0,0,3
49,1,Random,10.599685935484377,0.004374980926513672,100,12.0,1,7
50,2,Random,13.02501970888309,0.005417823791503906,100,15.0,0,7
51,0,Random,10.072448246640226,0.004940986633300781,150,12.0,0,4
52,1,Random,9.63335440711069,0.004884004592895508,150,11.0,1,3
53,2,Random,5.851718984127881,0.005592823028564453,150,7.0,0,2
54,0,Random,21.290314599007456,0.00497889518737793,200,25.0,0,14
55,1,Random,14.011940737979147,0.005644083023071289,200,17.0,0,6
56,2,Random,11.466542029238866,0.005126953125,200,14.0,0,3
57,0,Random,23.478646693179787,0.0054149627685546875,250,28.0,1,10
58,1,Random,15.87640407127988,0.006082057952880859,250,20.0,1,6
59,2,Random,16.09720323508559,0.005158901214599609,250,20.0,0,6
