,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,12.498653391830443,0.030466079711914062,100,13,3,9
1,1,EGP,13.923701513918555,0.03522491455078125,100,15,6,10
2,2,EGP,13.271979913955297,0.03165483474731445,100,14,4,10
3,3,EGP,11.658841345675835,0.03407001495361328,100,12,6,9
4,4,EGP,15.482305376686648,0.03095698356628418,100,17,4,13
5,0,EGP,16.935863825608855,0.0630791187286377,200,19,3,11
6,1,EGP,15.83971858889994,0.061466217041015625,200,17,7,11
7,2,EGP,19.191879375348726,0.05825996398925781,200,21,0,13
8,3,EGP,16.88624259656428,0.06482911109924316,200,18,5,9
9,4,EGP,18.661463579485186,0.061241865158081055,200,20,5,13
10,0,EGP,19.23843181453876,0.0844578742980957,300,22,2,7
11,1,EGP,22.977385526289957,0.08926105499267578,300,27,2,11
12,2,EGP,19.86211267679292,0.08839797973632812,300,22,2,9
13,3,EGP,21.993662623006525,0.08719110488891602,300,24,3,10
14,4,EGP,19.828549662432394,0.09382510185241699,300,22,2,11
15,0,EGP,23.633891741912528,0.11186099052429199,400,27,2,10
16,1,EGP,22.002933733418566,0.11671233177185059,400,26,1,11
17,2,EGP,26.38684419447235,0.12891292572021484,400,32,2,10
18,3,EGP,23.185642805307033,0.12276411056518555,400,26,4,13
19,4,EGP,19.27923685935342,0.13117599487304688,400,22,1,8
20,0,EGP,22.703096647855105,0.16027307510375977,500,27,1,5
21,1,EGP,24.41566792951126,0.1617269515991211,500,28,1,11
22,2,EGP,26.37617049727702,0.16659998893737793,500,31,2,14
23,3,EGP,28.109132789025534,0.16666579246520996,500,32,3,11
24,4,EGP,22.171460294421987,0.14724397659301758,500,26,1,9
25,0,Knapsack,59.24387983490011,2.520297050476074,100,66,4,40
26,1,Knapsack,58.75819732434486,3.297358274459839,100,64,11,42
27,2,Knapsack,62.514651032080444,2.9788012504577637,100,68,10,50
28,3,Knapsack,55.02547022802862,3.004271984100342,100,59,9,43
29,4,Knapsack,50.78424010331828,2.575549840927124,100,55,6,39
30,0,Knapsack,59.69836017880882,2.9625730514526367,200,67,7,32
31,1,Knapsack,69.91232399906244,3.0310487747192383,200,77,3,40
32,2,Knapsack,71.47045385374452,2.770817995071411,200,79,9,44
33,3,Knapsack,59.20670554408238,2.966049909591675,200,65,5,31
34,4,Knapsack,66.98913837299612,2.8034417629241943,200,75,5,37
35,0,Knapsack,73.57860933514722,2.722100019454956,300,86,8,29
36,1,Knapsack,73.79676767563238,2.6307530403137207,300,85,2,33
37,2,Knapsack,62.722972831888434,2.9211769104003906,300,73,0,19
38,3,Knapsack,67.39782178224567,2.7443430423736572,300,77,7,28
39,4,Knapsack,71.94020416600723,3.030449151992798,300,81,4,41
40,0,Knapsack,99.54968570756368,2.5963451862335205,400,120,3,38
41,1,Knapsack,82.63315772527439,2.919158935546875,400,98,6,36
42,2,Knapsack,85.62553872207846,3.2694320678710938,400,102,3,35
43,3,Knapsack,80.37301802107872,2.9243321418762207,400,94,4,28
44,4,Knapsack,95.53560060391888,3.3915281295776367,400,116,4,40
45,0,Knapsack,100.38288904908964,2.998669147491455,500,125,1,32
46,1,Knapsack,104.30196686402678,2.9338080883026123,500,130,6,37
47,2,Knapsack,124.24617274174972,3.6349549293518066,500,152,3,38
48,3,Knapsack,97.11101680144071,3.5705997943878174,500,118,4,31
49,4,Knapsack,89.08822112579847,2.7846431732177734,500,108,5,33
50,0,Random,9.820102425529157,0.004110097885131836,100,11,1,5
51,1,Random,9.632143147954569,0.005334138870239258,100,11,1,7
52,2,Random,11.406253960006792,0.004380226135253906,100,13,1,8
53,3,Random,7.631269562524773,0.004850864410400391,100,9,0,4
54,4,Random,11.268683071876211,0.005151033401489258,100,13,0,8
55,0,Random,21.25805220488411,0.0056209564208984375,200,26,0,8
56,1,Random,11.765241637613018,0.005114078521728516,200,14,0,5
57,2,Random,14.707389734197832,0.005366086959838867,200,18,1,6
58,3,Random,17.255967729609832,0.005712032318115234,200,21,0,3
59,4,Random,12.604029277656169,0.005579948425292969,200,15,0,9
60,0,Random,21.321551258253987,0.005116701126098633,300,25,1,12
61,1,Random,24.14377223601943,0.005400896072387695,300,31,0,6
62,2,Random,21.982018463199704,0.0051822662353515625,300,29,0,8
63,3,Random,27.570170920344804,0.005429983139038086,300,33,2,14
64,4,Random,24.183995771695265,0.005663871765136719,300,30,0,13
65,0,Random,20.790435570735063,0.005471944808959961,400,28,0,6
66,1,Random,25.67873680257542,0.005761861801147461,400,33,0,6
67,2,Random,32.20114937211463,0.006708860397338867,400,42,1,6
68,3,Random,33.32657834125116,0.006140947341918945,400,45,0,6
69,4,Random,17.295386453665245,0.006449222564697266,400,24,1,5
70,0,Random,38.5066897812025,0.007090091705322266,500,54,0,11
71,1,Random,49.495579019325945,0.006357908248901367,500,68,1,6
72,2,Random,27.56524857660034,0.006571054458618164,500,40,0,6
73,3,Random,39.43825313520724,0.007628917694091797,500,60,0,8
74,4,Random,33.240524044242875,0.005997896194458008,500,49,0,8
