,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,EGP,555.161638298343,0.33880114555358887,100,698,9,145
1,1,EGP,535.2830134380719,0.35324907302856445,100,697,5,123
2,2,EGP,550.0207015158567,0.43923401832580566,100,718,4,114
3,3,EGP,562.0935785749447,0.36767101287841797,100,726,7,143
4,4,EGP,549.8457179683409,0.390103816986084,100,696,11,159
5,0,EGP,558.4074839120091,0.3470571041107178,200,728,7,143
6,1,EGP,561.5849929761262,0.3322439193725586,200,716,7,143
7,2,EGP,526.473817432679,0.38242292404174805,200,693,7,118
8,3,EGP,530.7081413054041,0.3451693058013916,200,679,6,125
9,4,EGP,521.547571028372,0.37964630126953125,200,689,1,106
10,0,EGP,561.5212825776546,0.3456308841705322,300,734,4,136
11,1,EGP,549.3068771198272,0.35045409202575684,300,709,4,140
12,2,EGP,553.7156655889012,0.3808777332305908,300,729,1,116
13,3,EGP,561.6588878737622,0.3434791564941406,300,716,9,148
14,4,EGP,550.1181256813405,0.39165282249450684,300,722,5,125
15,0,EGP,543.0652855857089,0.3464388847351074,400,710,8,115
16,1,EGP,522.759061573657,0.35004186630249023,400,667,1,140
17,2,EGP,539.2686793870907,0.36972999572753906,400,717,4,114
18,3,EGP,552.0017164607418,0.3873720169067383,400,711,7,145
19,4,EGP,583.5052008866522,0.3593001365661621,400,743,7,121
20,0,EGP,566.7235290001502,0.3502969741821289,500,743,11,119
21,1,EGP,538.6755178956032,0.3573129177093506,500,695,4,115
22,2,EGP,571.3343297888493,0.3361778259277344,500,722,8,137
23,3,EGP,563.6302584248397,0.356997013092041,500,731,5,129
24,4,EGP,527.4835242024495,0.3679790496826172,500,700,3,99
25,0,Knapsack,643.7654272742184,3.095501184463501,100,809,12,184
26,1,Knapsack,683.3700695556372,3.3845739364624023,100,892,16,181
27,2,Knapsack,654.9154035145589,3.245012044906616,100,832,17,184
28,3,Knapsack,619.2741787127326,3.238790988922119,100,797,6,150
29,4,Knapsack,649.4353665130554,3.499030113220215,100,843,7,151
30,0,Knapsack,642.7543451728992,3.0186238288879395,200,802,20,190
31,1,Knapsack,675.7559076685806,3.3443868160247803,200,854,16,178
32,2,Knapsack,658.4498038593189,3.589142084121704,200,835,11,155
33,3,Knapsack,649.7890424622891,3.1809539794921875,200,828,7,174
34,4,Knapsack,630.1324444928883,3.538105010986328,200,804,15,186
35,0,Knapsack,676.2503585357574,3.3700709342956543,300,858,21,183
36,1,Knapsack,661.1666038175094,3.4030959606170654,300,839,16,199
37,2,Knapsack,669.3319013480187,3.53085994720459,300,851,14,190
38,3,Knapsack,645.798349690177,3.2337899208068848,300,798,11,193
39,4,Knapsack,667.8879238676307,3.7235100269317627,300,840,15,190
40,0,Knapsack,648.7497020093703,3.2615110874176025,400,836,19,165
41,1,Knapsack,663.7940796752581,3.336448907852173,400,826,14,193
42,2,Knapsack,665.322085191831,3.4656119346618652,400,842,8,163
43,3,Knapsack,693.7563638220686,3.356783866882324,400,863,23,197
44,4,Knapsack,634.2111305174245,3.3017709255218506,400,790,22,184
45,0,Knapsack,645.630945736251,3.0315001010894775,500,832,11,166
46,1,Knapsack,667.8095389537104,3.1124701499938965,500,840,15,195
47,2,Knapsack,675.5604899545128,3.617396831512451,500,860,8,195
48,3,Knapsack,672.8104810308973,3.498793125152588,500,836,9,220
49,4,Knapsack,658.3036482449445,3.631748914718628,500,846,9,175
50,0,Random,419.82885757483456,0.008610963821411133,100,585,5,93
51,1,Random,391.61844698547924,0.009411096572875977,100,557,5,74
52,2,Random,424.32665192943824,0.008855104446411133,100,566,8,92
53,3,Random,438.04354929939495,0.008790016174316406,100,619,5,90
54,4,Random,366.91131995849605,0.008615970611572266,100,527,7,80
55,0,Random,418.04820621962,0.007889986038208008,200,583,4,98
56,1,Random,402.3167788722159,0.008021116256713867,200,547,6,107
57,2,Random,396.5618297877458,0.008559703826904297,200,567,0,85
58,3,Random,393.51194195804436,0.01373600959777832,200,570,3,57
59,4,Random,434.43412104689895,0.009449958801269531,200,588,3,97
60,0,Random,441.4315275418788,0.009821891784667969,300,593,3,101
61,1,Random,397.3247624179484,0.007867097854614258,300,553,3,78
62,2,Random,398.8654194887005,0.009710073471069336,300,559,2,91
63,3,Random,435.2179446763521,0.009058952331542969,300,611,3,96
64,4,Random,393.76179494145896,0.009412050247192383,300,560,3,71
65,0,Random,408.42392245045187,0.008713960647583008,400,575,5,90
66,1,Random,407.9374499821013,0.008554935455322266,400,585,4,72
67,2,Random,422.3171149347375,0.008362054824829102,400,581,6,92
68,3,Random,411.0975888837974,0.008533000946044922,400,564,2,91
69,4,Random,411.21053758901,0.00835108757019043,400,572,4,91
70,0,Random,421.9273752685022,0.007722139358520508,500,584,5,86
71,1,Random,380.74458936320485,0.007761240005493164,500,534,0,77
72,2,Random,433.57473123561965,0.009222984313964844,500,601,2,99
73,3,Random,432.7903335672646,0.009402751922607422,500,606,6,101
74,4,Random,387.39893255631677,0.008369922637939453,500,536,3,97
