,round,algorithm,QoS,runtime,n_requests,n_served,n_satisfied,n_partial_satisfied
0,0,Optimal,75.52346687322562,0.4517550468444824,100,76.0,61,74
1,0,Optimal,97.09227230283663,120.97455501556396,200,99.0,58,98
2,0,Optimal,107.27580323625094,122.5281310081482,300,113.0,42,105
3,0,Optimal,139.64468864342933,123.04726505279541,400,151.0,38,141
4,0,Optimal,146.67717695213918,4.756597995758057,500,166.0,25,153
5,0,Optimal,154.7863013291713,124.38661789894104,600,180.0,23,168
6,0,Optimal,172.39045684245204,2.283123016357422,700,210.0,16,191
7,0,Optimal,175.88335696998192,69.73823308944702,800,223.0,10,206
8,0,Optimal,160.0144762916651,6.06328010559082,900,208.0,11,196
9,0,Optimal,180.84379599436454,15.76000189781189,1000,248.0,8,228
10,0,EGP,72.84646176828217,0.008360862731933594,100,74.0,40,71
11,0,EGP,96.46055020869143,0.023015737533569336,200,100.0,38,94
12,0,EGP,103.67639200400626,0.034813880920410156,300,110.0,34,103
13,0,EGP,123.10394985414726,0.04997706413269043,400,135.0,26,122
14,0,EGP,135.52559358097974,0.08020496368408203,500,154.0,15,144
15,0,EGP,165.56127271510243,0.087738037109375,600,196.0,15,180
16,0,EGP,166.65301354221057,0.09595799446105957,700,201.0,17,188
17,0,EGP,151.03143688044992,0.11211705207824707,800,193.0,7,179
18,0,EGP,187.98511036868638,0.26057887077331543,900,244.0,11,222
19,0,EGP,181.1682027403176,0.18464398384094238,1000,247.0,9,232
20,0,AGP,50.846976271680674,15.327519178390503,100,51.0,47,51
21,0,AGP,68.2527559430005,34.29902625083923,200,69.0,49,68
22,0,AGP,92.61174750675212,50.96690273284912,300,96.0,53,91
23,0,AGP,94.08500131054255,51.470938205718994,400,101.0,26,98
24,0,AGP,106.62931270081175,88.72633910179138,500,115.0,29,111
25,0,AGP,135.81913921384117,103.24946594238281,600,150.0,31,138
26,0,AGP,119.93580653033838,85.21189284324646,700,137.0,20,125
27,0,AGP,129.97961134660136,112.40942001342773,800,154.0,15,145
28,0,AGP,132.2369087697256,135.66038298606873,900,167.0,11,153
29,0,AGP,143.80562546945004,145.16898775100708,1000,183.0,16,172
30,0,Knapsack,4.64519875947824,2.2980449199676514,100,5.0,2,5
31,0,Knapsack,12.595154065655962,2.851867914199829,200,13.0,4,13
32,0,Knapsack,21.27001674251555,2.2994091510772705,300,23.0,3,20
33,0,Knapsack,24.296406272366433,2.457879066467285,400,27.0,5,26
34,0,Knapsack,36.95398283428206,2.837822198867798,500,42.0,7,38
35,0,Knapsack,42.50103780645267,2.553615093231201,600,50.0,6,44
36,0,Knapsack,32.14652105383813,2.340128183364868,700,40.0,1,34
37,0,Knapsack,39.0845608482344,2.7448809146881104,800,50.0,2,46
38,0,Knapsack,44.59900140198557,2.5531580448150635,900,60.0,1,56
39,0,Knapsack,51.94005328000009,2.6360878944396973,1000,73.0,5,69
40,0,Random,4.946797036869131,0.004701852798461914,100,5.0,3,5
41,0,Random,12.348712840533208,0.005708932876586914,200,13.0,6,11
42,0,Random,9.602477877465962,0.0053212642669677734,300,10.0,2,9
43,0,Random,5.249812309146095,0.005643129348754883,400,6.0,0,5
44,0,Random,31.228141763072642,0.006747245788574219,500,36.0,6,30
45,0,Random,22.75194014716098,0.006370067596435547,600,27.0,4,23
46,0,Random,29.763639313146403,0.00664210319519043,700,37.0,2,33
47,0,Random,26.154097686462656,0.00739598274230957,800,35.0,1,32
48,0,Random,46.23735789766737,0.008320093154907227,900,64.0,1,59
49,0,Random,37.09871355725231,0.007400035858154297,1000,54.0,1,44
