,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,33.6,2.3033201599121096,10.0,10,2.3034740383148193,9.819999694824219,5.897994792732127
1,0.1,1,21.4,2.3036759185791014,10.5,10,2.304126910018921,10.0,6.1514591780015175
2,0.1,2,25.2,2.3044384765625,10.0,10,2.3039913578033446,10.0600004196167,2.9150218465525195
3,0.1,3,23.2,2.304511489868164,10.0,10,2.3056446601867675,10.0,5.934883990575958
4,0.1,4,18.6,2.3064317321777343,10.0,10,2.308416799545288,10.0,5.210345602057775
5,0.1,5,24.4,2.310131301879883,10.0,10,2.3117576168060303,10.0,5.720301537105387
6,0.1,6,14.6,2.3147584533691408,10.0,10,2.315334613418579,10.0,6.518696712862088
7,0.1,7,26.6,2.31907356262207,10.0,10,2.315033784866333,10.010000228881836,4.599834477256471
8,0.1,8,34.2,2.3190924072265626,10.0,10,2.315635411834717,10.010000228881836,4.46031178118305
9,0.1,9,21.0,2.3198682403564455,10.0,10,2.3199132167816163,10.0,3.8116149442351177
10,0.1,10,22.0,2.3235400390625,10.0,10,2.3191363006591796,10.25,3.631460477040268
11,0.1,11,31.4,2.3242472076416014,10.0,10,2.3202894123077393,10.220000267028809,5.105108131416
12,0.1,12,26.6,2.3274546813964845,10.0,10,2.3524506820678712,10.15999984741211,5.463527882189759
13,0.1,13,17.4,2.369817199707031,10.0,10,2.3686246635437014,11.520000457763672,3.601903283475547
14,0.1,14,15.8,2.386561813354492,11.0,10,2.409214213180542,10.0,6.106034298051591
15,0.1,15,26.6,2.4274729919433593,10.0,10,2.438353546142578,10.0,3.2688113556227787
16,0.1,16,31.4,2.458416290283203,10.0,10,2.4486951679229736,12.199999809265137,4.4050378594944055
17,0.1,17,11.6,2.47375617980957,11.5,10,2.4482579154968263,10.0,3.8269852319729654
18,0.1,18,25.2,2.4673056030273437,10.0,10,2.535437998199463,10.0,4.448340561274077
19,0.1,19,26.4,2.560712661743164,10.0,10,2.501583525085449,10.0,4.880274781763223
20,0.1,20,27.2,2.5248113250732422,10.0,10,2.4144092761993408,16.229999542236328,5.044103494842485
21,0.1,21,33.8,2.4374611663818357,14.5,10,2.396310544967651,10.229999542236328,2.3856546328121535
22,0.1,22,22.6,2.41390869140625,10.5,10,2.385540450668335,10.0,5.556292431406362
23,0.1,23,21.6,2.4008238983154295,10.0,10,2.4109007205963136,13.90999984741211,5.2200973577321355
24,0.1,24,22.4,2.433695831298828,15.5,10,2.4451466262817383,10.039999961853027,6.122225179210769
25,0.1,25,24.6,2.4698260498046873,10.0,10,2.4018480922698973,10.079999923706055,5.841676465899214
26,0.1,26,27.0,2.418455123901367,10.0,10,2.3813826095581057,12.220000267028809,5.6836776569826455
27,0.1,27,31.6,2.416475143432617,12.0,10,2.35071604347229,15.100000381469727,5.170507985697089
28,0.1,28,28.6,2.380027008056641,13.5,10,2.338788768386841,11.029999732971191,6.484650492734433
29,0.1,29,29.2,2.361727447509766,10.5,10,2.3832674182891846,13.930000305175781,2.203980544839361
30,0.1,30,27.2,2.413566665649414,16.0,10,2.4082144916534425,14.869999885559082,6.602667311973571
31,0.1,31,18.4,2.44940185546875,14.0,10,2.370060943603516,15.510000228881836,5.468732215732988
32,0.1,32,22.0,2.4230473327636717,13.5,10,2.406284047317505,14.390000343322754,6.667628562096438
33,0.1,33,15.8,2.4500404357910157,12.5,10,2.350949834060669,14.050000190734863,7.3860083989338925
34,0.1,34,27.8,2.392441635131836,13.5,10,2.3007184131622314,14.430000305175781,5.645999278915778
