,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,2.1354891764163972,2.3033201599121096,10.0,5,2.3033103775024415,9.890000343322754,2.83246484540953
1,0.1,1,2.0567746956050397,2.3034303283691404,10.0,4,2.303393682479858,9.550000190734863,2.4567101271140426
2,0.1,2,2.137139359384775,2.3035340118408203,10.0,4,2.3032949653625487,10.0,0.8384914613895432
3,0.1,3,2.115126778936386,2.3034439086914062,10.0,5,2.3034713607788087,9.75,3.2100478035641893
4,0.1,4,2.054265696465969,2.3036544036865236,10.0,4,2.303441844177246,9.979999542236328,1.9861533391421715
5,0.1,5,1.9097677088677885,2.3037184143066405,10.0,4,2.3038023609161375,10.0,2.2411313066659773
6,0.1,6,2.0052831734816237,2.304168243408203,10.0,3,2.3039941997528075,10.0,2.137841983614144
7,0.1,7,1.982044927716255,2.3044122314453124,10.0,4,2.3038339641571044,10.0,1.680897776741519
8,0.1,8,1.9082193975448607,2.304419631958008,10.0,1,2.3039141273498536,10.0,0.2522229467692191
9,0.1,9,1.7365004182338715,2.304500732421875,10.0,5,2.304236908340454,9.829999923706055,2.2453790626720447
10,0.1,10,1.5914241239070894,2.3048755645751955,10.0,5,2.3044434352874754,9.609999656677246,1.7727632802491815
11,0.1,11,1.646510590457916,2.3053604125976563,10.0,5,2.304862755203247,9.510000228881836,2.4360215147514674
12,0.1,12,1.4465461174726486,2.3061923217773437,10.5,5,2.307066104507446,12.34000015258789,2.6887969828239275
13,0.1,13,1.547739515328407,2.309615478515625,12.0,5,2.309086819076538,11.789999961853027,1.7579846834668214
14,0.1,14,1.5848810594081877,2.312234191894531,12.0,5,2.311966147232056,10.010000228881836,2.5466205985976957
15,0.1,15,1.4853065179586407,2.3154827880859377,10.0,5,2.3156669876098634,10.59000015258789,1.5178731268548562
16,0.1,16,1.4624742705345155,2.319749755859375,10.0,5,2.3193276042938233,10.260000228881836,2.0859863787906696
17,0.1,17,1.3162373183012008,2.324607086181641,10.0,5,2.3217869201660157,10.0,1.4825051128299607
18,0.1,18,1.286590146446228,2.3265567779541017,10.0,5,2.333857330703735,10.0,2.1812033223660867
19,0.1,19,1.4261532081842423,2.3396043395996093,10.0,5,2.3388609188079834,12.479999542236328,2.5395534933655273
20,0.1,20,1.3137023928165434,2.3449246215820314,11.5,4,2.336612917327881,11.34000015258789,1.9030322855345259
21,0.1,21,1.3418852755069732,2.343266067504883,13.0,5,2.335655703353882,10.0,1.0701685945691002
22,0.1,22,1.4004090454816818,2.3412351989746094,10.0,5,2.335832144165039,10.0,2.672240481242949
23,0.1,23,1.2782199545502662,2.340830154418945,10.0,4,2.345094147491455,10.039999961853027,1.991029216979351
24,0.1,24,1.367136940449476,2.351394271850586,10.0,4,2.360129538345337,10.140000343322754,2.4420931277186684
25,0.1,25,1.4553304234147073,2.36753662109375,10.0,4,2.3504139175415037,9.850000381469727,2.301818771062891
26,0.1,26,1.272361060231924,2.3565557861328124,14.0,4,2.360895568084717,10.0,2.222819366604606
27,0.1,27,1.3026932504177091,2.3692321014404296,10.0,5,2.3528437469482424,11.640000343322754,2.9259442827287176
28,0.1,28,1.2613961577713488,2.358949203491211,11.5,4,2.350030072402954,9.890000343322754,2.6233057844805003
29,0.1,29,1.4305250994682315,2.3550942230224607,10.5,5,2.3694535858154295,10.510000228881836,0.5955937219915808
30,0.1,30,1.2070255649884543,2.375124664306641,10.0,3,2.3767560245513915,14.680000305175781,1.8439571448332819
31,0.1,31,1.4309440054893496,2.382029800415039,13.5,5,2.379457746887207,10.279999732971191,2.4483940623769245
32,0.1,32,1.4201646944681803,2.386110992431641,10.0,3,2.3928728889465334,10.579999923706055,2.201681091735019
33,0.1,33,1.3567810682058332,2.3999514770507813,10.5,5,2.3892578788757324,14.279999732971191,3.9886190560660615
34,0.1,34,1.420521019299825,2.3962615966796874,13.0,3,2.3964026721954346,10.0,1.599526372874203
35,0.1,35,1.4152270138263703,2.405874099731445,10.0,3,2.382458670806885,14.8100004196167,2.246968262027993
36,0.1,36,1.415655320882797,2.3923934173583983,14.0,3,2.3976989013671877,11.819999694824219,1.7599082776470736
37,0.1,37,1.4176758170723915,2.4094221496582033,11.5,4,2.3917443420410156,12.420000076293945,2.031041079839054
38,0.1,38,1.4081568270524343,2.406080322265625,12.5,3,2.4178761627197267,10.359999656677246,1.6168018355319924
