,C,Round,Average Loss Train,SDS Loss,SDS Accuracy,Workers Number,Large Test Loss,Large Test Accuracy,Communication Cost
0,0.1,0,0.4753379664011911,2.2973719024658203,8.0,10.0,2.2899805591583253,10.470000267028809,4.820973504168891
1,0.1,1,0.47115383551373374,2.287555160522461,12.5,10.0,2.2721739990234373,17.15999984741211,4.343324005785464
2,0.1,2,0.4645359191844293,2.2719251251220705,14.0,10.0,2.2525750282287595,19.290000915527344,3.6178850031874514
3,0.1,3,0.3980710739481884,2.254792404174805,14.5,10.0,2.2322385776519775,19.31999969482422,3.7526088933544206
4,0.1,4,0.3750252336313967,2.2368662261962893,16.5,10.0,2.2067371566772462,21.190000534057617,2.2852397853137942
5,0.1,5,0.3708019995713862,2.214790802001953,18.0,10.0,2.17812103805542,25.399999618530273,2.856955026409006
6,0.1,6,0.2959874510261746,2.1891241455078125,20.5,10.0,2.1439607383728028,38.709999084472656,3.177181378190664
7,0.1,7,0.3056589959499429,2.1601670837402343,33.0,10.0,2.1118983180999757,37.65999984741211,5.161661947003196
8,0.1,8,0.3163606649772216,2.1327601623535157,33.5,10.0,2.0702432960510255,39.83000183105469,3.897950097672207
9,0.1,9,0.3146177926529277,2.094160919189453,36.5,10.0,2.027398946380615,44.66999816894531,4.967128483194289
10,0.1,10,0.31930727740413933,2.0544994354248045,39.5,10.0,1.9799409072875978,49.15999984741211,5.647517806393102
11,0.1,11,0.24840748990884517,2.0091446685791015,48.5,10.0,1.9569763082504272,42.060001373291016,4.0442658326168734
12,0.1,12,0.27938982372440263,1.9882582855224609,37.0,10.0,1.9134706691741943,48.9900016784668,2.333282121441959
13,0.1,13,0.25108253101605077,1.9455787658691406,43.5,10.0,1.8648207525253295,53.56999969482422,4.049256487424196
14,0.1,14,0.25312751059557403,1.9017955017089845,50.5,10.0,1.8192913274765015,58.209999084472656,4.299508884342931
15,0.1,15,0.2207332870682488,1.8618562316894531,52.5,10.0,1.7698272039413452,56.27000045776367,3.9415317112372232
16,0.1,16,0.272594140679172,1.8159230041503907,56.0,10.0,1.730838032913208,59.95000076293945,3.758297769978097
17,0.1,17,0.20084372137133572,1.7789170837402344,57.5,10.0,1.689061761856079,61.38999938964844,5.007669043306622
18,0.1,18,0.2201281810960566,1.7400252532958984,56.5,10.0,1.6450887685775757,61.849998474121094,3.34635284105871
19,0.1,19,0.22482634250341893,1.6986203384399414,57.5,10.0,1.6061655027389525,60.36000061035156,4.448969748664904
20,0.1,20,0.2222048066850239,1.660270004272461,56.0,10.0,1.5695005701065063,61.0099983215332,4.700793921825696
21,0.1,21,0.22106404393211904,1.624434814453125,55.5,10.0,1.5204498809814453,66.48999786376953,5.753569770746179
22,0.1,22,0.19709587211128618,1.5764597320556641,62.0,10.0,1.478553931236267,66.70999908447266,4.264549551905233
23,0.1,23,0.17430928941467758,1.5360658645629883,62.0,10.0,1.4408398141860963,66.72000122070312,3.6102476889269233
24,0.1,24,0.1470523740248596,1.5021493530273438,61.5,10.0,1.3955769151687623,68.91000366210938,3.7906995709453635
25,0.1,25,0.1499309927709646,1.4590058898925782,65.0,10.0,1.3691432497024536,65.3499984741211,6.396573103261354
26,0.1,26,0.21202813301989712,1.4329993438720703,61.5,10.0,1.3249535488128663,68.16000366210938,4.38087598197797
27,0.1,27,0.22564208887341616,1.3907310104370116,65.0,10.0,1.2906217401504516,71.38999938964844,4.552317056168533
28,0.1,28,0.19985592102398123,1.3570496368408203,70.5,10.0,1.2590747695922853,69.93000030517578,4.352787341618693
29,0.1,29,0.1828463373023849,1.3258926010131835,67.5,10.0,1.2342674997329712,68.0,4.910040419289938
30,0.1,30,0.20371554120067836,1.3037804412841796,65.0,10.0,1.207279323577881,68.95999908447266,3.488370443996592
31,0.1,31,0.16900476428760994,1.2783219146728515,65.5,10.0,1.1768148363113404,70.20999908447266,5.405070683352259
32,0.1,32,0.18108641247377694,1.2481541061401367,68.0,10.0,1.1365363731384277,71.91999816894531,4.319405810422539
33,0.1,33,0.1909112827934376,1.2098305892944337,67.5,10.0,1.1025493885040283,73.81999969482422,3.510194444679736
34,0.1,34,0.1637403836864701,1.1765059280395507,69.5,10.0,1.0783034429550171,72.93000030517578,6.386882832418931
35,0.1,35,0.20753366765293896,1.1503388595581054,69.0,10.0,1.0570428372383118,73.62000274658203,4.44674993612939
36,0.1,36,0.18933988182114744,1.131188850402832,68.0,10.0,1.0209382431983949,77.62999725341797,4.488518309166642
37,0.1,37,0.1895830730378511,1.098998146057129,70.5,10.0,1.0007428595542909,74.9800033569336,5.989934056733045
38,0.1,38,0.199778255136358,1.0794588470458983,71.5,10.0,0.9737305621147155,76.56999969482422,6.516566675261035
39,0.1,39,0.1942033671608777,1.054603271484375,75.0,10.0,0.9590299719810486,76.55000305175781,4.542122085497176
40,0.1,40,0.18825615349828634,1.0406940841674805,72.0,10.0,0.9420965774536133,75.97000122070312,3.519669584054772
41,0.1,41,0.18696490249373166,1.0258530807495116,70.5,10.0,0.9205405873298645,77.76000213623047,4.5967004761527015
42,0.1,42,0.1622501767650341,1.0059277725219726,73.5,10.0,0.8834967077255249,81.02999877929688,4.832181289612224
43,0.1,43,0.1476103987133489,0.9698578643798829,75.0,10.0,0.8569638373374939,81.86000061035156,5.003361208957951
44,0.1,44,0.15050389502391787,0.9462856674194335,75.5,10.0,0.8387042640686035,82.38999938964844,3.7957487571417348
