,round,algorithm,QoA,QoD,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,0.7728498694614242,1.0,0.886424934730712,0.36460208892822266,100,0,49,0.9270346934295342,1.8136853971740168,0.6998845628909584,0.5817086718227623
1,0,EGP,0.8268472936649851,1.0,0.9134236468324926,0.36460208892822266,100,1,97,0.8977003360316439,2.0795057718723537,0.724547629696629,0.8410454702974812
2,0,EGP,0.963448151634466,1.0,0.981724075817233,0.36460208892822266,100,2,53,0.8340922543699627,1.3646602559154717,0.7975404060044287,1.0730831491854669
3,0,EGP,1.0,0.974309757308941,0.9871548786544705,0.36460208892822266,100,3,5,0.6074662077065236,0.6999550205601243,0.6486728093745739,0.9568574474707141
4,0,EGP,0.8304329683973981,1.0,0.915216484198699,0.36460208892822266,100,4,33,0.8562968008243113,1.863353968101173,0.6867297692217094,0.9127823239831243
5,0,EGP,0.8661334492442159,1.0,0.9330667246221079,0.36460208892822266,100,6,62,0.907818024244918,2.2207208621748737,0.7739514734891338,1.3204331600567771
6,0,EGP,0.6008679813986272,1.0,0.8004339906993136,0.36460208892822266,100,7,51,0.9423375246283024,2.225857138155376,0.5432055060269296,0.9169086421125268
7,0,EGP,0.8288566971920573,1.0,0.9144283485960287,0.36460208892822266,100,8,38,0.8612202595036,2.173882823936146,0.6900769566956574,1.097271709253792
8,0,EGP,0.8814823778382541,1.0,0.9407411889191271,0.36460208892822266,100,9,61,0.9035634684064612,2.021562498130498,0.7850458462447153,1.3675427617855653
9,0,EGP,0.6612046080621273,1.0,0.8306023040310637,0.36460208892822266,100,10,45,0.8829733103553966,2.7135352436710485,0.5441779184175239,0.6429921500286937
10,0,EGP,0.7925211860082313,1.0,0.8962605930041156,0.36460208892822266,100,11,74,0.9884105875716789,1.5125880522617432,0.7809317735799102,0.8477866744487206
11,0,EGP,0.7203371299273015,0.9077593433487733,0.8140482366380374,0.36460208892822266,100,12,27,0.9772065208988139,0.05774845615287731,0.6975436508261154,0.9801550226651441
12,0,EGP,0.8646128120726071,0.9647454004401851,0.9146791062563961,0.36460208892822266,100,13,64,0.913169993777951,0.8298829975811237,0.7777828058505581,1.1824289931792733
13,0,EGP,1.0,0.9241855974572265,0.9620927987286132,0.36460208892822266,100,14,17,0.7110171031963299,0.022350986154149634,0.762647338754639,0.7804950115818848
14,0,EGP,0.8636201413917464,1.0,0.9318100706958732,0.36460208892822266,100,15,36,0.8235460530066137,2.104847171323238,0.68716619439836,0.788626148133672
15,0,EGP,0.9252300100173501,1.0,0.962615005008675,0.36460208892822266,100,16,17,0.9152490502676385,3.513896818385732,0.8404790602849885,0.9963303621727204
16,0,EGP,0.835994869370155,0.9769141505952428,0.9064545099826988,0.36460208892822266,100,18,12,0.9816434605448524,0.528791579355506,0.8176383299150074,0.7596500734030778
17,0,EGP,1.0,0.9447508480439494,0.9723754240219746,0.36460208892822266,100,19,79,0.7285510622761591,0.48260792028737876,0.799070564034512,1.0350994398478852
18,0,EGP,0.8535433550848411,0.9794892230054763,0.9165162890451587,0.36460208892822266,100,20,32,0.9034142807693053,0.5360943477750989,0.7569576358541464,0.7412021177203363
19,0,EGP,0.8444638795470346,0.9548152718548246,0.8996395757009297,0.36460208892822266,100,22,90,0.9556685902078929,0.440111631240349,0.8001324697549275,0.8919589126921031
20,0,EGP,0.8089162240519516,0.9069774967168562,0.8579468603844039,0.36460208892822266,100,23,77,0.9959823113531145,0.10595422191531093,0.8048985354050662,1.036179254746749
21,0,EGP,0.809209549663314,1.0,0.904604774831657,0.36460208892822266,100,24,18,0.8837756920595066,1.5188148280682972,0.6929852417228206,0.7583740472933359
22,0,EGP,1.0,0.9447439717693471,0.9723719858846736,0.36460208892822266,100,25,39,0.6995761122756512,0.07188813749072753,0.7950123633547619,0.6244484197972571
23,0,EGP,0.8683599900045165,1.0,0.9341799950022582,0.36460208892822266,100,26,12,0.9492783399104909,5.651936149132759,0.8176383299150074,0.7596500734030778
24,0,EGP,0.8758544739485169,0.9858591307798539,0.9308568023641854,0.36460208892822266,100,27,93,0.9756658264871811,0.5093231670324229,0.851520300435698,0.6507318592338835
25,0,EGP,0.7819069096653674,0.9926140375379809,0.8872604736016741,0.36460208892822266,100,28,9,0.9464113433591242,1.1889358008786146,0.7283182530244916,1.2627954254988047
26,0,EGP,1.0,1.0,1.0,0.36460208892822266,100,29,87,0.5511094293363372,0.9027587276202853,0.7670389004522222,0.8410454702974812
27,0,EGP,0.8934351538262054,0.9389489496476909,0.9161920517369482,0.36460208892822266,100,30,42,0.8142541358544735,0.06735032211101474,0.7076892896806789,0.677860825634105
28,0,EGP,0.855581922055634,0.980919800138918,0.9182508610972759,0.36460208892822266,100,32,71,0.8991369946339676,1.0335326525073099,0.7547189166896016,1.2243346511181303
29,0,EGP,0.946259284460944,0.9729012483242238,0.9595802663925839,0.36460208892822266,100,33,12,0.8713790454540634,0.34312231322074044,0.8176383299150074,0.614109829978503
30,0,EGP,0.7899251580655586,1.0,0.8949625790327793,0.36460208892822266,100,34,45,0.7542527603519653,4.107219751728993,0.5441779184175239,0.714888649752859
31,0,EGP,1.0,1.0,1.0,0.36460208892822266,100,35,55,0.7533173246142848,2.087108839790206,0.769702788154303,1.1020054973022497
32,0,EGP,0.8102192823986016,0.9904354647401679,0.9003273735693847,0.36460208892822266,100,36,40,0.9853591305559173,1.221467545701587,0.7955784129545189,1.3171128982999083
33,0,EGP,0.83690811036331,0.894455850113843,0.8656819802385765,0.36460208892822266,100,37,78,0.9949711171767391,0.2975763848940184,0.8318792275400492,1.3530178837555886
34,0,EGP,0.8240189138038065,1.0,0.9120094569019033,0.36460208892822266,100,38,81,0.9334370360751639,4.504817962530941,0.7574559498789705,1.466380274673109
35,0,EGP,0.8732163362592544,1.0,0.9366081681296272,0.36460208892822266,100,39,26,0.8864686036070393,6.717523973819848,0.7596849398662937,1.0905960492944222
36,0,EGP,0.9220413958107723,1.0,0.9610206979053861,0.36460208892822266,100,40,70,0.8475029090173266,1.4813592316950814,0.7695443048280989,0.8173822301729279
37,0,EGP,1.0,0.9861020021905731,0.9930510010952865,0.36460208892822266,100,41,61,0.7538240691936032,0.6826401471695808,0.7850458462447153,0.82162012526385
38,0,EGP,0.8038691661831858,1.0,0.9019345830915929,0.36460208892822266,100,42,56,0.9062628069339491,1.19590432239321,0.7101319731171349,1.0141880007817081
39,0,EGP,0.8913770277373115,1.0,0.9456885138686557,0.36460208892822266,100,43,66,0.8651862385320945,2.9462691484434416,0.7565632662694061,0.607602862254025
40,0,EGP,0.7742391728466166,0.9902105785975942,0.8822248757221054,0.36460208892822266,100,44,33,0.9124905963750928,0.49775277464618695,0.6867297692217094,0.5956469886702445
41,0,EGP,0.7839278091965663,1.0,0.8919639045982832,0.36460208892822266,100,45,7,0.9021630194179731,6.05816201888876,0.6860908286145394,1.2231731432726196
42,0,EGP,0.7810082606516451,1.0,0.8905041303258225,0.36460208892822266,100,46,70,0.9885360441764538,1.71781074882266,0.7695443048280989,1.3171128982999083
43,0,EGP,0.7288359205783916,1.0,0.8644179602891958,0.36460208892822266,100,48,11,0.9926588494750337,2.0712712724251663,0.7214947700534253,1.03237300213784
44,0,EGP,0.9063301913715377,0.9648063074285922,0.935568249400065,0.36460208892822266,100,49,92,0.9743397984890484,1.2615090843817103,0.8806699898605861,1.613446010095788
45,0,EGP,0.6090285182057691,1.0,0.8045142591028845,0.36460208892822266,100,50,51,0.9341769878211605,1.487919291356162,0.5432055060269296,0.9735315076860429
46,0,EGP,1.0,1.0,1.0,0.36460208892822266,100,51,90,0.760810659809531,1.4709678975065492,0.8001324697549275,1.2488825317360988
47,0,EGP,0.7223767948813137,0.950958838264348,0.8366678165728308,0.36460208892822266,100,52,85,0.8759789555983413,0.6053839644413015,0.598355750479655,1.0957955817978213
48,0,EGP,0.8420985302511863,1.0,0.9210492651255932,0.36460208892822266,100,54,0,0.8891425650321758,1.3758124618746908,0.7312410952833621,0.922298221614227
49,0,EGP,1.0,1.0,1.0,0.36460208892822266,100,55,78,0.678071476026239,3.425323296654187,0.8318792275400492,1.3768657580430785
50,0,EGP,1.0,1.0,1.0,0.36460208892822266,100,56,63,0.5745033326779571,1.3567833400551461,0.6859242653457384,0.812689501002107
51,0,EGP,0.971417506061226,1.0,0.985708753030613,0.36460208892822266,100,57,42,0.7362717836194529,3.292404804403642,0.7076892896806789,0.8057344009338465
