,round,algorithm,QoA,QoD,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,0.7904621400526636,0.9368091994425115,0.8636356697475875,0.4908411502838135,100,0,49,0.9476744356396797,0.3002212213133583,0.7381365756923433,0.9321292268882431
1,0,EGP,1.0,1.0,1.0,0.4908411502838135,100,1,97,0.5061288326223397,1.3213413793172224,0.7229115338647535,0.9440931708059014
2,0,EGP,0.777128313189427,0.8933461949179131,0.8352372540536701,0.4908411502838135,100,2,53,0.9953359149358167,0.17620265448380984,0.7724642281252437,1.2427407053046782
3,0,EGP,0.7204539780130819,0.9909008024371919,0.8556773902251369,0.4908411502838135,100,4,33,0.8671916259842873,1.007538712944684,0.5876456039973692,1.0985306885727644
4,0,EGP,0.7818585467576573,0.9370977979456441,0.8594781723516507,0.4908411502838135,100,5,65,0.9772331598111347,0.38898774746620907,0.759091706568792,1.018009768009768
5,0,EGP,0.9172871377192937,1.0,0.9586435688596469,0.4908411502838135,100,7,51,0.9264453046042772,2.199060010327315,0.8437324423235709,1.0748747745942695
6,0,EGP,0.8065289393479341,0.9204151046445634,0.8634720219962488,0.4908411502838135,100,8,38,0.8665376218705902,0.2132357146378545,0.6730665612185244,1.0090846681922196
7,0,EGP,0.9411165281898473,0.8967583763872613,0.9189374522885543,0.4908411502838135,100,9,61,0.9474898448917362,0.7432993055352095,0.8886063730815834,1.7757155416625965
8,0,EGP,0.7490496828096068,0.9277913596942069,0.8384205212519069,0.4908411502838135,100,10,45,0.960528253812756,0.41851187920490446,0.7095779366223628,1.140598282262836
9,0,EGP,0.9158038665302478,1.0,0.957901933265124,0.4908411502838135,100,11,74,0.9363292968642096,1.9378686189036523,0.8521331633944574,0.7165069639093496
10,0,EGP,0.6693969274822036,1.0,0.8346984637411018,0.4908411502838135,100,12,27,0.9890509772906069,0.9433099090676267,0.6584479047728105,0.5623253855868957
11,0,EGP,0.8919192771738168,0.9632195814867012,0.927569429330259,0.4908411502838135,100,13,64,0.8583790972056671,0.966474991068385,0.7502983743794839,1.334279176201373
12,0,EGP,0.7967746334774186,0.9724405759437134,0.884607604710566,0.4908411502838135,100,14,17,0.9561010564137917,0.8466576769566344,0.7528756898912103,1.1222519175195012
13,0,EGP,0.9046093484707688,1.0,0.9523046742353845,0.4908411502838135,100,15,36,0.8919408400074846,0.9072002155538871,0.7965501884782534,0.8791208791208791
14,0,EGP,0.7665379292566066,1.0,0.8832689646283033,0.4908411502838135,100,16,17,0.9863377606346038,1.6797997172685253,0.7528756898912103,1.044789899029303
15,0,EGP,0.9576780994731149,1.0,0.9788390497365574,0.4908411502838135,100,17,96,0.7701483527625751,2.578826409729724,0.72782645223569,1.3704985171585933
16,0,EGP,0.9191700330774248,0.994200603845895,0.9566853184616599,0.4908411502838135,100,18,12,0.9112925305441819,1.400591492275821,0.8304625636216068,1.4585854538168703
17,0,EGP,1.0,1.0,1.0,0.4908411502838135,100,19,79,0.8525556361711072,2.12649228249058,0.96563413013683,1.327956746608418
18,0,EGP,0.7093512974886683,0.9778443752136112,0.8435978363511398,0.4908411502838135,100,20,32,0.963635495430424,0.22613162245783758,0.6729867929190924,0.4476878703217254
19,0,EGP,1.0,0.9682226588313645,0.9841113294156822,0.4908411502838135,100,21,68,0.3683603686048287,1.2605347368802313,0.709932452060339,1.5783081485665866
20,0,EGP,0.7423545470630936,1.0,0.8711772735315468,0.4908411502838135,100,22,90,0.9450985491024252,0.9720665913126543,0.6874530961655188,0.7884166520379436
21,0,EGP,0.8534174147661325,1.0,0.9267087073830662,0.4908411502838135,100,24,18,0.894788093346908,1.595477785346548,0.7482055081130405,0.807997557997558
22,0,EGP,1.0,1.0,1.0,0.4908411502838135,100,25,39,0.5708286305196507,0.9872393678245,0.6862830199833863,0.8000377643504532
23,0,EGP,1.0,0.8588986485277078,0.929449324263854,0.4908411502838135,100,26,12,0.7982232887346588,0.047571939093948634,0.8304625636216068,1.4585854538168703
24,0,EGP,0.8495692987792555,1.0,0.9247846493896277,0.4908411502838135,100,27,93,0.9605343021838115,1.6417151792018405,0.810103600963067,0.40509152143734406
25,0,EGP,1.0,0.9291315081060044,0.9645657540530022,0.4908411502838135,100,28,9,0.6387237518013014,0.6731652324715909,0.7367140355466604,1.3818501514115464
26,0,EGP,0.8141724998076773,1.0,0.9070862499038386,0.4908411502838135,100,29,87,0.9796953783467538,1.2080716510277802,0.793867878154431,1.0076222758186124
27,0,EGP,0.6706817194312257,1.0,0.8353408597156129,0.4908411502838135,100,30,42,0.8775043604503561,1.5522058900377416,0.5481860798815817,0.6431342395596673
28,0,EGP,0.846007467108866,1.0,0.923003733554433,0.4908411502838135,100,31,60,0.6417239542606614,3.1584316846752856,0.4877314213695274,1.4898896160984663
29,0,EGP,0.9669337629049077,1.0,0.9834668814524539,0.4908411502838135,100,33,12,0.863528800716699,3.96053328271758,0.8304625636216068,1.1117216117216118
30,0,EGP,0.7937253155218296,0.9649433652973785,0.879334340409604,0.4908411502838135,100,34,45,0.9158526211005332,0.9234097084243197,0.7095779366223628,1.2739760554505355
31,0,EGP,1.0,0.946979244604203,0.9734896223021015,0.4908411502838135,100,36,40,0.7927788099380615,0.5872752835706343,0.8400234694157218,1.1174828375286041
32,0,EGP,0.8044869504091801,1.0,0.90224347520459,0.4908411502838135,100,37,78,0.9162406120221209,1.3662745720618752,0.720727562431301,1.0853063029723167
