,round,algorithm,QoA,QoD,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,Optimal,0.649930836403839,0.9649848702337942,0.8074578533188166,0.6820440292358398,100,0,49,0.9830313309163261,0.45042462170922964,0.6329621673201651,0.800575919371288
1,0,Optimal,0.9089473719388972,0.93140690991001,0.9201771409244536,0.6820440292358398,100,1,97,0.8232713255894536,0.7219958452303745,0.7322186975283508,1.4079267461302754
2,0,Optimal,1.0,1.0,1.0,0.6820440292358398,100,2,53,0.42051034668502785,3.457520920329451,0.709252295976675,0.8703703703703703
3,0,Optimal,0.8966595809515764,0.8883581031152274,0.892508842033402,0.6820440292358398,100,4,33,0.7945865564063939,0.11464486093950871,0.6912461373579702,1.231063829787234
4,0,Optimal,0.7820155977441223,1.0,0.8910077988720612,0.6820440292358398,100,5,65,0.9834589619053685,1.2053092365763205,0.7654745596494908,0.7934696084468542
5,0,Optimal,0.6136691585055969,0.8843450866818184,0.7490071225937076,0.6820440292358398,100,6,62,0.8964025163873004,0.15743193675807785,0.5100716748928973,1.3139810699398935
6,0,Optimal,0.925346162953228,1.0,0.962673081476614,0.6820440292358398,100,7,51,0.8535286421936864,1.4759297954067032,0.7788748051469144,1.3437386018237083
7,0,Optimal,1.0,0.9467128370319706,0.9733564185159853,0.6820440292358398,100,8,38,0.5150671390321016,0.12277109513973845,0.6260760387878433,0.655642724820032
8,0,Optimal,1.0,0.9307730867221735,0.9653865433610868,0.6820440292358398,100,9,61,0.6601035774651873,0.3663054405642207,0.6606948377282853,1.0585745733424858
9,0,Optimal,0.7795122463769516,0.9195521690009786,0.8495322076889651,0.6820440292358398,100,10,45,0.8541849728456765,0.118912415308244,0.6336972192226281,0.9233907252984582
10,0,Optimal,0.7885013294916772,0.8829130466262413,0.8357071880589593,0.6820440292358398,100,11,74,0.9119496085435846,0.3915376251633177,0.7004509380352618,1.5624071589009048
11,0,Optimal,0.9082778449530563,1.0,0.9541389224765282,0.6820440292358398,100,12,27,0.9659749909926508,1.5550558107004049,0.8742528359457071,0.8090620031796503
12,0,Optimal,0.9043495929955072,1.0,0.9521747964977536,0.6820440292358398,100,13,64,0.8667975352576363,2.1626060636719693,0.7711471282531435,1.0994268379107557
13,0,Optimal,0.8539379127081299,0.957713218164355,0.9058255654362424,0.6820440292358398,100,14,17,0.9664176779716778,0.8331045105109418,0.8203555906798077,1.2559723288673923
14,0,Optimal,0.6898716517297302,1.0,0.8449358258648652,0.6820440292358398,100,15,36,0.9569130764679836,0.9754855913856757,0.6467847281977138,0.7397042699869332
15,0,Optimal,0.9172475438516753,0.9849298688663626,0.951088706359019,0.6820440292358398,100,16,17,0.9031080468281324,0.6602411567180984,0.8203555906798077,0.8109424680544723
16,0,Optimal,0.7213057968552028,1.0,0.8606528984276014,0.6820440292358398,100,17,96,0.919143414202009,2.4056763999169735,0.6404492110572118,1.3489625313773808
17,0,Optimal,0.8778041695101724,1.0,0.9389020847550862,0.6820440292358398,100,18,12,0.8740988706199153,1.588041596132625,0.7519030401300877,1.054417426545086
18,0,Optimal,0.7803902795739855,0.9706594960255688,0.8755248877997772,0.6820440292358398,100,19,79,0.991983581569129,0.5769653306260578,0.7723738611431146,0.8703703703703703
19,0,Optimal,0.9432553378805129,0.9121927619316551,0.9277240499060839,0.6820440292358398,100,20,32,0.9349994797355601,0.29905924010142243,0.8782548176160729,1.1771316207848717
20,0,Optimal,0.762784881296461,0.9106657699204771,0.836725325608469,0.6820440292358398,100,21,68,0.9915398390012826,0.3927503229295254,0.7543247202977437,1.286092623724754
21,0,Optimal,1.0,1.0,1.0,0.6820440292358398,100,22,90,0.6442752211789575,4.799454389481685,0.7345072710263998,0.6881276621273023
22,0,Optimal,0.9565567728478792,0.9132135139909322,0.9348851434194057,0.6820440292358398,100,23,77,0.8702814453971998,0.18160733601842777,0.826838218245079,1.0494721961091058
