,round,algorithm,QoA,QoD,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,0.9643390380972734,1.0,0.9821695190486367,0.3999180793762207,100,0,49,0.7627753311015802,1.2465714416818394,0.7271143691988536,0.6259723830881326
1,0,EGP,0.736848241850925,0.9621578247155775,0.8495030332832513,0.3999180793762207,100,1,97,0.8385069789039186,0.5440602677929568,0.5753552207548436,0.9224820206371818
2,0,EGP,0.8265786835107516,0.9742446985084812,0.9004116910096164,0.3999180793762207,100,2,53,0.9519123699500341,0.9392638721010983,0.7784910534607857,1.1968168870162865
3,0,EGP,0.788220977620471,1.0,0.8941104888102356,0.3999180793762207,100,3,5,0.9871547077657183,1.6095924934030164,0.7753756853861894,1.0494462520335377
4,0,EGP,1.0,0.9104256069283976,0.9552128034641988,0.3999180793762207,100,4,33,0.8112851831210549,0.23053259432773618,0.8212566069757654,1.1262765250437599
5,0,EGP,0.6473414865905681,1.0,0.8236707432952841,0.3999180793762207,100,6,62,0.7996905984544382,3.3152477354812726,0.44703208504500636,1.5186610111688976
6,0,EGP,0.9450593552517027,0.8748559233794715,0.909957639315587,0.3999180793762207,100,8,38,0.6936059907677368,0.2413654728696113,0.6386653460194395,1.4928062390748957
7,0,EGP,0.8624125589186289,0.979555390881703,0.9209839749001659,0.3999180793762207,100,9,61,0.9447847521528709,0.7579334608130245,0.8071973110714998,0.9623795519959955
8,0,EGP,0.6787340453481834,1.0,0.8393670226740917,0.3999180793762207,100,10,45,0.9613920736969362,1.8499319108150205,0.6401261190451196,0.7407772493161487
9,0,EGP,0.9097783484330164,0.9255603326299695,0.917669340531493,0.3999180793762207,100,11,74,0.8964584665874201,0.19864609460042837,0.8062368150204365,0.9430427683007331
10,0,EGP,0.7296694246591844,1.0,0.8648347123295922,0.3999180793762207,100,12,27,0.9968298767831422,1.375735190174656,0.7264993014423266,0.4366259090545832
