,round,algorithm,QoS,runtime,n_requests,req_id,req_service,req_acc,req_delay,served_acc,served_delay
0,0,EGP,159.3014295561407,0.25588297843933105,100,0,49,0.9839198901943776,0.15486293734295534,0.6647138468345933,21.352941176470587
1,0,EGP,159.3014295561407,0.25588297843933105,100,1,97,0.6144255145171238,0.5177311580304373,0.6098153675709631,7.947272727272727
2,0,EGP,159.3014295561407,0.25588297843933105,100,2,53,0.9888419743810515,4.130694775531088,0.8769233492287322,27.451505016722408
3,0,EGP,159.3014295561407,0.25588297843933105,100,3,5,0.961633880749254,0.8841368490025343,0.8511369045042051,11.014492753623188
4,0,EGP,159.3014295561407,0.25588297843933105,100,4,33,0.8113118855575764,2.5782691160932067,0.6788247238525189,25.019607843137255
5,0,EGP,159.3014295561407,0.25588297843933105,100,8,38,0.9878272385448581,0.15507068852534528,0.7761746200407997,15.894545454545455
6,0,EGP,159.3014295561407,0.25588297843933105,100,9,61,0.746351471032874,0.30655202747472915,0.6715514530416482,17.81832298136646
7,0,EGP,159.3014295561407,0.25588297843933105,100,13,64,0.9704631481652419,0.2972959231160839,0.77577268945984,9.404040404040405
8,0,EGP,159.3014295561407,0.25588297843933105,100,15,36,0.9869453295063096,1.6105177911731385,0.7281822264768528,29.08061002178649
9,0,EGP,159.3014295561407,0.25588297843933105,100,17,96,0.7425772328117974,0.22317368705820287,0.7026902957369403,27.46153846153846
10,0,EGP,159.3014295561407,0.25588297843933105,100,20,32,0.8259525400853613,0.03802453521643057,0.719897356332894,15.197115384615385
11,0,EGP,159.3014295561407,0.25588297843933105,100,21,68,0.9610158788829932,0.8035644668854477,0.7214206142811433,17.686274509803923
12,0,EGP,159.3014295561407,0.25588297843933105,100,27,93,0.9850219679197847,1.5663134552659352,0.5755535222547823,17.686274509803923
13,0,EGP,159.3014295561407,0.25588297843933105,100,30,42,0.9138070739696909,0.1269907022951322,0.6678069611901938,9.461538461538462
14,0,EGP,159.3014295561407,0.25588297843933105,100,31,60,0.6251690779010028,0.19193958565911096,0.71030497939442,34.38461538461539
